stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_path,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/2/private_monster_count,wave_data/5/private_monster_count,wave_data/4/private_monster_count,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,mod_value,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/7/private_monster_count,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6037024,wave_campaign_normal_016,Campaign,90,5,True,False,point_grd_swamplandjungle_003,point_fly_swamplandjungle_003,sbg_swamplandjungle_003,SwamplandJungle,Day,ibg_swamplandjungle_001,2310020121.0,path_grd_mid_small_002,1220060121,Dash,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,path_fly_mid_elite1_802,,2210020121.0,Dash,2210020121.0,Dash,1210050121.0,Drop,2310020221.0,Drop,path_fly_mid_small_039,2210020121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,path_fly_mid_small_039,0.0,2210020121.0,Drop,2210020121.0,Drop,1210050121.0,Drop,1210050121.0,Drop,path_fly_mid_elite1_802,2210020121.0,Dash,2210020121.0,Dash,1210050121.0,Drop,2310020121.0,Drop,path_grd_mid_small_043,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,0,42,0,7.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037025,wave_campaign_normal_016,Campaign,90,7,True,False,point_grd_swamplandjungle_005,point_fly_swamplandjungle_005,sbg_swamplandjungle_005,SwamplandJungle,Day,ibg_swamplandjungle_001,2320060121.0,path_grd_mid_small_070,1220010121,Jump,1220010121.0,Jump,1220010121.0,Jump,2220050121.0,Dash,path_grd_mid_elite1_802,,1220010121.0,Dash,3220020121.0,Dash,2220050121.0,Drop,2320060221.0,Drop,path_grd_mid_small_012,1220010121.0,Dash,3220020121.0,Dash,1220010121.0,Dash,3220020121.0,Dash,path_grd_mid_elite1_802,0.0,1220010121.0,Dash,3220020121.0,Dash,2220050121.0,Drop,2320060121.0,Drop,path_grd_mid_small_070,1220010121.0,Drop,1220010121.0,Drop,3220020121.0,Drop,2220050121.0,Dash,path_grd_mid_small_070,1220010121.0,Drop,1220010121.0,Drop,3220020121.0,Drop,2220050121.0,Dash,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037026,wave_campaign_normal_016,Campaign,90,7,True,False,point_grd_swamplandjungle_002,point_fly_swamplandjungle_002,sbg_swamplandjungle_002,SwamplandJungle,Day,ibg_swamplandjungle_001,2310050121.0,path_grd_mid_small_046,3220040121,Drop,1220050121.0,Drop,1220050121.0,Drop,3220090121.0,Drop,path_fly_mid_small_050,,3210040121.0,Drop,3210010121.0,Drop,3210010121.0,Drop,1210060121.0,Dash,path_fly_far_small_028,2310050221.0,Drop,3210010121.0,Dash,3210010121.0,Dash,1210060121.0,Dash,path_grd_close_small_045,12.0,3220040121.0,Drop,1220050121.0,Drop,1220050121.0,Drop,3220090121.0,Drop,path_grd_mid_elite2_805,3220040121.0,Dash,1220050121.0,Dash,3220090121.0,Drop,3220090121.0,Drop,path_fly_far_small_051,3210010121.0,Dash,2310050221.0,Dash,1210060121.0,Dash,2310050121.0,Drop,12,27,12,6.0,10.0,0.0,path_grd_close_small_060,3220040121.0,Dash,1220050121.0,Dash,3220040121.0,Dash,1220050121.0,Dash,,,path_fly_mid_small_050,3210040121.0,Drop,3210010121.0,Drop,3210010121.0,Drop,1210060121.0,Dash,,,,,,,,,,,8.0,,,,,,,,,,
6037027,wave_campaign_normal_016,Campaign,90,5,True,False,point_grd_swamplandjungle_003,point_fly_swamplandjungle_003,sbg_swamplandjungle_003,SwamplandJungle,Day,ibg_swamplandjungle_001,1320060121.0,path_grd_mid_small_055,2220010121,Drop,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,path_grd_mid_elite3_814,,2220020121.0,Dash,3320010221.0,Dash,2220040121.0,Dash,1320060221.0,Dash,path_grd_mid_small_011,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,path_grd_mid_elite3_814,0.0,2220020121.0,Dash,3320010221.0,Dash,2220040121.0,Drop,1320060121.0,Drop,path_grd_mid_small_043,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,,,,,,,,,,0,36,0,8.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037028,wave_campaign_normal_016,Campaign,90,7,True,False,point_grd_swamplandjungle_004,point_fly_swamplandjungle_004,sbg_swamplandjungle_004,SwamplandJungle,Day,ibg_swamplandjungle_001,1310020121.0,path_fly_mid_small_018,2210010121,Drop,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,path_fly_mid_elite1_802,5.0,2210010121.0,Dash,2210010121.0,Dash,3210040121.0,Dash,1310020221.0,Dash,path_fly_mid_small_027,3210050121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,path_fly_mid_small_036,0.0,2210010121.0,Drop,3210040121.0,Drop,3210050121.0,Drop,2210010121.0,Drop,path_fly_mid_elite1_802,2210010121.0,Dash,2210010121.0,Dash,3210040121.0,Drop,1310020121.0,Drop,path_fly_mid_small_024,3210040121.0,Drop,2210010121.0,Drop,3210050121.0,Drop,2210010121.0,Drop,0,42,0,8.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037029,wave_campaign_normal_016,Campaign,90,7,True,False,point_grd_swamplandjungle_001,point_fly_swamplandjungle_001,sbg_swamplandjungle_001,SwamplandJungle,Day,ibg_swamplandjungle_001,2310070121.0,path_fly_mid_small_018,3210010121,Dash,3210010121.0,Dash,3210040121.0,Dash,3210010121.0,Dash,path_fly_mid_elite2_808,5.0,1210010121.0,Dash,3210010121.0,Dash,2310040221.0,Drop,2310070221.0,Drop,path_grd_close_small_039,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,path_fly_mid_small_005,9.0,3210010121.0,Dash,3210040121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,path_fly_mid_elite2_808,1210010121.0,Dash,3210010121.0,Dash,2310040221.0,Drop,2310040221.0,Drop,path_fly_mid_elite1_802,3210010121.0,Dash,3210010121.0,Dash,3210040121.0,Dash,2310070121.0,Drop,7,42,8,,10.0,0.0,path_grd_close_small_042,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,,,path_grd_mid_small_043,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,,,,,,,,,,,9.0,,,,,,,,,,
6037030,wave_campaign_normal_016,BaseDefense,60,6,True,True,point_grd_swamplandjungle_002_midclear,point_fly_swamplandjungle_002,sbg_swamplandjungle_002_midclear,SwamplandJungle,Day,ibg_swamplandjungle_basedefense_001,,path_grd_mid_small_002,1220060121,Drop,1220060121.0,Drop,3220070121.0,Dash,2220080121.0,Dash,path_grd_far_small_044,5.0,3220070121.0,Dash,2220040121.0,Dash,3220070121.0,Dash,2220040121.0,Dash,path_grd_mid_small_012,1220060121.0,Jump,1220060121.0,Jump,1220060121.0,Jump,1220060121.0,Jump,path_grd_mid_elite1_802,3.0,1220060121.0,Jump,1220060121.0,Jump,2220080121.0,Drop,3320020221.0,Drop,path_grd_far_small_071,3220070121.0,Jump,3220070121.0,Jump,3220070121.0,Jump,2220040121.0,Dash,path_grd_mid_small_012,1220060121.0,Jump,1220060121.0,Jump,2220080121.0,Jump,2220080121.0,Jump,0,42,12,10.0,7.0,,path_grd_mid_small_076,1220060121.0,Jump,1220060121.0,Jump,1220060121.0,Jump,1220060121.0,Jump,normal,5.0,path_grd_mid_elite1_802,3220070121.0,Jump,3220070121.0,Jump,2220080121.0,Drop,3320020221.0,Drop,,,,,,,,,,,7.0,,,,,,,,,,
6037031,wave_campaign_normal_016,BaseDefense,60,7,True,True,point_grd_swamplandjungle_002_midclear,point_fly_swamplandjungle_002,sbg_swamplandjungle_002_midclear,SwamplandJungle,Day,ibg_swamplandjungle_basedefense_001,,path_grd_close_small_067,3220040121,Dash,3220040121.0,Dash,2220050121.0,Drop,2320020221.0,Drop,path_grd_mid_elite1_802,,2220010121.0,Jump,2220010121.0,Jump,2220050121.0,Drop,3320050221.0,Drop,path_grd_mid_special_025,3220040121.0,Jump,3220040121.0,Jump,2220010121.0,Drop,2220050121.0,Drop,path_grd_mid_elite1_802,1.0,3220040121.0,Jump,3220040121.0,Jump,3220040121.0,Drop,2320020221.0,Drop,path_fly_mid_elite2_805,2220010121.0,Drop,2220010121.0,Drop,3320050221.0,Drop,2210030121.0,Drop,path_grd_mid_small_052,2220010121.0,Jump,2220010121.0,Jump,2220010121.0,Jump,2220010121.0,Jump,3,66,0,6.0,5.0,,path_grd_mid_small_075,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,normal,6.0,path_grd_mid_elite1_802,2220010121.0,Jump,2220010121.0,Jump,2220050121.0,Drop,3320050121.0,Drop,,,,,,,,,,,,,,,,,,,,,
6037032,wave_campaign_normal_016,Defense,90,7,True,True,point_grd_swamplandjungle_004_rightclear,point_fly_swamplandjungle_004_rightclear,sbg_swamplandjungle_004_rightclear,SwamplandJungle,Day,ibg_swamplandjungle_defense_001,,path_fly_mid_small_005,1210020121,Normal,1210020121.0,Normal,1210020121.0,Normal,1210020121.0,Normal,path_fly_mid_small_050,8.0,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210040121.0,Drop,path_grd_far_small_038,2220010121.0,Jump,2220010121.0,Jump,2220010121.0,Jump,2220010121.0,Jump,path_fly_mid_elite1_802,2.0,1210020121.0,Normal,1210020121.0,Normal,1210020121.0,Normal,1310020221.0,Drop,path_grd_far_small_062,2220010121.0,Jump,2220010121.0,Jump,2220010121.0,Jump,3220020121.0,Dash,path_fly_mid_small_053,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210040121.0,Dash,0,48,12,10.0,10.0,12.0,path_grd_mid_small_076,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,20,10.0,path_fly_mid_elite1_802,1210020121.0,Normal,1210020121.0,Normal,1210040121.0,Normal,1310020221.0,Dash,path_fly_mid_small_039,15.0,1210020121.0,Normal,1210020121.0,Normal,1210020121.0,Normal,1310020221.0,Normal,,,,,,,,,,,
6037033,wave_campaign_normal_016,Defense,90,8,True,True,point_grd_swamplandjungle_004_rightclear,point_fly_swamplandjungle_004_rightclear,sbg_swamplandjungle_004_rightclear,SwamplandJungle,Day,ibg_swamplandjungle_defense_001,,path_fly_mid_elite1_802,2210020121,Dash,2210020121.0,Dash,1210020121.0,Dash,2310040221.0,Dash,path_grd_close_small_010,10.0,2220010121.0,Dash,2220010121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,path_fly_mid_small_024,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,path_grd_mid_small_068,4.0,2220010121.0,Dash,1220060121.0,Dash,2220010121.0,Dash,2320020221.0,Dash,path_fly_mid_elite1_802,2210020121.0,Drop,2210020121.0,Drop,1210020121.0,Drop,2310040221.0,Drop,path_grd_close_small_007,1220060121.0,Drop,1220060121.0,Drop,1220060121.0,Drop,1220060121.0,Drop,8,61,0,,8.0,10.0,path_fly_mid_small_050,1210020121.0,Drop,1210020121.0,Drop,1210020121.0,Drop,1210040121.0,Normal,20,,path_grd_mid_small_075,2220010121.0,Dash,1220060121.0,Dash,2220010121.0,Dash,2320020221.0,Dash,path_fly_mid_elite2_808,10.0,2210020121.0,Drop,1210020121.0,Drop,2310040221.0,Drop,2310040221.0,Drop,4.0,path_grd_mid_small_043,,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash
6037034,wave_campaign_normal_016,Campaign,90,5,True,False,point_grd_swamplandjungle_001,point_fly_swamplandjungle_001,sbg_swamplandjungle_001,SwamplandJungle,Day,ibg_swamplandjungle_001,3320070121.0,path_grd_mid_small_073,2220030121,Drop,2220030121.0,Drop,2220030121.0,Drop,3220090121.0,Drop,path_fly_mid_elite1_802,,3210020121.0,Dash,1110010121.0,Dash,1210040121.0,Drop,1310030221.0,Drop,path_fly_mid_small_050,3210020121.0,Dash,3210020121.0,Dash,3210020121.0,Dash,1210040121.0,Dash,path_fly_mid_small_050,0.0,3210020121.0,Drop,3210020121.0,Drop,3210020121.0,Drop,1310010221.0,Drop,path_grd_mid_elite2_808,2220030121.0,Drop,2120010121.0,Drop,3220090121.0,Drop,3320070121.0,Drop,path_grd_close_small_014,3220090121.0,Drop,2220030121.0,Drop,2220030121.0,Drop,2220030121.0,Drop,4,30,8,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037035,wave_campaign_normal_016,Campaign,90,7,True,False,point_grd_swamplandjungle_002,point_fly_swamplandjungle_002,sbg_swamplandjungle_002,SwamplandJungle,Day,ibg_swamplandjungle_001,2310040121.0,path_grd_mid_small_049,3220030121,Drop,3220080121.0,Drop,3220030121.0,Drop,1320030221.0,Drop,path_fly_far_elite3_815,5.0,3210010121.0,Drop,3210030121.0,Drop,1210060121.0,Drop,2310040221.0,Drop,path_grd_mid_small_073,3220030121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,3220080121.0,Drop,path_grd_mid_elite1_802,0.0,3220030121.0,Dash,3220030121.0,Drop,3220080121.0,Drop,1320030221.0,Drop,path_fly_mid_small_042,1210060121.0,Dash,3210010121.0,Drop,3210010121.0,Drop,2310040121.0,Drop,path_fly_mid_small_050,3210010121.0,Drop,3210010121.0,Drop,3210010121.0,Drop,1210060121.0,Drop,0,33,9,10.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037036,wave_campaign_normal_016,Campaign,90,7,True,False,point_grd_swamplandjungle_002,point_fly_swamplandjungle_002,sbg_swamplandjungle_002,SwamplandJungle,Day,ibg_swamplandjungle_001,2310010121.0,path_grd_mid_small_043,3220050121,Dash,3220050121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,path_fly_mid_small_033,,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,2310060221.0,Drop,path_fly_mid_elite1_802,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,2310010221.0,Drop,path_grd_mid_elite1_802,0.0,3220050121.0,Dash,3220050121.0,Dash,3220060121.0,Drop,2320070221.0,Drop,path_fly_mid_elite2_805,2210020121.0,Drop,2210020121.0,Drop,2310060221.0,Drop,2310010121.0,Drop,path_fly_mid_small_024,2210020121.0,Drop,2210020121.0,Dash,1210010121.0,Dash,1210010121.0,Dash,0,45,0,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037037,wave_campaign_normal_016,Campaign,90,7,True,False,point_grd_swamplandjungle_004,point_fly_swamplandjungle_004,sbg_swamplandjungle_004,SwamplandJungle,Day,ibg_swamplandjungle_001,1320010121.0,path_fly_mid_small_027,3210050121,Drop,2210010121.0,Drop,2210010121.0,Drop,3210030121.0,Drop,path_grd_mid_elite1_802,5.0,1220040121.0,Dash,1220040121.0,Dash,2220080121.0,Drop,1320010221.0,Drop,path_fly_close_small_041,2210010121.0,Drop,2210010121.0,Drop,3210050121.0,Drop,2210010121.0,Drop,path_grd_far_elite3_815,0.0,1220040121.0,Drop,2220080121.0,Drop,1320030221.0,Drop,1320010121.0,Drop,path_fly_close_small_004,2210010121.0,Drop,3210050121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,path_grd_mid_small_043,1220040121.0,Jump,2220080121.0,Jump,1220040121.0,Jump,2220080121.0,Jump,13,26,9,,6.0,8.0,path_fly_close_small_007,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,3210050121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037038,wave_campaign_normal_016,Campaign,90,7,True,False,point_grd_swamplandjungle_005,point_fly_swamplandjungle_005,sbg_swamplandjungle_005,SwamplandJungle,Day,ibg_swamplandjungle_001,2310050121.0,path_grd_mid_small_055,2220010121,Dash,2220010121.0,Dash,2220010121.0,Dash,3220080121.0,Drop,path_fly_mid_elite2_805,5.0,2210020121.0,Dash,2210020121.0,Dash,2310050221.0,Drop,2310070221.0,Drop,path_grd_mid_small_037,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,3220080121.0,Drop,path_fly_mid_small_008,9.0,2210020121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,1210050121.0,Drop,path_fly_mid_elite2_808,2210020121.0,Dash,2210020121.0,Dash,2310070221.0,Drop,2310070221.0,Drop,path_fly_far_elite1_803,2210020121.0,Dash,2210020121.0,Dash,1210050121.0,Drop,2310050121.0,Drop,6,42,9,8.0,8.0,0.0,path_grd_close_small_069,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,3220080121.0,Drop,,,path_fly_mid_small_036,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,,,,,,,,,,,,,,,,,,,,,
6037039,wave_campaign_normal_016,Campaign,90,7,True,False,point_grd_swamplandjungle_003,point_fly_swamplandjungle_003,sbg_swamplandjungle_003,SwamplandJungle,Day,ibg_swamplandjungle_001,3310020121.0,path_grd_mid_small_002,1220010121,Dash,1220010121.0,Dash,1220010121.0,Dash,1220010121.0,Dash,path_fly_mid_elite2_808,5.0,2210020121.0,Dash,1210010121.0,Dash,3310020221.0,Drop,3310020221.0,Drop,path_grd_mid_small_043,1220010121.0,Dash,1220010121.0,Dash,1220010121.0,Dash,1220010121.0,Dash,path_fly_mid_elite3_811,0.0,2210020121.0,Dash,3310020221.0,Drop,3310020221.0,Drop,3310020121.0,Drop,path_grd_mid_small_052,1220010121.0,Jump,1220010121.0,Jump,1220010121.0,Drop,1220010121.0,Drop,path_fly_mid_small_002,2210020121.0,Dash,2210020121.0,Dash,1210010121.0,Dash,1210010121.0,Dash,0,42,0,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037040,wave_campaign_normal_016,Campaign,90,7,True,False,point_grd_swamplandjungle_002,point_fly_swamplandjungle_002,sbg_swamplandjungle_002,SwamplandJungle,Day,ibg_swamplandjungle_001,2320030121.0,path_fly_mid_small_018,1210030121,Dash,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,path_grd_mid_elite2_805,5.0,3220010121.0,Dash,3220010121.0,Dash,3320030221.0,Drop,2320030221.0,Drop,path_fly_mid_small_036,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,path_grd_mid_elite2_805,0.0,3220010121.0,Dash,3220010121.0,Dash,3320030221.0,Drop,3320030221.0,Drop,path_grd_mid_elite1_802,3220010121.0,Dash,3220010121.0,Dash,3220060121.0,Drop,2320030121.0,Drop,path_fly_mid_small_005,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,0,45,0,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037041,wave_campaign_normal_016,Campaign,90,7,True,False,point_grd_swamplandjungle_004,point_fly_swamplandjungle_004,sbg_swamplandjungle_004,SwamplandJungle,Day,ibg_swamplandjungle_001,3320080121.0,path_grd_mid_small_002,2220010121,Dash,2220080121.0,Dash,2220010121.0,Dash,2220080121.0,Dash,path_grd_mid_elite1_802,5.0,2220010121.0,Dash,3220060121.0,Dash,2220080121.0,Drop,3320080221.0,Drop,path_grd_mid_small_061,2220010121.0,Dash,2220080121.0,Dash,2220010121.0,Dash,2220080121.0,Dash,path_grd_mid_elite1_802,0.0,2220080121.0,Dash,3220060121.0,Dash,2220010121.0,Drop,3320080221.0,Drop,path_grd_mid_elite1_802,2220010121.0,Dash,3220060121.0,Dash,2220080121.0,Drop,3320080121.0,Drop,path_grd_mid_small_011,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,0,51,0,10.0,,,path_grd_mid_small_073,2220010121.0,Dash,2220080121.0,Drop,2220010121.0,Dash,2220080121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037042,wave_campaign_normal_016,Campaign,90,7,True,False,point_grd_swamplandjungle_005,point_fly_swamplandjungle_005,sbg_swamplandjungle_005,SwamplandJungle,Day,ibg_swamplandjungle_001,1320010121.0,path_grd_mid_small_052,1220040121,Drop,3220090121.0,Drop,1220040121.0,Drop,3220090121.0,Drop,path_fly_mid_elite2_805,5.0,2210020121.0,Dash,1210030121.0,Dash,2310010221.0,Drop,3310040221.0,Drop,path_grd_far_small_050,3220070121.0,Drop,3220070121.0,Drop,3220070121.0,Drop,2220040121.0,Drop,path_grd_mid_small_012,,2220030121.0,Drop,,Drop,2220030121.0,Drop,,Drop,path_fly_far_elite1_803,3210010121.0,Dash,3210010121.0,Dash,1210040121.0,Dash,3310040221.0,Dash,path_grd_far_small_056,2220040121.0,Dash,3220070121.0,Dash,1320030221.0,Drop,1320010121.0,Drop,0,33,27,10.0,,0.0,path_fly_mid_small_018,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,3310040221.0,Dash,,8.0,path_grd_mid_small_034,2220030121.0,Dash,3220090121.0,Dash,2220030121.0,Dash,3220090121.0,Dash,path_grd_far_small_044,,3220070121.0,Drop,3220070121.0,Drop,3220070121.0,Drop,3220070121.0,Drop,,,,,,,,,,,
6037043,wave_campaign_normal_016,Campaign,90,7,True,False,point_grd_swamplandjungle_003,point_fly_swamplandjungle_003,sbg_swamplandjungle_003,SwamplandJungle,Day,ibg_swamplandjungle_001,2310040121.0,path_fly_mid_small_027,1210050121,Drop,1210030121.0,Dash,1210030121.0,Dash,1210060121.0,Dash,path_fly_mid_elite3_814,,1210030121.0,Dash,1210060121.0,Dash,1210050121.0,Dash,2310040221.0,Drop,path_fly_mid_elite3_814,1210030121.0,Dash,1210050121.0,Dash,2310040221.0,Drop,1210060121.0,Dash,path_fly_mid_small_053,0.0,1210030121.0,Dash,1210030121.0,Dash,1210050121.0,Dash,1210050121.0,Dash,path_fly_mid_elite3_811,1210030121.0,Dash,1210060121.0,Dash,2310040221.0,Drop,2310040121.0,Drop,path_fly_mid_small_027,1210050121.0,Drop,1210030121.0,Dash,1210030121.0,Dash,1210060121.0,Dash,0,51,0,10.0,8.0,,path_fly_mid_small_050,1210050121.0,Drop,1210030121.0,Dash,1210030121.0,Dash,1210060121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037044,wave_campaign_normal_016,Campaign,180,6,False,False,point_grd_laviathan_01,point_fly_laviathan_01,sbg_swamplandjunglebbg008,SwamplandJungle,Night,ibg_swamplandjungle_001,1420060131.0,path_grd_mid_laviathan,1420060131,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037045,wave_campaign_normal_016,Campaign,180,6,False,False,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Day,ibg_desert_001,1410030111.0,path_fly_far_centurion_903,1410030111,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
