stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,mod_value,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type,wave_data/9/private_monster_count
6250624,wave_tower_pilgrim_007,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Pilgrim,ibg_tower_defense_001,,path_grd_mid_small_037,3220050121,Dash,3220050121.0,Dash,3120010121.0,Dash,3220050121.0,Dash,path_grd_mid_small_070,8.0,3220050121.0,Dash,3120010121.0,Dash,3220050121.0,Dash,2220050121.0,Normal,path_fly_mid_small_050,8.0,2210020121.0,Drop,3110010121.0,Drop,2210020121.0,Drop,3210030121.0,Dash,path_fly_mid_elite2_805,4.0,2210020121.0,Dash,2210020121.0,Dash,2310060221.0,Dash,3310050221.0,Dash,path_grd_mid_small_070,12.0,3220020121.0,Drop,3220020121.0,Drop,3220050121.0,Drop,2220040121.0,Dash,0,63,0,path_fly_mid_small_024,3110010121.0,Drop,2210020121.0,Drop,3210030121.0,Drop,3210030121.0,Drop,8.0,path_grd_mid_small_075,5.0,3220020121.0,Drop,2220050121.0,Drop,3220020121.0,Drop,2220050121.0,Drop,20,path_fly_mid_elite1_802,10.0,2210020121.0,Dash,3110010121.0,Dash,3210030121.0,Dash,3310050221.0,Dash,path_fly_mid_elite2_805,10.0,2210020121.0,Dash,2210020121.0,Dash,2310060221.0,Dash,3310050221.0,Dash,,,,,,,,,,
6250625,wave_tower_pilgrim_007,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Pilgrim,ibg_tower_001,3310010121.0,path_fly_mid_small_018,3210020121,Drop,3210020121.0,Drop,3210020121.0,Drop,3210020121.0,Drop,path_fly_mid_small_033,,3210020121.0,Drop,3210020121.0,Drop,3210020121.0,Drop,2310060221.0,Drop,path_fly_mid_elite1_802,10.0,3210020121.0,Dash,3210020121.0,Dash,3210030121.0,Drop,3310010221.0,Drop,path_fly_mid_small_039,,3210020121.0,Dash,3210020121.0,Dash,3210020121.0,Dash,3210020121.0,Dash,path_fly_mid_elite1_802,0.0,3210020121.0,Dash,3210020121.0,Dash,3210030121.0,Drop,2310060221.0,Drop,0,57,0,path_fly_mid_elite2_808,3210020121.0,Dash,3210020121.0,Dash,3310010221.0,Drop,3310010121.0,Drop,10.0,path_fly_mid_small_050,,3210020121.0,Drop,3210020121.0,Drop,3210020121.0,Drop,3210030121.0,Dash,,path_fly_mid_small_002,8.0,3210020121.0,Drop,3210020121.0,Drop,3210020121.0,Drop,2310060221.0,Drop,,,,,,,,,,,,,,,,,,,,
6250626,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Pilgrim,ibg_tower_001,1320010121.0,path_grd_mid_small_002,1220040121,Jump,1220040121.0,Jump,1220040121.0,Jump,2220040121.0,Dash,path_grd_far_elite1_803,6.0,2220010121.0,Drop,2220010121.0,Drop,2220040121.0,Drop,1320010221.0,Drop,path_grd_mid_small_055,10.0,1220040121.0,Dash,1220040121.0,Dash,1220040121.0,Dash,1220050121.0,Dash,path_grd_far_elite1_803,0.0,2220010121.0,Drop,2220010121.0,Drop,2220040121.0,Drop,1320010121.0,Drop,path_grd_mid_small_070,7.0,1220040121.0,Jump,1220050121.0,Jump,1220040121.0,Jump,2220040121.0,Dash,0,24,18,path_grd_mid_small_043,2220010121.0,Drop,1220050121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250627,wave_tower_pilgrim_007,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Pilgrim,ibg_tower_001,3310040121.0,path_fly_mid_small_018,3210010121,Dash,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,path_fly_mid_small_050,5.0,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210030121.0,Normal,path_fly_mid_elite2_808,10.0,3210010121.0,Dash,3210010121.0,Dash,3310050221.0,Drop,3310050221.0,Drop,path_fly_mid_small_024,,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,path_fly_far_elite1_803,0.0,3210010121.0,Drop,3210010121.0,Drop,3210030121.0,Drop,3310040121.0,Drop,0,42,9,path_fly_mid_elite2_808,3210010121.0,Drop,3210010121.0,Drop,3310050221.0,Drop,3310050221.0,Dash,10.0,path_fly_mid_small_039,8.0,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250628,wave_tower_pilgrim_007,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Pilgrim,ibg_tower_basedefense_001,,path_grd_mid_elite1_802,1220010121,Jump,1220010121.0,Jump,3220060121.0,Drop,1320060221.0,Drop,path_fly_close_small_049,,1220010121.0,Jump,1320060221.0,Jump,1220010121.0,Jump,3210030121.0,Dash,path_fly_mid_elite1_802,6.0,1220010121.0,Drop,3220060121.0,Drop,1220010121.0,Drop,3210030121.0,Normal,path_grd_mid_elite2_805,3.0,1220010121.0,Dash,3220060121.0,Dash,1320060221.0,Drop,1320060221.0,Drop,path_fly_mid_small_050,10.0,1220010121.0,Jump,1320060221.0,Jump,1220010121.0,Jump,3210030121.0,Dash,6,57,0,path_grd_mid_elite3_814,1220010121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,,path_grd_mid_small_075,8.0,1220010121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,1220010121.0,Dash,normal,path_grd_mid_elite1_802,,1220010121.0,Dash,3220060121.0,Dash,1220010121.0,Dash,1320060121.0,Drop,,,,,,,,,,,,,,,,,,,,
6250629,wave_tower_pilgrim_007,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Pilgrim,ibg_tower_001,2310060121.0,path_fly_mid_small_018,3210010121,Dash,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,path_fly_mid_small_005,5.0,3210010121.0,Dash,3210010121.0,Dash,2210040121.0,Dash,3210010121.0,Dash,path_fly_mid_elite2_805,10.0,1210030121.0,Dash,1210030121.0,Dash,2310060221.0,Drop,2310020221.0,Drop,path_fly_mid_small_008,,3210010121.0,Dash,3210010121.0,Dash,2210040121.0,Dash,3210010121.0,Dash,path_fly_mid_elite2_808,0.0,1210030121.0,Dash,1210030121.0,Dash,2310020221.0,Drop,2310020221.0,Drop,0,54,0,path_fly_mid_small_027,2310060121.0,Drop,3210010121.0,Dash,2210040121.0,Dash,3210010121.0,Dash,10.0,path_fly_mid_small_036,6.0,3210010121.0,Drop,3210010121.0,Drop,3210010121.0,Drop,3210010121.0,Drop,,path_fly_mid_small_021,8.0,2210040121.0,Drop,1210030121.0,Drop,1210030121.0,Drop,2210040121.0,Drop,,,,,,,,,,,,,,,,,,,,
6250630,wave_tower_pilgrim_007,Campaign,180,6,False,False,point_grd_landeater_01,point_fly_landeater_01,sbg_iceland_b_001,IceLand,Day,ibg_iceland_001,2520010126.0,b_g_landeater_01,2520010126,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250631,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Pilgrim,ibg_tower_001,3320070131.0,path_grd_mid_small_002,2220030131,Jump,2220030131.0,Jump,2220030131.0,Dash,2220040131.0,Dash,path_grd_mid_elite1_802,7.0,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,3320070231.0,Dash,path_grd_far_small_053,,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,path_grd_mid_elite1_802,0.0,2220030131.0,Dash,2220030131.0,Dash,2220040131.0,Drop,3320070131.0,Drop,path_grd_far_small_044,,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,0,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250632,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Pilgrim,ibg_tower_001,1320040131.0,path_grd_mid_small_049,3220050131,Drop,3220050131.0,Drop,3220050131.0,Drop,1320040231.0,Drop,path_grd_far_small_071,7.0,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,2220040131.0,Dash,path_grd_mid_small_012,,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3220020131.0,Dash,path_grd_mid_small_055,0.0,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,1320040131.0,Drop,path_grd_far_special_066,,2220030131.0,Dash,2220030131.0,Dash,3220060131.0,Drop,3220060131.0,Drop,0,18,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250633,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Pilgrim,ibg_tower_001,2320050131.0,path_grd_mid_special_025,1120010131,Jump,1120010131.0,Jump,3220050131.0,Drop,2320050231.0,Drop,path_fly_mid_small_030,10.0,1210020131.0,Drop,1210020131.0,Drop,1210020131.0,Drop,3210040131.0,Drop,path_grd_close_small_013,4.0,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,path_grd_mid_elite1_802,0.0,3220050131.0,Dash,3220050131.0,Dash,1220050131.0,Drop,1320030231.0,Drop,path_grd_mid_special_025,6.0,3120010131.0,Dash,3120010131.0,Dash,1220050131.0,Drop,2320050131.0,Dash,6,51,0,path_grd_mid_small_043,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,2220040131.0,Dash,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250634,wave_tower_pilgrim_007,BaseDefense,60,6,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Pilgrim,ibg_tower_basedefense_001,,path_grd_mid_small_043,1220010131,Dash,1220010131.0,Dash,1220010131.0,Dash,3220070131.0,Dash,path_fly_mid_small_050,7.0,1220010131.0,Drop,3220070131.0,Drop,1220010131.0,Drop,3210030131.0,Dash,path_grd_mid_small_046,5.0,1220010131.0,Jump,1220010131.0,Jump,1220010131.0,Jump,1220010131.0,Jump,path_grd_mid_elite1_802,3.0,1220010131.0,Jump,3220070131.0,Jump,3220070131.0,Drop,3320050231.0,Drop,path_fly_far_small_051,10.0,3220070131.0,Drop,1220010131.0,Drop,3220070131.0,Drop,3210030131.0,Dash,0,42,15,path_grd_mid_elite2_805,1120010131.0,Jump,1220010131.0,Jump,3220070131.0,Drop,3220070131.0,Drop,6.0,path_grd_mid_small_076,8.0,3220070131.0,Drop,3220070131.0,Drop,1220010131.0,Drop,1220010131.0,Drop,normal,path_grd_far_elite2_809,7.0,1220010131.0,Jump,3220070131.0,Jump,3320050231.0,Drop,1320030231.0,Drop,,,,,,,,,,,,,,,,,,,,
6250635,wave_tower_pilgrim_007,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Pilgrim,ibg_tower_001,2320010131.0,path_grd_mid_small_002,1220030131,Drop,1220030131.0,Drop,1220030131.0,Drop,1220030131.0,Drop,path_grd_mid_small_043,5.0,1220030131.0,Dash,1220030131.0,Dash,1220030131.0,Dash,1220030131.0,Dash,path_grd_mid_elite2_805,10.0,1220030131.0,Dash,1220030131.0,Dash,2320010231.0,Drop,2320010231.0,Drop,path_grd_mid_small_005,,2220010131.0,Dash,1220030131.0,Dash,2220010131.0,Dash,1220030131.0,Dash,path_grd_mid_elite2_805,0.0,1220030131.0,Dash,1220030131.0,Dash,2320010231.0,Drop,2320010131.0,Drop,6,42,0,path_grd_close_small_014,3320080231.0,Drop,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,10.0,path_grd_mid_small_052,8.0,1220030131.0,Drop,1220030131.0,Drop,1220030131.0,Drop,1220030131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250636,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Pilgrim,ibg_tower_001,2310010131.0,path_grd_mid_small_070,2220010131,Drop,2220010131.0,Drop,2220010131.0,Drop,2220040131.0,Jump,path_fly_mid_small_008,7.0,3210010131.0,Dash,3210030131.0,Dash,3210010131.0,Dash,2310010231.0,Dash,path_grd_close_small_036,7.0,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Dash,path_grd_mid_elite1_802,0.0,2220010131.0,Jump,2220010131.0,Jump,2220040131.0,Drop,1320020231.0,Drop,path_fly_mid_small_030,7.0,3210010131.0,Drop,3210030131.0,Drop,3210010131.0,Drop,2310010131.0,Dash,6,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250637,wave_tower_pilgrim_007,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Pilgrim,ibg_tower_001,1320030131.0,path_grd_mid_small_011,1220020131,Drop,1220020131.0,Drop,1220020131.0,Drop,1220020131.0,Drop,path_fly_mid_small_050,,3210020131.0,Drop,3210020131.0,Drop,3210020131.0,Drop,3210030131.0,Dash,path_grd_mid_elite2_805,10.0,1220020131.0,Dash,1220020131.0,Dash,2320050231.0,Drop,2320050231.0,Drop,path_grd_mid_small_043,,1220020131.0,Dash,1220020131.0,Dash,1220020131.0,Dash,1220020131.0,Dash,path_grd_mid_elite2_805,0.0,1220020131.0,Dash,1220020131.0,Dash,2320050231.0,Drop,2320050231.0,Drop,0,48,0,path_grd_mid_small_070,1220020131.0,Drop,1220020131.0,Drop,1220020131.0,Drop,1320030131.0,Dash,10.0,path_fly_mid_small_036,,3210020131.0,Drop,3210020131.0,Drop,3210030131.0,Drop,3210030131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250638,wave_tower_pilgrim_007,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Pilgrim,ibg_tower_basedefense_001,,path_grd_mid_elite1_802,3220050131,Dash,2220010131.0,Dash,3220050131.0,Dash,1320030231.0,Drop,path_grd_mid_special_025,6.0,3220050131.0,Dash,3220060131.0,Dash,2220010131.0,Dash,2220050131.0,Dash,path_grd_mid_small_052,,2220010131.0,Dash,2220010131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,path_grd_far_elite1_803,2.0,3220060131.0,Dash,2220010131.0,Dash,2220050131.0,Drop,1320030231.0,Drop,path_fly_mid_elite1_802,10.0,3220050131.0,Drop,3220060131.0,Drop,2220010131.0,Drop,1310010231.0,Drop,0,66,9,path_grd_mid_small_070,3220060131.0,Drop,3220060131.0,Drop,2220010131.0,Drop,2220050131.0,Dash,5.0,path_grd_mid_small_075,7.0,2220010131.0,Drop,2220010131.0,Drop,2220050131.0,Drop,2220010131.0,Drop,normal,path_fly_mid_special_047,,3220050131.0,Drop,2220010131.0,Drop,2220050131.0,Drop,1310010131.0,Drop,,,,,,,,,,,,,,,,,,,,
6250639,wave_tower_pilgrim_007,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Pilgrim,ibg_tower_001,3320080131.0,path_fly_mid_small_050,2210020131,Dash,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,path_fly_mid_small_024,5.0,2210020131.0,Dash,2210020131.0,Dash,2210040131.0,Dash,2210040131.0,Dash,path_grd_mid_elite2_808,10.0,3220040131.0,Dash,3220040131.0,Dash,3320040231.0,Drop,3320080231.0,Drop,path_fly_mid_small_036,8.0,2210020131.0,Dash,2210020131.0,Dash,2210040131.0,Dash,2210040131.0,Dash,path_fly_mid_elite2_808,0.0,2210020131.0,Dash,2210040131.0,Dash,3310020231.0,Dash,3310020231.0,Dash,0,54,0,path_grd_mid_small_034,3320080131.0,Drop,3220040131.0,Dash,2220010131.0,Dash,3220040131.0,Dash,10.0,path_fly_mid_small_008,,2210020131.0,Dash,2210040131.0,Dash,2210020131.0,Dash,2210040131.0,Dash,,path_grd_mid_small_037,,3220040131.0,Dash,2220010131.0,Dash,3220040131.0,Dash,2220010131.0,Dash,,,,,,,,,,,,,,,,,,,,
6250640,wave_tower_pilgrim_007,Campaign,180,6,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Pilgrim,ibg_tower_001,2410010231.0,path_fly_far_centurion_903,2410010231,Normal,,,,,,,path_fly_mid_small_018,,1210010131.0,Dash,1210020131.0,Dash,2110010131.0,Dash,2110010131.0,Dash,path_grd_mid_elite1_802,3.0,1220010131.0,Drop,1220010131.0,Drop,1220010131.0,Drop,2220040131.0,Drop,path_grd_mid_elite2_805,4.0,3220040131.0,Jump,3220040131.0,Jump,3220040131.0,Dash,3320060231.0,Drop,path_grd_mid_small_049,,3120010131.0,Jump,3120010131.0,Jump,2220010131.0,Jump,2220040131.0,Drop,0,42,1,path_grd_mid_small_052,2220030131.0,Drop,3227050331.0,Drop,3220070131.0,Drop,3220070131.0,Drop,8.0,path_fly_mid_small_050,,3110010131.0,Dash,3110010131.0,Dash,1210010131.0,Dash,1310010231.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250641,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Pilgrim,ibg_tower_001,2310050151.0,path_grd_mid_small_070,1220010151,Dash,1220010151.0,Dash,1220010151.0,Jump,2220050151.0,Jump,path_fly_mid_elite2_808,7.0,1210010151.0,Dash,2210040151.0,Dash,1210010151.0,Dash,3210030151.0,Dash,path_grd_mid_small_058,7.0,3220030151.0,Dash,3220030151.0,Dash,3220030151.0,Dash,2220040151.0,Dash,path_fly_mid_elite1_802,0.0,2210020151.0,Dash,2210020151.0,Dash,1210010151.0,Drop,2310050151.0,Drop,path_grd_mid_small_040,6.0,2220020151.0,Dash,3220060151.0,Jump,2220020151.0,Dash,3220060151.0,Jump,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250642,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Pilgrim,ibg_tower_001,1310030151.0,path_grd_close_elite1_801,3220030151,Dash,3220030151.0,Dash,2220040151.0,Jump,2320050251.0,Jump,path_grd_far_small_033,7.0,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220040151.0,Dash,path_grd_mid_small_058,7.0,3220030151.0,Dash,3220030151.0,Dash,3220030151.0,Dash,2220040151.0,Dash,path_fly_mid_elite1_802,0.0,3210010151.0,Dash,3210010151.0,Dash,3210030151.0,Drop,1310030151.0,Drop,path_grd_far_small_044,6.0,2220030151.0,Jump,2220030151.0,Jump,2220030151.0,Jump,2220040151.0,Dash,9,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250643,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Pilgrim,ibg_tower_001,2320030151.0,path_grd_close_small_067,3220030151,Dash,3220030151.0,Dash,3220030151.0,Drop,2320020251.0,Drop,path_grd_mid_small_012,,3220030151.0,Dash,3220030151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,path_grd_mid_small_046,4.0,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,path_grd_close_elite1_801,0.0,2120010151.0,Jump,2120010151.0,Jump,2220040151.0,Drop,3320050251.0,Drop,path_grd_mid_small_043,6.0,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,2320030151.0,Dash,30,18,0,path_grd_close_special_064,2120010151.0,Dash,2120010151.0,Dash,1220050151.0,Drop,1220050151.0,Drop,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250644,wave_tower_pilgrim_007,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Pilgrim,ibg_tower_defense_001,,path_grd_close_small_039,2220020151,Jump,2220020151.0,Jump,2220020151.0,Jump,2220020151.0,Jump,path_fly_mid_small_036,8.0,2210020151.0,Dash,2210020151.0,Dash,2210040151.0,Dash,2210040151.0,Dash,path_grd_close_special_064,,3120010151.0,Jump,2220020151.0,Jump,2220010151.0,Normal,2220010151.0,Normal,path_fly_mid_elite1_802,4.0,2210020151.0,Dash,2210020151.0,Dash,2210040151.0,Drop,2310060251.0,Drop,path_grd_close_small_048,12.0,2220010151.0,Normal,2220010151.0,Normal,2220010151.0,Normal,2220010151.0,Normal,27,51,0,path_fly_mid_special_047,3110010151.0,Drop,3110010151.0,Drop,2210020151.0,Normal,2210040151.0,Dash,10.0,path_grd_mid_small_075,10.0,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,20,path_fly_mid_elite1_802,,2210020151.0,Normal,2210020151.0,Normal,2210040151.0,Drop,2310060251.0,Dash,path_fly_mid_small_027,15.0,2210020151.0,Normal,2210040151.0,Dash,2210020151.0,Normal,3310020251.0,Normal,,,,,,,,,,
6250645,wave_tower_pilgrim_007,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Pilgrim,ibg_tower_001,1320030151.0,path_grd_mid_small_049,2220020151,Jump,2220020151.0,Jump,2220020151.0,Jump,2220020151.0,Jump,path_grd_mid_elite2_808,,2220020151.0,Drop,1220050151.0,Drop,2320010251.0,Drop,1320030251.0,Drop,path_fly_mid_small_002,,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,3210050151.0,Dash,path_grd_mid_small_043,,1220050151.0,Dash,2220020151.0,Dash,1220050151.0,Dash,2220020151.0,Dash,path_grd_mid_elite2_808,0.0,2220020151.0,Dash,1220050151.0,Dash,2320010251.0,Drop,1320030151.0,Drop,0,54,0,path_fly_mid_small_005,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,3210050151.0,Dash,,path_fly_mid_small_008,,3210040151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,3210040151.0,Dash,,path_grd_mid_small_043,,2220020151.0,Jump,2220020151.0,Jump,2220020151.0,Jump,2220020151.0,Jump,,,,,,,,,,,,,,,,,,,,
