id,event_type,scaling_type,difficulty_condition_type,difficulty_condition_value,chapter_condition_type,chapter_condition_value,weight,spot_autocontrol,monster_stage_lv,dynamic_object_stage_lv,standard_battle_power,stage_stat_increase_group_id,is_use_quick_battle,spot_id,use_oc_mode,use_season_id,battle_event_group
511100233,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422018,True,3,
511100234,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422019,True,3,
511100235,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422020,True,3,
511100236,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423001,True,3,
511100237,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423002,True,3,
511100238,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423003,True,3,
511100239,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423004,True,3,
511100240,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423005,True,3,
511100241,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423006,True,3,
511100242,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423007,True,3,
511100243,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423008,True,3,
511100244,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423009,True,3,
511100245,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423010,True,3,
511100246,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423011,True,3,
511100247,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423012,True,3,
511100248,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423013,True,3,
511100249,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423014,True,3,
511100250,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423015,True,3,
511100251,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423016,True,3,
511100252,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423017,True,3,
511100253,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423018,True,3,
511100254,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423019,True,3,
511100255,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423020,True,3,
511100256,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424001,True,3,
511100257,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424002,True,3,
511100258,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424003,True,3,
511100259,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424004,True,3,
511100260,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424005,True,3,
511100261,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424006,True,3,
511100262,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424007,True,3,
511100263,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424008,True,3,
511100264,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424009,True,3,
511100265,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424010,True,3,
511100266,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424011,True,3,
511100267,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424012,True,3,
511100268,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424013,True,3,
511100269,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424014,True,3,
511100270,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424015,True,3,
511100271,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424016,True,3,
511100272,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424017,True,3,
511100273,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424018,True,3,
511100274,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424019,True,3,
511100275,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424020,True,3,
611100176,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430001,True,3,
611100177,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430002,True,3,
611100178,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430003,True,3,
611100179,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430004,True,3,
611100180,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430005,True,3,
611100181,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430006,True,3,
611100182,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430007,True,3,
611100183,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430008,True,3,
611100184,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430009,True,3,
611100185,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430010,True,3,
611100186,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430011,True,3,
611100187,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430012,True,3,
611100188,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430013,True,3,
611100189,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430014,True,3,
611100190,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430015,True,3,
611100191,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430016,True,3,
611100192,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430017,True,3,
611100193,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430018,True,3,
611100194,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430019,True,3,
611100195,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430020,True,3,
611100196,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431001,True,3,
611100197,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431002,True,3,
611100198,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431003,True,3,
611100199,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431004,True,3,
611100200,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431005,True,3,
611100201,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431006,True,3,
611100202,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431007,True,3,
611100203,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431008,True,3,
611100204,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431009,True,3,
611100205,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431010,True,3,
611100206,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431011,True,3,
611100207,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431012,True,3,
611100208,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431013,True,3,
611100209,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431014,True,3,
611100210,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431015,True,3,
611100211,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431016,True,3,
611100212,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431017,True,3,
611100213,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431018,True,3,
611100214,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431019,True,3,
611100215,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431020,True,3,
611100216,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432001,True,3,
611100217,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432002,True,3,
611100218,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432003,True,3,
611100219,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432004,True,3,
611100220,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432005,True,3,
611100221,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432006,True,3,
611100222,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432007,True,3,
611100223,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432008,True,3,
611100224,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432009,True,3,
611100225,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432010,True,3,
611100226,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432011,True,3,
611100227,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432012,True,3,
611100228,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432013,True,3,
611100229,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432014,True,3,
611100230,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432015,True,3,
611100231,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432016,True,3,
611100232,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432017,True,3,
611100233,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432018,True,3,
611100234,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432019,True,3,
611100235,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432020,True,3,
611100236,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433001,True,3,
611100237,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433002,True,3,
611100238,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433003,True,3,
611100239,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433004,True,3,
611100240,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433005,True,3,
611100241,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433006,True,3,
611100242,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433007,True,3,
611100243,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433008,True,3,
611100244,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433009,True,3,
611100245,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433010,True,3,
611100246,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433011,True,3,
611100247,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433012,True,3,
611100248,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433013,True,3,
611100249,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433014,True,3,
611100250,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433015,True,3,
611100251,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433016,True,3,
611100252,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433017,True,3,
611100253,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433018,True,3,
611100254,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433019,True,3,
611100255,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433020,True,3,
611100256,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434001,True,3,
611100257,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434002,True,3,
611100258,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434003,True,3,
611100259,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434004,True,3,
611100260,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434005,True,3,
611100261,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434006,True,3,
611100262,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434007,True,3,
611100263,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434008,True,3,
611100264,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434009,True,3,
611100265,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434010,True,3,
611100266,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434011,True,3,
611100267,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434012,True,3,
611100268,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434013,True,3,
611100269,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434014,True,3,
611100270,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434015,True,3,
611100271,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434016,True,3,
611100272,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434017,True,3,
611100273,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434018,True,3,
611100274,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434019,True,3,
611100275,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434020,True,3,
711100021,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490622,True,3,
711100022,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490623,True,3,
711100023,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490624,True,3,
711100024,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490625,True,3,
711100025,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490613,True,3,
812100011,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6450003,True,3,
812100012,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6451003,True,3,
812100013,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6452003,True,3,
812100014,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6453003,True,3,
812100015,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6454003,True,3,
511200036,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423001,True,3,103.0
511200037,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423002,True,3,103.0
511200038,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423003,True,3,103.0
511200039,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423004,True,3,103.0
511200040,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423005,True,3,103.0
511200041,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423006,True,3,103.0
511200042,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423007,True,3,103.0
511200043,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423008,True,3,103.0
511200044,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423009,True,3,103.0
511200045,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423010,True,3,103.0
511200046,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423011,True,3,103.0
511200047,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423012,True,3,103.0
511200048,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423013,True,3,103.0
511200049,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423014,True,3,103.0
511200050,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423015,True,3,103.0
511200051,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423016,True,3,103.0
511200052,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423017,True,3,103.0
511200053,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423018,True,3,103.0
511200054,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423019,True,3,103.0
511200055,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423020,True,3,103.0
611200036,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433001,True,3,103.0
611200037,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433002,True,3,103.0
611200038,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433003,True,3,103.0
611200039,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433004,True,3,103.0
611200040,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433005,True,3,103.0
611200041,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433006,True,3,103.0
611200042,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433007,True,3,103.0
611200043,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433008,True,3,103.0
611200044,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433009,True,3,103.0
611200045,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433010,True,3,103.0
611200046,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433011,True,3,103.0
611200047,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433012,True,3,103.0
611200048,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433013,True,3,103.0
611200049,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433014,True,3,103.0
611200050,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433015,True,3,103.0
611200051,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433016,True,3,103.0
611200052,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433017,True,3,103.0
611200053,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433018,True,3,103.0
611200054,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433019,True,3,103.0
611200055,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433020,True,3,103.0
711200005,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490625,True,3,103.0
812200003,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6453003,True,3,103.0
511100276,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420001,True,4,
511100277,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420002,True,4,
511100278,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420003,True,4,
511100279,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420004,True,4,
511100280,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420005,True,4,
511100281,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420006,True,4,
511100282,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420007,True,4,
511100283,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420008,True,4,
511100284,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420009,True,4,
511100285,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420010,True,4,
511100286,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420011,True,4,
511100287,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420012,True,4,
511100288,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420013,True,4,
511100289,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420014,True,4,
511100290,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420015,True,4,
511100291,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420021,True,4,
511100292,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420022,True,4,
511100293,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420023,True,4,
