id,group,is_main,order,step,trigger,condition_id,condition_value,print_value,name_localkey,description_localkey,reward_point_value,reward_id,is_stack
29030117,2903,False,17,1,EventStageClear,102920105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_5,0,8117019,True
29030118,2903,False,18,1,EventStageClear,102920106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_6,0,8117020,True
29030119,2903,False,19,1,EventStageClear,102920107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_7,0,8117021,True
29030120,2903,False,20,1,EventStageClear,102920108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_8,0,8117022,True
29030121,2903,False,21,1,EventStageClear,102920109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_9,0,8117023,True
29030122,2903,False,22,1,EventStageClear,102920110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_10,0,8117024,True
29030123,2903,False,23,1,EventStageClear,102920111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_11,0,8117025,True
29030124,2903,False,24,1,EventStageClear,102920112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_12,0,8117026,True
30030001,3003,True,0,1,MissionClearEvent,3003,12,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8118001,True
30030002,3003,True,0,2,MissionClearEvent,3003,24,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8118002,True
30030101,3003,False,1,1,EventStageClear,103010101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_1,0,8118003,True
30030102,3003,False,2,1,EventStageClear,103010102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_2,0,8118004,True
30030103,3003,False,3,1,EventStageClear,103010103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_3,0,8118005,True
30030104,3003,False,4,1,EventStageClear,103010104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_4,0,8118006,True
30030105,3003,False,5,1,EventStageClear,103010105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_5,0,8118007,True
30030106,3003,False,6,1,EventStageClear,103010106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_6,0,8118008,True
30030107,3003,False,7,1,EventStageClear,103010107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_7,0,8118009,True
30030108,3003,False,8,1,EventStageClear,103010108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_8,0,8118010,True
30030109,3003,False,9,1,EventStageClear,103010109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_9,0,8118011,True
30030110,3003,False,10,1,EventStageClear,103010110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_10,0,8118012,True
30030111,3003,False,11,1,EventStageClear,103010111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_11,0,8118013,True
30030112,3003,False,12,1,EventStageClear,103010112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_12,0,8118014,True
30030113,3003,False,13,1,EventStageClear,103020101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_1,0,8118015,True
30030114,3003,False,14,1,EventStageClear,103020102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_2,0,8118016,True
30030115,3003,False,15,1,EventStageClear,103020103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_3,0,8118017,True
30030116,3003,False,16,1,EventStageClear,103020104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_4,0,8118018,True
30030117,3003,False,17,1,EventStageClear,103020105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_5,0,8118019,True
30030118,3003,False,18,1,EventStageClear,103020106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_6,0,8118020,True
30030119,3003,False,19,1,EventStageClear,103020107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_7,0,8118021,True
30030120,3003,False,20,1,EventStageClear,103020108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_8,0,8118022,True
30030121,3003,False,21,1,EventStageClear,103020109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_9,0,8118023,True
30030122,3003,False,22,1,EventStageClear,103020110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_10,0,8118024,True
30030123,3003,False,23,1,EventStageClear,103020111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_11,0,8118025,True
30030124,3003,False,24,1,EventStageClear,103020112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_12,0,8118026,True
31010001,3101,False,0,1,PointRewardEvent,3101,20,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8119040,True
31010002,3101,False,0,2,PointRewardEvent,3101,40,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8119041,True
31010003,3101,False,0,3,PointRewardEvent,3101,60,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8119042,True
31010004,3101,False,0,4,PointRewardEvent,3101,80,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8119043,True
31010005,3101,False,0,5,PointRewardEvent,3101,100,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8119044,True
31010101,3101,False,1,1,EventDungeonStageClear,40031,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventDungeonStageClear_02,20,0,True
31010201,3101,False,2,1,EventDungeonStageClear,40032,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventDungeonStageClear_03,20,0,True
31010301,3101,False,8,1,EquipItemLevelCount,0,1,False,Locale_Trigger:trigger_name_EquipmentLevelExp,Locale_Trigger:trigger_desc_EquipItemLevelCount,20,0,True
31010401,3101,False,7,1,ObtainEventCurrencyMaterial,7060031,50,True,Locale_Trigger:trigger_name_ObtainItem,Locale_Trigger:trigger_desc_ObtainEventCurrencyMaterialRA,20,0,True
31010501,3101,False,4,1,EventMiniGameNKSPlayCheck,80803,1,False,Locale_Trigger:trigger_name_MinigameClear,Locale_Trigger:trigger_desc_EventMiniGameNKSPlayCheck,20,0,True
31010601,3101,False,3,1,SendFriendShipPoint,0,1,False,Locale_Trigger:trigger_name_SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,20,0,True
31010701,3101,False,5,1,CharacterCounsel,0,1,False,Locale_Trigger:trigger_name_CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterCounsel,20,0,True
31010801,3101,False,6,1,OutpostBattleReward,0,1,False,Locale_Trigger:trigger_name_OutpostBattleReward,Locale_Trigger:trigger_desc_OutpostBattleReward,20,0,True
31030001,3103,True,0,1,MissionClearEvent,3103,12,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8119001,True
31030002,3103,True,0,2,MissionClearEvent,3103,24,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8119002,True
31030003,3103,True,0,3,MissionClearEvent,3103,36,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8119003,True
31030101,3103,False,1,1,EventStageClear,103110101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_1,0,8119004,True
31030102,3103,False,2,1,EventStageClear,103110102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_2,0,8119005,True
31030103,3103,False,3,1,EventStageClear,103110103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_3,0,8119006,True
31030104,3103,False,4,1,EventStageClear,103110104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_4,0,8119007,True
31030105,3103,False,5,1,EventStageClear,103110105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_5,0,8119008,True
31030106,3103,False,6,1,EventStageClear,103110106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_6,0,8119009,True
31030107,3103,False,7,1,EventStageClear,103110107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_7,0,8119010,True
31030108,3103,False,8,1,EventStageClear,103110108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_8,0,8119011,True
31030109,3103,False,9,1,EventStageClear,103110109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_9,0,8119012,True
31030110,3103,False,10,1,EventStageClear,103110110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_10,0,8119013,True
31030111,3103,False,11,1,EventStageClear,103110111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_11,0,8119014,True
31030112,3103,False,12,1,EventStageClear,103110112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_12,0,8119015,True
31030113,3103,False,13,1,EventStageClear,103210101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_1,0,8119016,True
31030114,3103,False,14,1,EventStageClear,103210102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_2,0,8119017,True
31030115,3103,False,15,1,EventStageClear,103210103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_3,0,8119018,True
31030116,3103,False,16,1,EventStageClear,103210104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_4,0,8119019,True
31030117,3103,False,17,1,EventStageClear,103210105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_5,0,8119020,True
31030118,3103,False,18,1,EventStageClear,103210106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_6,0,8119021,True
31030119,3103,False,19,1,EventStageClear,103210107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_7,0,8119022,True
31030120,3103,False,20,1,EventStageClear,103210108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_8,0,8119023,True
31030121,3103,False,21,1,EventStageClear,103210109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_9,0,8119024,True
31030122,3103,False,22,1,EventStageClear,103210110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_10,0,8119025,True
31030123,3103,False,23,1,EventStageClear,103210111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_11,0,8119026,True
31030124,3103,False,24,1,EventStageClear,103210112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_12,0,8119027,True
31030125,3103,False,25,1,EventStageClear,103220101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_1,0,8119028,True
31030126,3103,False,26,1,EventStageClear,103220102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_2,0,8119029,True
31030127,3103,False,27,1,EventStageClear,103220103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_3,0,8119030,True
31030128,3103,False,28,1,EventStageClear,103220104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_4,0,8119031,True
31030129,3103,False,29,1,EventStageClear,103220105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_5,0,8119032,True
31030130,3103,False,30,1,EventStageClear,103220106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_6,0,8119033,True
31030131,3103,False,31,1,EventStageClear,103220107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_7,0,8119034,True
31030132,3103,False,32,1,EventStageClear,103220108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_8,0,8119035,True
31030133,3103,False,33,1,EventStageClear,103220109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_9,0,8119036,True
31030134,3103,False,34,1,EventStageClear,103220110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_10,0,8119037,True
31030135,3103,False,35,1,EventStageClear,103220111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_11,0,8119038,True
31030136,3103,False,36,1,EventStageClear,103220112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_12,0,8119039,True
33030001,3303,True,0,1,MissionClearEvent,3303,12,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8120001,True
33030002,3303,True,0,2,MissionClearEvent,3303,24,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8120002,True
33030101,3303,False,1,1,EventStageClear,103310101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_1,0,8120003,True
33030102,3303,False,2,1,EventStageClear,103310102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_2,0,8120004,True
33030103,3303,False,3,1,EventStageClear,103310103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_3,0,8120005,True
33030104,3303,False,4,1,EventStageClear,103310104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_4,0,8120006,True
33030105,3303,False,5,1,EventStageClear,103310105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_5,0,8120007,True
33030106,3303,False,6,1,EventStageClear,103310106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_6,0,8120008,True
33030107,3303,False,7,1,EventStageClear,103310107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_7,0,8120009,True
33030108,3303,False,8,1,EventStageClear,103310108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_8,0,8120010,True
33030109,3303,False,9,1,EventStageClear,103310109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_9,0,8120011,True
33030110,3303,False,10,1,EventStageClear,103310110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_10,0,8120012,True
33030111,3303,False,11,1,EventStageClear,103310111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_11,0,8120013,True
33030112,3303,False,12,1,EventStageClear,103310112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_12,0,8120014,True
33030113,3303,False,13,1,EventStageClear,103320101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_1,0,8120015,True
33030114,3303,False,14,1,EventStageClear,103320102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_2,0,8120016,True
33030115,3303,False,15,1,EventStageClear,103320103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_3,0,8120017,True
33030116,3303,False,16,1,EventStageClear,103320104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_4,0,8120018,True
33030117,3303,False,17,1,EventStageClear,103320105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_5,0,8120019,True
33030118,3303,False,18,1,EventStageClear,103320106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_6,0,8120020,True
33030119,3303,False,19,1,EventStageClear,103320107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_7,0,8120021,True
33030120,3303,False,20,1,EventStageClear,103320108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_8,0,8120022,True
33030121,3303,False,21,1,EventStageClear,103320109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_9,0,8120023,True
33030122,3303,False,22,1,EventStageClear,103320110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_10,0,8120024,True
33030123,3303,False,23,1,EventStageClear,103320111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_11,0,8120025,True
