id,group_id,main_target,grade,weight,bubble_type,name_localkey,description_localkey,resource_id,function_type,parameter_localkey/0,parameter_localkey/1,sub_target/0,sub_target/1,sub_target/2,sub_target/3,buff_value/0/function_value_level,buff_value/0/battle_power_level,buff_value/1/function_value_level,buff_value/1/battle_power_level,buff_value/2/function_value_level,buff_value/2/battle_power_level,buff_value/3/function_value_level,buff_value/3/battle_power_level,buff_value/4/function_value_level,buff_value/4/battle_power_level
1050109,10501,Attack,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,MISSILIS,,,,6020531,576,6020532,768,6020533,960,6020534,1152,6020535,1344
1050110,10501,Attack,SSR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,MISSILIS,,,,6020531,576,6020532,768,6020533,960,6020534,1152,6020535,1344
1050111,10501,Attack,SSR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,MISSILIS,,,,6020531,576,6020532,768,6020533,960,6020534,1152,6020535,1344
1050112,10501,Attack,SSR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,MISSILIS,,,,6020531,576,6020532,768,6020533,960,6020534,1152,6020535,1344
1050201,10502,Attack,R,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,ELYSION,,,,6020511,192,6020512,384,6020513,576,6020514,768,6020515,960
1050202,10502,Attack,R,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,ELYSION,,,,6020511,192,6020512,384,6020513,576,6020514,768,6020515,960
1050203,10502,Attack,R,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,ELYSION,,,,6020511,192,6020512,384,6020513,576,6020514,768,6020515,960
1050204,10502,Attack,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,ELYSION,,,,6020511,192,6020512,384,6020513,576,6020514,768,6020515,960
1050205,10502,Attack,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,ELYSION,,,,6020521,384,6020522,576,6020523,768,6020524,960,6020525,1152
1050206,10502,Attack,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,ELYSION,,,,6020521,384,6020522,576,6020523,768,6020524,960,6020525,1152
1050207,10502,Attack,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,ELYSION,,,,6020521,384,6020522,576,6020523,768,6020524,960,6020525,1152
1050208,10502,Attack,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,ELYSION,,,,6020521,384,6020522,576,6020523,768,6020524,960,6020525,1152
1050209,10502,Attack,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,ELYSION,,,,6020531,576,6020532,768,6020533,960,6020534,1152,6020535,1344
1050210,10502,Attack,SSR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,ELYSION,,,,6020531,576,6020532,768,6020533,960,6020534,1152,6020535,1344
1050211,10502,Attack,SSR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,ELYSION,,,,6020531,576,6020532,768,6020533,960,6020534,1152,6020535,1344
1050212,10502,Attack,SSR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,ELYSION,,,,6020531,576,6020532,768,6020533,960,6020534,1152,6020535,1344
1050301,10503,Attack,R,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,TETRA,,,,6020511,192,6020512,384,6020513,576,6020514,768,6020515,960
1050302,10503,Attack,R,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,TETRA,,,,6020511,192,6020512,384,6020513,576,6020514,768,6020515,960
1050303,10503,Attack,R,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,TETRA,,,,6020511,192,6020512,384,6020513,576,6020514,768,6020515,960
1050304,10503,Attack,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,TETRA,,,,6020511,192,6020512,384,6020513,576,6020514,768,6020515,960
1050305,10503,Attack,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,TETRA,,,,6020521,384,6020522,576,6020523,768,6020524,960,6020525,1152
1050306,10503,Attack,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,TETRA,,,,6020521,384,6020522,576,6020523,768,6020524,960,6020525,1152
1050307,10503,Attack,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,TETRA,,,,6020521,384,6020522,576,6020523,768,6020524,960,6020525,1152
1050308,10503,Attack,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,TETRA,,,,6020521,384,6020522,576,6020523,768,6020524,960,6020525,1152
1050309,10503,Attack,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,TETRA,,,,6020531,576,6020532,768,6020533,960,6020534,1152,6020535,1344
1050310,10503,Attack,SSR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,TETRA,,,,6020531,576,6020532,768,6020533,960,6020534,1152,6020535,1344
1050311,10503,Attack,SSR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,TETRA,,,,6020531,576,6020532,768,6020533,960,6020534,1152,6020535,1344
1050312,10503,Attack,SSR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,TETRA,,,,6020531,576,6020532,768,6020533,960,6020534,1152,6020535,1344
1050401,10504,Attack,R,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,PILGRIM,,,,6020511,192,6020512,384,6020513,576,6020514,768,6020515,960
1050402,10504,Attack,R,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,PILGRIM,,,,6020511,192,6020512,384,6020513,576,6020514,768,6020515,960
1050403,10504,Attack,R,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,PILGRIM,,,,6020511,192,6020512,384,6020513,576,6020514,768,6020515,960
1050404,10504,Attack,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,PILGRIM,,,,6020511,192,6020512,384,6020513,576,6020514,768,6020515,960
1050405,10504,Attack,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,PILGRIM,,,,6020521,384,6020522,576,6020523,768,6020524,960,6020525,1152
1050406,10504,Attack,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,PILGRIM,,,,6020521,384,6020522,576,6020523,768,6020524,960,6020525,1152
1050407,10504,Attack,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,PILGRIM,,,,6020521,384,6020522,576,6020523,768,6020524,960,6020525,1152
1050408,10504,Attack,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,PILGRIM,,,,6020521,384,6020522,576,6020523,768,6020524,960,6020525,1152
1050409,10504,Attack,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,PILGRIM,,,,6020531,576,6020532,768,6020533,960,6020534,1152,6020535,1344
1050410,10504,Attack,SSR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,PILGRIM,,,,6020531,576,6020532,768,6020533,960,6020534,1152,6020535,1344
1050411,10504,Attack,SSR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,PILGRIM,,,,6020531,576,6020532,768,6020533,960,6020534,1152,6020535,1344
1050412,10504,Attack,SSR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,PILGRIM,,,,6020531,576,6020532,768,6020533,960,6020534,1152,6020535,1344
1050501,10505,Attack,R,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,Attacker,,,,6020511,192,6020512,384,6020513,576,6020514,768,6020515,960
1050502,10505,Attack,R,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,Attacker,,,,6020511,192,6020512,384,6020513,576,6020514,768,6020515,960
1050503,10505,Attack,R,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,Attacker,,,,6020511,192,6020512,384,6020513,576,6020514,768,6020515,960
1050504,10505,Attack,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,Attacker,,,,6020511,192,6020512,384,6020513,576,6020514,768,6020515,960
1050505,10505,Attack,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,Attacker,,,,6020521,384,6020522,576,6020523,768,6020524,960,6020525,1152
1050506,10505,Attack,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,Attacker,,,,6020521,384,6020522,576,6020523,768,6020524,960,6020525,1152
1050507,10505,Attack,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,Attacker,,,,6020521,384,6020522,576,6020523,768,6020524,960,6020525,1152
1050508,10505,Attack,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,Attacker,,,,6020521,384,6020522,576,6020523,768,6020524,960,6020525,1152
1050509,10505,Attack,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,Attacker,,,,6020531,576,6020532,768,6020533,960,6020534,1152,6020535,1344
1050510,10505,Attack,SSR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,Attacker,,,,6020531,576,6020532,768,6020533,960,6020534,1152,6020535,1344
1050511,10505,Attack,SSR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,Attacker,,,,6020531,576,6020532,768,6020533,960,6020534,1152,6020535,1344
1050512,10505,Attack,SSR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,Attacker,,,,6020531,576,6020532,768,6020533,960,6020534,1152,6020535,1344
1050601,10506,Attack,R,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,Defender,,,,6020511,192,6020512,384,6020513,576,6020514,768,6020515,960
1050602,10506,Attack,R,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,Defender,,,,6020511,192,6020512,384,6020513,576,6020514,768,6020515,960
1050603,10506,Attack,R,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,Defender,,,,6020511,192,6020512,384,6020513,576,6020514,768,6020515,960
1050604,10506,Attack,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,Defender,,,,6020511,192,6020512,384,6020513,576,6020514,768,6020515,960
1050605,10506,Attack,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,Defender,,,,6020521,384,6020522,576,6020523,768,6020524,960,6020525,1152
1050606,10506,Attack,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,Defender,,,,6020521,384,6020522,576,6020523,768,6020524,960,6020525,1152
1050607,10506,Attack,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,Defender,,,,6020521,384,6020522,576,6020523,768,6020524,960,6020525,1152
1050608,10506,Attack,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,Defender,,,,6020521,384,6020522,576,6020523,768,6020524,960,6020525,1152
1050609,10506,Attack,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,Defender,,,,6020531,576,6020532,768,6020533,960,6020534,1152,6020535,1344
1050610,10506,Attack,SSR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,Defender,,,,6020531,576,6020532,768,6020533,960,6020534,1152,6020535,1344
