id,user_exp,character_exp,rewards/0/reward_percent,rewards/0/percent_display_type,rewards/0/reward_type,rewards/0/reward_id,rewards/0/reward_value,rewards/1/reward_percent,rewards/1/percent_display_type,rewards/1/reward_type,rewards/1/reward_id,rewards/1/reward_value,rewards/2/reward_percent,rewards/2/percent_display_type,rewards/2/reward_type,rewards/2/reward_id,rewards/2/reward_value,rewards/3/reward_percent,rewards/3/percent_display_type,rewards/3/reward_type,rewards/3/reward_id,rewards/3/reward_value,rewards/4/reward_percent,rewards/4/percent_display_type,rewards/4/reward_type,rewards/4/reward_id,rewards/4/reward_value,rewards/5/reward_percent,rewards/5/percent_display_type,rewards/5/reward_type,rewards/5/reward_id,rewards/5/reward_value,rewards/6/reward_percent,rewards/6/percent_display_type,rewards/6/reward_type,rewards/6/reward_id,rewards/6/reward_value,rewards/7/reward_percent,rewards/7/percent_display_type,rewards/7/reward_type,rewards/7/reward_id,rewards/7/reward_value,rewards/8/reward_percent,rewards/8/percent_display_type,rewards/8/reward_type,rewards/8/reward_id,rewards/8/reward_value
1100331,5682,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,17200.0,1000000.0,None,Currency,1000.0,409200.0,,,,,,,,,,,,,,,
1100332,5701,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,17200.0,1000000.0,None,Currency,1000.0,409200.0,,,,,,,,,,,,,,,
1100333,5720,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,17300.0,1000000.0,None,Currency,1000.0,413100.0,,,,,,,,,,,,,,,
1100334,5739,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,17300.0,1000000.0,None,Currency,1000.0,413100.0,,,,,,,,,,,,,,,
1100335,5759,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,17300.0,1000000.0,None,Currency,1000.0,413100.0,,,,,,,,,,,,,,,
1100336,5778,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,17300.0,1000000.0,None,Currency,1000.0,413100.0,,,,,,,,,,,,,,,
1100337,5797,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,17300.0,1000000.0,None,Currency,1000.0,413100.0,1000000.0,None,Currency,3000.0,750.0,,,,,,,,,,
1100338,5816,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,18600.0,1000000.0,None,Currency,1000.0,417100.0,,,,,,,,,,,,,,,
1100339,5836,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,18600.0,1000000.0,None,Currency,1000.0,417100.0,,,,,,,,,,,,,,,
1100340,5855,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,18600.0,1000000.0,None,Currency,1000.0,417100.0,,,,,,,,,,,,,,,
1100341,5874,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,18600.0,1000000.0,None,Currency,1000.0,417100.0,,,,,,,,,,,,,,,
1100342,5894,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,18700.0,1000000.0,None,Currency,1000.0,421100.0,,,,,,,,,,,,,,,
1100343,5913,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,18700.0,1000000.0,None,Currency,1000.0,421100.0,,,,,,,,,,,,,,,
1100344,5932,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,18700.0,1000000.0,None,Currency,1000.0,421100.0,,,,,,,,,,,,,,,
1100345,5952,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,18700.0,1000000.0,None,Currency,1000.0,421100.0,,,,,,,,,,,,,,,
1100346,5971,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,18700.0,1000000.0,None,Currency,1000.0,421100.0,,,,,,,,,,,,,,,
1100347,5990,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,18800.0,1000000.0,None,Currency,1000.0,425100.0,,,,,,,,,,,,,,,
1100348,6010,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,18800.0,1000000.0,None,Currency,1000.0,425100.0,,,,,,,,,,,,,,,
1100349,6029,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,18800.0,1000000.0,None,Currency,1000.0,425100.0,,,,,,,,,,,,,,,
1100350,6048,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,18800.0,1000000.0,None,Currency,1000.0,425100.0,,,,,,,,,,,,,,,
1100351,6068,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,18800.0,1000000.0,None,Currency,1000.0,425100.0,,,,,,,,,,,,,,,
1100352,6087,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,18900.0,1000000.0,None,Currency,1000.0,429100.0,,,,,,,,,,,,,,,
1100353,6107,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,18900.0,1000000.0,None,Currency,1000.0,429100.0,,,,,,,,,,,,,,,
1100354,6126,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,18900.0,1000000.0,None,Currency,1000.0,429100.0,,,,,,,,,,,,,,,
1100355,6145,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,18900.0,1000000.0,None,Currency,1000.0,429100.0,,,,,,,,,,,,,,,
1100356,6165,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,18900.0,1000000.0,None,Currency,1000.0,429100.0,,,,,,,,,,,,,,,
1100357,6184,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,19000.0,1000000.0,None,Currency,1000.0,433100.0,,,,,,,,,,,,,,,
1100358,6204,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,19000.0,1000000.0,None,Currency,1000.0,433100.0,,,,,,,,,,,,,,,
1100359,6223,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,19000.0,1000000.0,None,Currency,1000.0,433100.0,,,,,,,,,,,,,,,
1100360,6243,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,19000.0,1000000.0,None,Currency,1000.0,433100.0,,,,,,,,,,,,,,,
1100361,6262,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,19000.0,1000000.0,None,Currency,1000.0,433100.0,,,,,,,,,,,,,,,
1100362,6282,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,19200.0,1000000.0,None,Currency,1000.0,437200.0,,,,,,,,,,,,,,,
1100363,6301,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,19200.0,1000000.0,None,Currency,1000.0,437200.0,,,,,,,,,,,,,,,
1100364,6321,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,19200.0,1000000.0,None,Currency,1000.0,437200.0,,,,,,,,,,,,,,,
1100365,6340,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,19200.0,1000000.0,None,Currency,1000.0,437200.0,,,,,,,,,,,,,,,
1100366,6360,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,19200.0,1000000.0,None,Currency,1000.0,437200.0,,,,,,,,,,,,,,,
1100367,6379,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,19300.0,1000000.0,None,Currency,1000.0,441200.0,,,,,,,,,,,,,,,
1100368,6399,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,19300.0,1000000.0,None,Currency,1000.0,441200.0,,,,,,,,,,,,,,,
1100369,6418,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,19300.0,1000000.0,None,Currency,1000.0,441200.0,,,,,,,,,,,,,,,
1100370,6438,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,19300.0,1000000.0,None,Currency,1000.0,441200.0,,,,,,,,,,,,,,,
1100371,6457,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,19300.0,1000000.0,None,Currency,1000.0,441200.0,,,,,,,,,,,,,,,
1100372,6477,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,19400.0,1000000.0,None,Currency,1000.0,445300.0,,,,,,,,,,,,,,,
1100373,6496,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,19400.0,1000000.0,None,Currency,1000.0,445300.0,,,,,,,,,,,,,,,
1100374,6516,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,19400.0,1000000.0,None,Currency,1000.0,445300.0,1000000.0,None,Currency,3000.0,750.0,,,,,,,,,,
1100375,6536,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,20600.0,1000000.0,None,Currency,1000.0,445300.0,,,,,,,,,,,,,,,
1100376,6555,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,20600.0,1000000.0,None,Currency,1000.0,445300.0,,,,,,,,,,,,,,,
1100377,6575,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,20600.0,1000000.0,None,Currency,1000.0,445300.0,,,,,,,,,,,,,,,
1100378,6594,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,20600.0,1000000.0,None,Currency,1000.0,445300.0,,,,,,,,,,,,,,,
1100379,6614,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,20800.0,1000000.0,None,Currency,1000.0,451400.0,,,,,,,,,,,,,,,
1100380,6634,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,20800.0,1000000.0,None,Currency,1000.0,451400.0,,,,,,,,,,,,,,,
1100381,6653,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,20800.0,1000000.0,None,Currency,1000.0,451400.0,,,,,,,,,,,,,,,
1100382,6673,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,20800.0,1000000.0,None,Currency,1000.0,451400.0,,,,,,,,,,,,,,,
1100383,6692,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,21000.0,1000000.0,None,Currency,1000.0,455500.0,,,,,,,,,,,,,,,
1100384,6712,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,21000.0,1000000.0,None,Currency,1000.0,455500.0,,,,,,,,,,,,,,,
1100385,6732,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,21000.0,1000000.0,None,Currency,1000.0,455500.0,,,,,,,,,,,,,,,
1100386,6751,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,21000.0,1000000.0,None,Currency,1000.0,455500.0,,,,,,,,,,,,,,,
1100387,6771,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,21000.0,1000000.0,None,Currency,1000.0,455500.0,,,,,,,,,,,,,,,
1100388,6791,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,21100.0,1000000.0,None,Currency,1000.0,459600.0,,,,,,,,,,,,,,,
1100389,6811,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,21100.0,1000000.0,None,Currency,1000.0,459600.0,,,,,,,,,,,,,,,
1100390,6830,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,21100.0,1000000.0,None,Currency,1000.0,459600.0,,,,,,,,,,,,,,,
1100391,6850,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,21100.0,1000000.0,None,Currency,1000.0,459600.0,,,,,,,,,,,,,,,
1100392,6870,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,21100.0,1000000.0,None,Currency,1000.0,459600.0,,,,,,,,,,,,,,,
1100393,6889,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,21100.0,1000000.0,None,Currency,1000.0,459600.0,,,,,,,,,,,,,,,
1100394,6909,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,21300.0,1000000.0,None,Currency,1000.0,465800.0,,,,,,,,,,,,,,,
1100395,6929,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,21300.0,1000000.0,None,Currency,1000.0,465800.0,,,,,,,,,,,,,,,
1100396,6949,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,21300.0,1000000.0,None,Currency,1000.0,465800.0,,,,,,,,,,,,,,,
1100397,6968,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,21300.0,1000000.0,None,Currency,1000.0,465800.0,,,,,,,,,,,,,,,
1100398,6988,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,21300.0,1000000.0,None,Currency,1000.0,465800.0,,,,,,,,,,,,,,,
1100399,7008,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,21400.0,1000000.0,None,Currency,1000.0,470000.0,,,,,,,,,,,,,,,
1100400,7028,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,21400.0,1000000.0,None,Currency,1000.0,470000.0,,,,,,,,,,,,,,,
1100401,7047,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,21400.0,1000000.0,None,Currency,1000.0,470000.0,,,,,,,,,,,,,,,
1100402,7067,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,21400.0,1000000.0,None,Currency,1000.0,470000.0,,,,,,,,,,,,,,,
1100403,7087,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,21500.0,1000000.0,None,Currency,1000.0,474200.0,,,,,,,,,,,,,,,
1100404,7107,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,21500.0,1000000.0,None,Currency,1000.0,474200.0,,,,,,,,,,,,,,,
1100405,7127,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,21500.0,1000000.0,None,Currency,1000.0,474200.0,,,,,,,,,,,,,,,
1100406,7146,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,21500.0,1000000.0,None,Currency,1000.0,474200.0,,,,,,,,,,,,,,,
1100407,7166,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,21500.0,1000000.0,None,Currency,1000.0,474200.0,1000000.0,None,Currency,3000.0,750.0,,,,,,,,,,
1100408,7186,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,22900.0,1000000.0,None,Currency,1000.0,478300.0,,,,,,,,,,,,,,,
1100409,7206,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,22900.0,1000000.0,None,Currency,1000.0,478300.0,,,,,,,,,,,,,,,
1100410,7226,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,22900.0,1000000.0,None,Currency,1000.0,478300.0,,,,,,,,,,,,,,,
1100411,7246,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,22900.0,1000000.0,None,Currency,1000.0,478300.0,,,,,,,,,,,,,,,
1100412,7265,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,22900.0,1000000.0,None,Currency,1000.0,478300.0,,,,,,,,,,,,,,,
1100413,7285,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23100.0,1000000.0,None,Currency,1000.0,482500.0,,,,,,,,,,,,,,,
1100414,7305,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23100.0,1000000.0,None,Currency,1000.0,482500.0,,,,,,,,,,,,,,,
1100415,7325,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23100.0,1000000.0,None,Currency,1000.0,482500.0,,,,,,,,,,,,,,,
1100416,7345,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23100.0,1000000.0,None,Currency,1000.0,482500.0,,,,,,,,,,,,,,,
1100417,7365,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23100.0,1000000.0,None,Currency,1000.0,482500.0,,,,,,,,,,,,,,,
1100418,7385,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23200.0,1000000.0,None,Currency,1000.0,486700.0,,,,,,,,,,,,,,,
1100419,7405,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23200.0,1000000.0,None,Currency,1000.0,486700.0,,,,,,,,,,,,,,,
1100420,7425,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23200.0,1000000.0,None,Currency,1000.0,486700.0,,,,,,,,,,,,,,,
1100421,7444,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23200.0,1000000.0,None,Currency,1000.0,486700.0,,,,,,,,,,,,,,,
1100422,7464,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23200.0,1000000.0,None,Currency,1000.0,486700.0,,,,,,,,,,,,,,,
1100423,7484,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23400.0,1000000.0,None,Currency,1000.0,490900.0,,,,,,,,,,,,,,,
1100424,7504,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23400.0,1000000.0,None,Currency,1000.0,490900.0,,,,,,,,,,,,,,,
1100425,7524,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23400.0,1000000.0,None,Currency,1000.0,490900.0,,,,,,,,,,,,,,,
1100426,7544,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23400.0,1000000.0,None,Currency,1000.0,490900.0,,,,,,,,,,,,,,,
1100427,7564,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23400.0,1000000.0,None,Currency,1000.0,490900.0,,,,,,,,,,,,,,,
1100428,7584,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23500.0,1000000.0,None,Currency,1000.0,495200.0,,,,,,,,,,,,,,,
1100429,7604,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23500.0,1000000.0,None,Currency,1000.0,495200.0,,,,,,,,,,,,,,,
1100430,7624,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23500.0,1000000.0,None,Currency,1000.0,495200.0,,,,,,,,,,,,,,,
1100431,7644,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23500.0,1000000.0,None,Currency,1000.0,495200.0,,,,,,,,,,,,,,,
1100432,7664,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23500.0,1000000.0,None,Currency,1000.0,495200.0,,,,,,,,,,,,,,,
1100433,7684,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23600.0,1000000.0,None,Currency,1000.0,499400.0,,,,,,,,,,,,,,,
1100434,7704,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23600.0,1000000.0,None,Currency,1000.0,499400.0,,,,,,,,,,,,,,,
1100435,7724,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23600.0,1000000.0,None,Currency,1000.0,499400.0,,,,,,,,,,,,,,,
1100436,7744,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23600.0,1000000.0,None,Currency,1000.0,499400.0,,,,,,,,,,,,,,,
1100437,7764,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23600.0,1000000.0,None,Currency,1000.0,499400.0,,,,,,,,,,,,,,,
1100438,7784,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23800.0,1000000.0,None,Currency,1000.0,503700.0,,,,,,,,,,,,,,,
1100439,7804,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23800.0,1000000.0,None,Currency,1000.0,503700.0,,,,,,,,,,,,,,,
1100440,7824,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23800.0,1000000.0,None,Currency,1000.0,503700.0,,,,,,,,,,,,,,,
1100441,7844,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23800.0,1000000.0,None,Currency,1000.0,503700.0,,,,,,,,,,,,,,,
1100442,7864,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23800.0,1000000.0,None,Currency,1000.0,503700.0,,,,,,,,,,,,,,,
1100443,7885,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23900.0,1000000.0,None,Currency,1000.0,507900.0,,,,,,,,,,,,,,,
1100444,7905,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23900.0,1000000.0,None,Currency,1000.0,507900.0,,,,,,,,,,,,,,,
1100445,7925,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,23900.0,1000000.0,None,Currency,1000.0,507900.0,1000000.0,None,Currency,3000.0,750.0,,,,,,,,,,
1100446,7945,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,25200.0,1000000.0,None,Currency,1000.0,507900.0,,,,,,,,,,,,,,,
1100447,7965,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,25200.0,1000000.0,None,Currency,1000.0,507900.0,,,,,,,,,,,,,,,
1100448,7985,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,25400.0,1000000.0,None,Currency,1000.0,512200.0,,,,,,,,,,,,,,,
1100449,8005,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,25400.0,1000000.0,None,Currency,1000.0,512200.0,,,,,,,,,,,,,,,
1100450,8025,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,25400.0,1000000.0,None,Currency,1000.0,512200.0,,,,,,,,,,,,,,,
1100451,8045,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,25400.0,1000000.0,None,Currency,1000.0,512200.0,,,,,,,,,,,,,,,
1100452,8066,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,25400.0,1000000.0,None,Currency,1000.0,512200.0,,,,,,,,,,,,,,,
1100453,8086,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,25400.0,1000000.0,None,Currency,1000.0,512200.0,,,,,,,,,,,,,,,
1100454,8106,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,25500.0,1000000.0,None,Currency,1000.0,516500.0,,,,,,,,,,,,,,,
1100455,8126,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,25500.0,1000000.0,None,Currency,1000.0,516500.0,,,,,,,,,,,,,,,
1100456,8146,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,25500.0,1000000.0,None,Currency,1000.0,516500.0,,,,,,,,,,,,,,,
1100457,8166,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,25500.0,1000000.0,None,Currency,1000.0,516500.0,,,,,,,,,,,,,,,
1100458,8186,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,25500.0,1000000.0,None,Currency,1000.0,516500.0,,,,,,,,,,,,,,,
1100459,8207,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,25700.0,1000000.0,None,Currency,1000.0,520800.0,,,,,,,,,,,,,,,
1100460,8227,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,25700.0,1000000.0,None,Currency,1000.0,520800.0,,,,,,,,,,,,,,,
1100461,8247,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,25700.0,1000000.0,None,Currency,1000.0,520800.0,,,,,,,,,,,,,,,
1100462,8267,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,25700.0,1000000.0,None,Currency,1000.0,520800.0,,,,,,,,,,,,,,,
1100463,8287,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,25700.0,1000000.0,None,Currency,1000.0,520800.0,,,,,,,,,,,,,,,
1100464,8308,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,25800.0,1000000.0,None,Currency,1000.0,525100.0,,,,,,,,,,,,,,,
1100465,8328,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,25800.0,1000000.0,None,Currency,1000.0,525100.0,,,,,,,,,,,,,,,
1100466,8348,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,25800.0,1000000.0,None,Currency,1000.0,525100.0,,,,,,,,,,,,,,,
1100467,8368,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,25900.0,1000000.0,None,Currency,1000.0,527300.0,,,,,,,,,,,,,,,
1100468,8389,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,25900.0,1000000.0,None,Currency,1000.0,527300.0,,,,,,,,,,,,,,,
1100469,8409,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,25900.0,1000000.0,None,Currency,1000.0,527300.0,,,,,,,,,,,,,,,
1100470,8429,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,25900.0,1000000.0,None,Currency,1000.0,527300.0,,,,,,,,,,,,,,,
1100471,8449,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,25900.0,1000000.0,None,Currency,1000.0,527300.0,,,,,,,,,,,,,,,
1100472,8470,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,26000.0,1000000.0,None,Currency,1000.0,531700.0,,,,,,,,,,,,,,,
1100473,8490,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,26000.0,1000000.0,None,Currency,1000.0,531700.0,,,,,,,,,,,,,,,
1100474,8510,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,26000.0,1000000.0,None,Currency,1000.0,531700.0,,,,,,,,,,,,,,,
1100475,8530,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,26000.0,1000000.0,None,Currency,1000.0,531700.0,,,,,,,,,,,,,,,
1100476,8551,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,26000.0,1000000.0,None,Currency,1000.0,531700.0,,,,,,,,,,,,,,,
1100477,8571,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,26000.0,1000000.0,None,Currency,1000.0,531700.0,,,,,,,,,,,,,,,
1100478,8591,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,26200.0,1000000.0,None,Currency,1000.0,536000.0,,,,,,,,,,,,,,,
1100479,8612,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,26200.0,1000000.0,None,Currency,1000.0,536000.0,,,,,,,,,,,,,,,
1100480,8632,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,26200.0,1000000.0,None,Currency,1000.0,536000.0,,,,,,,,,,,,,,,
1100481,8652,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,26200.0,1000000.0,None,Currency,1000.0,536000.0,,,,,,,,,,,,,,,
1100482,8673,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,26200.0,1000000.0,None,Currency,1000.0,536000.0,,,,,,,,,,,,,,,
