id,group_id,timeline_loop,timeline_loop_delay,timeline_value,actiontype,actionknockback,proj_resource_id,proj_type,proj_amount,proj_duration,proj_afterduration,proj_aftercollide,proj_aftercollide_stat,proj_dmgcount,proj_dmgdelay,proj_size,proj_spd,actionvalue/0/actionvalue,actionvalue/1/actionvalue,actionvalue/2/actionvalue,actionvalue/3/actionvalue,actionvalue/4/actionvalue,actionvalue/5/actionvalue,proj_atk_range/0/proj_atk_range,proj_atk_range/1/proj_atk_range,proj_typevalue/0/proj_typevalue,proj_typevalue/1/proj_typevalue,proj_typevalue/2/proj_typevalue,proj_typevalue/3/proj_typevalue
1900228,1900200,False,0,946,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,345,0,0,0
1900229,1900200,False,0,948,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,360,0,0,0
1900230,1900200,False,0,902,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,15,0,0,0
1900231,1900200,False,0,904,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,30,0,0,0
1900232,1900200,False,0,906,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,45,0,0,0
1900233,1900200,False,0,908,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,60,0,0,0
1900234,1900200,False,0,910,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,75,0,0,0
1900235,1900200,False,0,912,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,90,0,0,0
1900236,1900200,False,0,914,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,105,0,0,0
1900237,1900200,False,0,916,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,120,0,0,0
1900238,1900200,False,0,918,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,135,0,0,0
1900239,1900200,False,0,920,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,150,0,0,0
1900240,1900200,False,0,922,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,165,0,0,0
1900241,1900200,False,0,924,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,180,0,0,0
1900242,1900200,False,0,926,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,195,0,0,0
1900243,1900200,False,0,928,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,210,0,0,0
1900244,1900200,False,0,930,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,225,0,0,0
1900245,1900200,False,0,932,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,240,0,0,0
1900246,1900200,False,0,934,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,255,0,0,0
1900247,1900200,False,0,936,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,270,0,0,0
1900248,1900200,False,0,938,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,285,0,0,0
1900249,1900200,False,0,940,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,300,0,0,0
1900250,1900200,False,0,942,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,315,0,0,0
1900251,1900200,False,0,944,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,330,0,0,0
1900252,1900200,False,0,946,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,345,0,0,0
1900253,1900200,False,0,948,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,360,0,0,0
1900254,1900200,False,50,950,MoveTarget_Keep,False,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900255,1900201,True,0,0,MoveTarget_Keep,False,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900256,1900201,False,0,300,Stop,False,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900257,1900201,False,0,310,MoveTarget_Once,False,,None,0,0,0,0,0,0,0,0,0,8,200,0,0,0,0,0,0,0,0,0,0
1900258,1900201,False,0,660,Stop,False,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900259,1900201,False,0,900,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,0,0,0,0
1900260,1900201,False,0,950,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,0,0,0,0
1900261,1900201,False,0,1000,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,0,0,0,0
1900262,1900201,False,0,1050,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,0,0,0,0
1900263,1900201,False,0,1100,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,0,0,0,0
1900264,1900201,False,0,1150,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,0,0,0,0
1900308,1900201,False,50,1200,MoveTarget_Keep,False,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900301,1900300,True,0,0,MoveTarget_Keep,False,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900302,1900300,False,0,300,Stop,False,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900303,1900300,False,0,310,MoveTarget_Once,False,,None,0,0,0,0,0,0,0,0,0,9,200,0,0,0,0,0,0,0,0,0,0
1900304,1900300,False,0,550,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,8,8,0,0,0,0
1900305,1900300,False,0,550,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,1717986918,0,0,0,0,0,0,0,8,8,0,0,0,0
1900306,1900300,False,0,550,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,8,8,0,0,0,0
1900307,1900300,False,0,600,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,8,8,0,0,0,0
1900308,1900300,False,0,600,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,1717986918,0,0,0,0,0,0,0,8,8,0,0,0,0
1900309,1900300,False,0,600,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,8,8,0,0,0,0
1900310,1900300,False,0,650,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,8,8,0,0,0,0
1900311,1900300,False,0,650,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,1717986918,0,0,0,0,0,0,0,8,8,0,0,0,0
1900312,1900300,False,0,650,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,8,8,0,0,0,0
1900313,1900300,False,0,660,Stop,False,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900314,1900300,False,0,700,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,8,8,0,0,0,0
1900315,1900300,False,0,700,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,1717986918,0,0,0,0,0,0,0,8,8,0,0,0,0
1900316,1900300,False,0,700,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,8,8,0,0,0,0
1900317,1900300,False,0,800,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,8,8,0,0,0,0
1900318,1900300,False,0,840,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,8,8,0,0,0,0
1900319,1900300,False,0,880,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,8,8,0,0,0,0
1900320,1900300,False,0,880,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,0,0,0,0
1900321,1900300,False,0,880,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,20,0,0,0
1900322,1900300,False,0,880,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,40,0,0,0
1900323,1900300,False,0,880,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,60,0,0,0
1900324,1900300,False,0,880,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,80,0,0,0
1900325,1900300,False,0,880,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,100,0,0,0
1900326,1900300,False,0,880,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,120,0,0,0
1900327,1900300,False,0,880,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,140,0,0,0
1900328,1900300,False,0,880,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,160,0,0,0
1900329,1900300,False,0,880,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,180,0,0,0
1900330,1900300,False,0,880,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,200,0,0,0
1900331,1900300,False,0,880,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,220,0,0,0
1900332,1900300,False,0,880,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,240,0,0,0
1900333,1900300,False,0,880,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,260,0,0,0
1900334,1900300,False,0,880,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,280,0,0,0
1900335,1900300,False,0,880,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,300,0,0,0
1900336,1900300,False,0,880,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,320,0,0,0
1900337,1900300,False,0,880,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,340,0,0,0
1900338,1900300,False,0,920,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,8,8,0,0,0,0
1900339,1900300,False,0,960,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,8,8,0,0,0,0
1900340,1900300,False,0,1000,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,8,8,0,0,0,0
1900341,1900300,False,0,1040,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,8,8,0,0,0,0
1900342,1900300,False,0,1080,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,8,8,0,0,0,0
1900343,1900300,False,0,1080,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,0,0,0,0
1900344,1900300,False,0,1080,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,20,0,0,0
1900345,1900300,False,0,1080,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,40,0,0,0
1900346,1900300,False,0,1080,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,60,0,0,0
1900347,1900300,False,0,1080,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,80,0,0,0
1900348,1900300,False,0,1080,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,100,0,0,0
1900349,1900300,False,0,1080,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,120,0,0,0
1900350,1900300,False,0,1080,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,140,0,0,0
1900351,1900300,False,0,1080,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,160,0,0,0
1900352,1900300,False,0,1080,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,180,0,0,0
1900353,1900300,False,0,1080,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,200,0,0,0
1900354,1900300,False,0,1080,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,220,0,0,0
1900355,1900300,False,0,1080,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,240,0,0,0
1900356,1900300,False,0,1080,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,260,0,0,0
1900357,1900300,False,0,1080,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,280,0,0,0
1900358,1900300,False,0,1080,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,300,0,0,0
1900359,1900300,False,0,1080,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,320,0,0,0
1900360,1900300,False,0,1080,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,340,0,0,0
1900361,1900300,False,0,1120,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,8,8,0,0,0,0
1900362,1900300,False,0,1160,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,8,8,0,0,0,0
1900363,1900300,False,0,1200,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,8,8,0,0,0,0
1900364,1900300,False,0,1240,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,8,8,0,0,0,0
1900365,1900300,False,0,1280,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,8,8,0,0,0,0
1900366,1900300,False,0,1280,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,0,0,0,0
1900367,1900300,False,0,1280,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,20,0,0,0
1900368,1900300,False,0,1280,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,40,0,0,0
1900369,1900300,False,0,1280,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,60,0,0,0
1900370,1900300,False,0,1280,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,80,0,0,0
1900371,1900300,False,0,1280,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,100,0,0,0
1900372,1900300,False,0,1280,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,120,0,0,0
1900373,1900300,False,0,1280,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,140,0,0,0
1900374,1900300,False,0,1280,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,160,0,0,0
1900375,1900300,False,0,1280,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,180,0,0,0
1900376,1900300,False,0,1280,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,200,0,0,0
1900377,1900300,False,0,1280,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,220,0,0,0
1900378,1900300,False,0,1280,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,240,0,0,0
1900379,1900300,False,0,1280,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,260,0,0,0
1900380,1900300,False,0,1280,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,280,0,0,0
1900381,1900300,False,0,1280,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,300,0,0,0
1900382,1900300,False,0,1280,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,320,0,0,0
1900383,1900300,False,0,1280,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,340,0,0,0
1900384,1900300,False,0,1320,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,8,8,0,0,0,0
1900385,1900300,False,0,1360,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,8,8,0,0,0,0
1900386,1900300,False,50,1500,MoveTarget_Keep,False,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900364,1900301,True,0,0,MoveTarget_Keep,False,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900365,1900301,False,0,300,Stop,False,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900366,1900301,False,0,310,MoveTarget_Once,False,,None,0,0,0,0,0,0,0,0,0,9,200,0,0,0,0,0,0,0,0,0,0
1900367,1900301,False,0,550,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,8,8,0,0,0,0
1900368,1900301,False,0,550,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,1717986918,0,0,0,0,0,0,0,8,8,0,0,0,0
1900369,1900301,False,0,550,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,8,8,0,0,0,0
1900370,1900301,False,0,600,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,8,8,0,0,0,0
1900371,1900301,False,0,600,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,1717986918,0,0,0,0,0,0,0,8,8,0,0,0,0
1900372,1900301,False,0,600,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,8,8,0,0,0,0
1900373,1900301,False,0,650,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,8,8,0,0,0,0
1900374,1900301,False,0,650,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,1717986918,0,0,0,0,0,0,0,8,8,0,0,0,0
1900375,1900301,False,0,650,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,8,8,0,0,0,0
1900376,1900301,False,0,660,Stop,False,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900377,1900301,False,0,700,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,8,8,0,0,0,0
1900378,1900301,False,0,700,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,1717986918,0,0,0,0,0,0,0,8,8,0,0,0,0
1900379,1900301,False,0,700,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,8,8,0,0,0,0
1900380,1900301,False,0,800,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,400,1900310,0,0,1,0,858993459,0,0,0,0,0,0,0,8,8,0,0,0,0
1900381,1900301,False,0,900,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,400,1900310,0,0,1,0,858993459,0,0,0,0,0,0,0,8,8,90,0,0,0
1900382,1900301,False,0,1000,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,400,1900310,0,0,1,0,858993459,0,0,0,0,0,0,0,8,8,180,0,0,0
1900383,1900301,False,400,1100,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,400,1900310,0,0,1,0,858993459,0,0,0,0,0,0,0,8,8,270,0,0,0
1910301,1900310,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,0,0,0,0
1910302,1900310,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,20,0,0,0
1910303,1900310,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,40,0,0,0
1910304,1900310,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,60,0,0,0
1910305,1900310,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,80,0,0,0
1910306,1900310,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,100,0,0,0
1910307,1900310,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,120,0,0,0
1910308,1900310,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,0,0,140,0,0,0
