id,chapter_id,chapter_mod,group_id,name_localkey,stage_category,stage_type,spot_autocontrol,enter_condition,monster_stage_lv,dynamic_object_stage_lv,standard_battle_power,stage_stat_increase_group_id,is_use_quick_battle,field_monster_id,spot_id,reward_id,enter_scenario_type,enter_scenario,exit_scenario_type,exit_scenario,current_outpost_battle_id,cleared_outpost_battle_id,fixed_play_character_id,character_lv
6023051,24,Normal,0,Locale_Stage:6023051_name,Extra,Sub,False,0,300,260,0,40000,False,23100201,6023051,300,,,,,2009,2009,0,260.0
6023052,24,Normal,0,Locale_Stage:6023052_name,Extra,Sub,False,0,300,260,0,40000,False,23200301,6023052,300,,,,,2009,2009,0,260.0
6024001,25,Normal,0,Locale_Stage:6024001_name,Hard,Main,True,279,235,210,189900,40000,False,13100101,6024001,1000696,Dialog,d_main_24_01,,,2009,2009,0,
6024002,25,Normal,0,Locale_Stage:6024002_name,Normal,Main,True,0,235,210,190060,40000,True,32200501,6024002,1000697,,,,,2009,2009,0,
6024003,25,Normal,0,Locale_Stage:6024003_name,Normal,Main,True,0,235,210,190220,40000,True,12200101,6024003,1000698,,,,,2009,2009,0,
6024004,25,Normal,0,Locale_Stage:6024004_name,Hard,Main,True,0,236,211,190380,40000,False,23200301,6024004,1000699,Dialog,d_main_24_02,,,2009,2009,0,
6024005,25,Normal,0,Locale_Stage:6024005_name,Normal,Main,True,0,236,211,190540,40000,True,12200101,6024005,1000700,,,,,2009,2009,0,
6024006,25,Normal,0,Locale_Stage:6024006_name,Normal,Main,True,0,236,211,190710,40000,True,22100201,6024006,1000701,,,,,2009,2009,0,
6024007,25,Normal,0,Locale_Stage:6024007_name,Hard,Main,True,0,236,211,191070,40000,False,13100101,6024007,1000702,Dialog,d_main_24_03,,,2009,2009,0,
6024008,25,Normal,0,Locale_Stage:6024008_name,Normal,Main,True,0,236,211,191240,40000,True,32200501,6024008,1000703,,,,,2009,2009,0,
6024009,25,Normal,0,Locale_Stage:6024009_name,Normal,Main,True,0,236,211,191410,40000,True,12100201,6024009,1000704,,,,,2009,2009,0,
6024010,25,Normal,0,Locale_Stage:6024010_name,Normal,Main,True,0,237,212,191580,40000,True,32200501,6024010,1000705,,,,,2009,2009,0,
6024011,25,Normal,0,Locale_Stage:6024011_name,Normal,Main,True,0,237,212,191750,40000,True,22200301,6024011,1000706,,,,,2009,2009,0,
6024012,25,Normal,0,Locale_Stage:6024012_name,Normal,Main,True,0,237,212,191920,40000,True,12200101,6024012,1000707,,,,,2009,2009,0,
6024013,25,Normal,0,Locale_Stage:6024013_name,Hard,Main,True,0,238,213,192370,40000,False,33200601,6024013,1000708,Dialog,d_main_24_04,,,2009,2009,0,
6024014,25,Normal,0,Locale_Stage:6024014_name,Normal,Main,True,0,238,213,192550,40000,True,32200401,6024014,1000709,,,,,2009,2009,0,
6024015,25,Normal,0,Locale_Stage:6024015_name,Normal,Main,True,0,238,213,192730,40000,True,32200401,6024015,1000710,,,,,2009,2009,0,
6024016,25,Normal,1024001,Locale_Stage:6024016_name,Normal,Sub,True,0,238,213,192910,40000,False,12200101,6024016,50,Dialog,d_subquest_1350_s,,,2009,2009,0,
6024017,25,Normal,1024001,Locale_Stage:6024017_name,Hard,Sub,True,0,238,213,193090,40000,False,23200301,6024017,50,Dialog,d_subquest_1350_s,,,2009,2009,0,
6024018,25,Normal,0,Locale_Stage:6024018_name,Normal,Main,True,0,239,214,193270,40000,True,22200301,6024018,1000711,,,,,2009,2009,0,
6024019,25,Normal,0,Locale_Stage:6024019_name,Normal,Main,True,0,239,214,193270,40000,True,22200301,6024019,1000712,,,,,2009,2009,0,
6024020,25,Normal,0,Locale_Stage:6024020_name,Normal,Main,True,0,239,214,193450,40000,True,22100201,6024020,1000713,,,,,2009,2009,0,
6024021,25,Normal,0,Locale_Stage:6024021_name,Normal,Main,True,0,239,214,193450,40000,True,32200501,6024021,1000714,,,,,2009,2009,0,
6024022,25,Normal,0,Locale_Stage:6024022_name,Hard,Main,True,0,239,214,194130,40000,False,33100101,6024022,1000715,Dialog,d_main_24_05_s,Dialog,d_main_24_05_e,2009,2009,0,
6024023,25,Normal,0,Locale_Stage:6024023_name,Normal,Main,True,0,239,214,194310,40000,True,12100201,6024023,1000716,,,,,2009,2009,0,
6024024,25,Normal,0,Locale_Stage:6024024_name,Normal,Main,True,0,239,214,194500,40000,True,22200301,6024024,1000717,,,,,2009,2009,0,
6024025,25,Normal,0,Locale_Stage:6024025_name,Hard,Main,True,0,240,215,194690,40000,False,13100101,6024025,1000718,Dialog,d_main_24_06_s,Dialog,d_main_24_06_e,2009,2009,0,
6024026,25,Normal,0,Locale_Stage:6024026_name,Normal,Main,True,0,240,215,194880,40000,True,22200301,6024026,1000719,,,,,2009,2009,0,
6024027,25,Normal,0,Locale_Stage:6024027_name,Normal,Main,True,0,240,215,195070,40000,True,12100201,6024027,1000720,,,,,2009,2009,0,
6024028,25,Normal,0,Locale_Stage:6024028_name,Hard,Main,True,0,240,215,195260,40000,False,33200601,6024028,1000721,Dialog,d_main_24_07_s,Dialog,d_main_24_07_e,2009,2009,0,
6024029,25,Normal,0,Locale_Stage:6024029_name,Normal,Main,True,0,240,215,195450,40000,True,22200301,6024029,1000722,,,,,2009,2009,0,
6024030,25,Normal,0,Locale_Stage:6024030_name,Normal,Main,True,0,240,215,195640,40000,False,32200501,6024030,1000723,Dialog,d_main_24_08_s,Dialog,d_main_24_08_e,2009,2009,0,
6024031,25,Normal,0,Locale_Stage:6024031_name,Normal,Main,True,0,240,215,195830,40000,True,32200501,6024031,1000724,,,,,2009,2009,0,
6024032,25,Normal,0,Locale_Stage:6024032_name,Hard,Main,True,0,241,216,196730,40000,False,23200301,6024032,1000725,Dialog,d_main_24_09,,,2009,2009,0,
6024033,25,Normal,1024002,Locale_Stage:6024033_name,Normal,Sub,True,0,241,216,196920,40000,False,12200101,6024033,50,,,,,2009,2009,0,
6024034,25,Normal,1024002,Locale_Stage:6024034_name,Hard,Sub,True,0,241,216,197120,40000,False,13100101,6024034,50,,,,,2009,2009,0,
6024035,25,Normal,0,Locale_Stage:6024035_name,Hard,Main,True,0,241,216,197320,40000,False,23100201,6024035,1000726,Dialog,d_main_24_10,,,2009,2009,0,
6024036,25,Normal,0,Locale_Stage:6024036_name,Normal,Main,True,0,241,216,197520,40000,True,12200101,6024036,1000727,,,,,2009,2009,0,
6024037,25,Normal,0,Locale_Stage:6024037_name,Normal,Main,True,0,241,216,197720,40000,True,32200501,6024037,1000728,,,,,2009,2009,0,
6024038,25,Normal,0,Locale_Stage:6024038_name,Normal,Main,True,0,241,216,197910,40000,False,22200301,6024038,1000729,Dialog,d_main_24_11,,,2009,2009,0,
6024039,25,Normal,0,Locale_Stage:6024039_name,Normal,Main,True,0,241,216,198110,40000,True,22100201,6024039,1000730,,,,,2009,2009,0,
6024040,25,Normal,0,Locale_Stage:6024040_name,Normal,Main,True,0,241,216,198310,40000,True,32200501,6024040,1000731,,,,,2009,2009,0,
6024041,25,Normal,0,Locale_Stage:6024041_name,Normal,Main,True,0,241,216,198510,40000,True,32200501,6024041,1000732,,,,,2009,2009,0,
6024042,25,Normal,0,Locale_Stage:6024042_name,Hard,Main,True,0,241,216,199720,40000,False,13100101,6024042,1000733,Dialog,d_main_24_12,,,2009,2009,0,
6024043,25,Normal,0,Locale_Stage:6024043_name,Normal,Main,True,0,241,216,199930,40000,True,32200501,6024043,1000734,,,,,2009,2009,0,
6024044,25,Normal,0,Locale_Stage:6024044_name,Normal,Main,True,0,242,217,200140,40000,True,22200301,6024044,1000735,,,,,2009,2009,0,
6024045,25,Normal,0,Locale_Stage:6024045_name,Normal,Main,True,0,242,217,200340,40000,True,12200101,6024045,1000736,,,,,2009,2009,0,
6024046,25,Normal,1024003,Locale_Stage:6024046_name,Normal,Sub,True,0,242,217,200550,40000,False,32200501,6024046,50,,,,,2009,2009,0,
6024047,25,Normal,1024003,Locale_Stage:6024047_name,Hard,Sub,True,0,242,217,200760,40000,False,23200301,6024047,50,,,,,2009,2009,0,
6024048,25,Normal,0,Locale_Stage:6024048_name,Normal,Main,True,0,242,217,201030,40000,True,22200301,6024048,1000737,,,,,2009,2009,0,
6024049,25,Normal,0,Locale_Stage:6024049_name,Normal,Main,True,0,242,217,201300,40000,False,32200401,6024049,1000738,Dialog,d_main_24_13,,,2009,2009,0,
6024050,25,Normal,0,Locale_Stage:6024050_name,Boss,Main,True,0,242,217,204930,40000,False,23200301,6024050,1000739,Dialog,d_main_24_14_s,Dialog,d_main_24_14_e,2009,2009,0,
6024051,25,Normal,0,Locale_Stage:6024051_name,Extra,Sub,False,0,345,310,0,40000,False,23100201,6024051,300,,,,,2009,2009,0,260.0
6024052,25,Normal,0,Locale_Stage:6024052_name,Extra,Sub,False,0,330,310,0,40000,False,23200301,6024052,300,,,,,2009,2009,0,260.0
6025001,26,Normal,0,Locale_Stage:6025001_name,Normal,Main,True,299,245,215,216600,40000,True,32200501,6025001,1000740,,,,,2009,2009,0,
6025002,26,Normal,0,Locale_Stage:6025002_name,Normal,Main,True,299,245,215,216790,40000,True,12100201,6025002,1000741,,,,,2009,2009,0,
6025003,26,Normal,0,Locale_Stage:6025003_name,Hard,Main,True,299,246,216,217740,40000,False,23100201,6025003,1000742,Dialog,d_main_25_01,,,2009,2009,0,
6025004,26,Normal,0,Locale_Stage:6025004_name,Normal,Main,True,0,246,216,217930,40000,True,32200501,6025004,1000743,,,,,2009,2009,0,
6025005,26,Normal,0,Locale_Stage:6025005_name,Normal,Main,True,0,246,216,218120,40000,True,32200501,6025005,1000744,,,,,2009,2009,0,
6025006,26,Normal,0,Locale_Stage:6025006_name,Hard,Main,True,0,247,217,219070,40000,False,23100201,6025006,1000745,Dialog,d_main_25_02_s,Dialog,d_main_25_02_e,2009,2009,0,
6025007,26,Normal,0,Locale_Stage:6025007_name,Normal,Main,True,0,247,217,219260,40000,True,32200401,6025007,1000746,,,,,2009,2009,0,
6025008,26,Normal,0,Locale_Stage:6025008_name,Normal,Main,True,0,247,217,219450,40000,True,32200501,6025008,1000747,,,,,2009,2009,0,
6025009,26,Normal,0,Locale_Stage:6025009_name,Hard,Main,True,0,248,218,219640,40000,True,33100101,6025009,1000748,,,,,2009,2009,0,
6025010,26,Normal,1025001,Locale_Stage:6025010_name,Normal,Sub,True,0,248,218,219830,40000,False,12100201,6025010,50,Dialog,d_subquest_1381_s,,,2009,2009,0,
6025011,26,Normal,1025001,Locale_Stage:6025011_name,Normal,Sub,True,0,248,218,220020,40000,False,32200501,6025011,50,Dialog,d_subquest_1381_s,,,2009,2009,0,
6025012,26,Normal,1025001,Locale_Stage:6025012_name,Hard,Sub,True,0,248,218,220210,40000,False,23100201,6025012,50,Dialog,d_subquest_1381_s,,,2009,2009,0,
6025013,26,Normal,0,Locale_Stage:6025013_name,Normal,Main,True,0,248,218,220400,40000,True,22200301,6025013,1000749,,,,,2009,2009,0,
6025014,26,Normal,0,Locale_Stage:6025014_name,Normal,Main,True,0,248,218,220590,40000,True,22200301,6025014,1000750,,,,,2009,2009,0,
6025015,26,Normal,0,Locale_Stage:6025015_name,Hard,Main,True,0,249,219,221540,40000,False,23100201,6025015,1000751,Dialog,d_main_25_03_s,Dialog,d_main_25_03_e,2009,2009,0,
6025016,26,Normal,0,Locale_Stage:6025016_name,Normal,Main,True,0,249,219,221730,40000,True,22100201,6025016,1000752,,,,,2009,2009,0,
6025017,26,Normal,0,Locale_Stage:6025017_name,Normal,Main,True,0,249,219,221920,40000,True,12200101,6025017,1000753,,,,,2009,2009,0,
6025018,26,Normal,0,Locale_Stage:6025018_name,Hard,Main,True,0,249,219,222870,40000,False,13200301,6025018,1000754,Dialog,d_main_25_04,,,2009,2009,0,
6025019,26,Normal,0,Locale_Stage:6025019_name,Normal,Main,True,0,249,219,223060,40000,True,22100201,6025019,1000755,,,,,2009,2009,0,
6025020,26,Normal,0,Locale_Stage:6025020_name,Normal,Main,True,0,249,219,223250,40000,True,32200501,6025020,1000756,,,,,2009,2009,0,
6025021,26,Normal,0,Locale_Stage:6025021_name,Normal,Main,True,0,249,219,223440,40000,True,32200501,6025021,1000757,,,,,2009,2009,0,
6025022,26,Normal,0,Locale_Stage:6025022_name,Normal,Main,True,0,249,219,223630,40000,True,32200501,6025022,1000758,,,,,2009,2009,0,
6025023,26,Normal,0,Locale_Stage:6025023_name,Hard,Main,True,0,250,220,224580,40000,False,33100101,6025023,1000759,Dialog,d_main_25_05_s,Dialog,d_main_25_05_e,2009,2009,0,
6025024,26,Normal,0,Locale_Stage:6025024_name,Hard,Main,True,0,250,220,224770,40000,True,23100201,6025024,1000760,,,,,2009,2009,0,
6025025,26,Normal,0,Locale_Stage:6025025_name,Hard,Main,True,0,250,220,224960,40000,True,23200301,6025025,1000761,,,,,2009,2009,0,
6025026,26,Normal,0,Locale_Stage:6025026_name,Normal,Main,True,0,250,220,225150,40000,True,22100201,6025026,1000762,,,,,2009,2009,0,
6025027,26,Normal,0,Locale_Stage:6025027_name,Normal,Main,True,0,250,220,225340,40000,True,12200101,6025027,1000763,,,,,2009,2009,0,
6025028,26,Normal,0,Locale_Stage:6025028_name,Hard,Main,True,0,251,221,226290,40000,False,23200301,6025028,1000764,Dialog,d_main_25_06,,,2009,2009,0,
6025029,26,Normal,0,Locale_Stage:6025029_name,Normal,Main,True,0,251,221,226480,40000,True,22100201,6025029,1000765,,,,,2009,2009,0,
6025030,26,Normal,0,Locale_Stage:6025030_name,Normal,Main,True,0,251,221,226670,40000,True,22100201,6025030,1000766,,,,,2009,2009,0,
6025031,26,Normal,0,Locale_Stage:6025031_name,Hard,Main,True,0,251,221,226860,40000,True,33200601,6025031,1000767,,,,,2009,2009,0,
6025032,26,Normal,1025002,Locale_Stage:6025032_name,Normal,Sub,True,0,251,221,227050,40000,False,22200301,6025032,50,,,,,2009,2009,0,
6025033,26,Normal,1025002,Locale_Stage:6025033_name,Normal,Sub,True,0,251,221,227240,40000,False,32200501,6025033,50,,,,,2009,2009,0,
6025034,26,Normal,1025002,Locale_Stage:6025034_name,Hard,Sub,True,0,251,221,227430,40000,False,13200301,6025034,50,,,,,2009,2009,0,
6025035,26,Normal,0,Locale_Stage:6025035_name,Normal,Main,True,0,251,221,227620,40000,True,22200301,6025035,1000768,,,,,2009,2009,0,
6025036,26,Normal,0,Locale_Stage:6025036_name,Normal,Main,True,0,251,221,227810,40000,True,22100201,6025036,1000769,,,,,2009,2009,0,
6025037,26,Normal,0,Locale_Stage:6025037_name,Hard,Main,True,0,252,222,228760,40000,False,23200301,6025037,1000770,Dialog,d_main_25_07_s,Dialog,d_main_25_07_e,2009,2009,0,
6025038,26,Normal,0,Locale_Stage:6025038_name,Normal,Main,True,0,252,222,228950,40000,True,12200101,6025038,1000771,,,,,2009,2009,0,
6025039,26,Normal,0,Locale_Stage:6025039_name,Normal,Main,True,0,252,222,229140,40000,True,12100201,6025039,1000772,,,,,2009,2009,0,
6025040,26,Normal,0,Locale_Stage:6025040_name,Hard,Main,True,0,253,223,229330,40000,True,23100201,6025040,1000773,,,,,2009,2009,0,
6025041,26,Normal,0,Locale_Stage:6025041_name,Normal,Main,True,0,253,223,229520,40000,True,22100201,6025041,1000774,,,,,2009,2009,0,
6025042,26,Normal,0,Locale_Stage:6025042_name,Normal,Main,True,0,253,223,229710,40000,True,32200501,6025042,1000775,,,,,2009,2009,0,
6025043,26,Normal,0,Locale_Stage:6025043_name,Hard,Main,True,0,253,223,229900,40000,True,33100101,6025043,1000776,,,,,2009,2009,0,
6025044,26,Normal,0,Locale_Stage:6025044_name,Normal,Main,True,0,253,223,230090,40000,True,12200101,6025044,1000777,,,,,2009,2009,0,
6025045,26,Normal,0,Locale_Stage:6025045_name,Normal,Main,True,0,253,223,230280,40000,True,22100201,6025045,1000778,,,,,2009,2009,0,
6025046,26,Normal,0,Locale_Stage:6025046_name,Boss,Main,True,0,254,224,231420,40000,False,33100101,6025046,1000779,Dialog,d_main_25_08_s,Dialog,d_main_25_08_e,2009,2009,0,
6025047,26,Normal,1025003,Locale_Stage:6025047_name,Normal,Sub,True,0,254,224,231610,40000,False,12100201,6025047,50,,,,,2009,2009,0,
6025048,26,Normal,1025003,Locale_Stage:6025048_name,Normal,Sub,True,0,254,224,231800,40000,False,22200301,6025048,50,,,,,2009,2009,0,
6025049,26,Normal,1025003,Locale_Stage:6025049_name,Hard,Sub,True,0,254,224,231990,40000,False,33200601,6025049,50,,,,,2009,2009,0,
6025050,26,Normal,0,Locale_Stage:6025050_name,Extra,Sub,False,0,306,260,0,40000,False,13200301,6025050,300,,,,,2009,2009,0,280.0
6025051,26,Normal,0,Locale_Stage:6025051_name,Extra,Sub,False,0,306,270,0,40000,False,33200601,6025051,300,,,,,2009,2009,0,280.0
6026001,27,Normal,0,Locale_Stage:6026001_name,Normal,Main,True,279,263,228,245000,40000,True,12100201,6026001,1000780,,,,,2009,2009,0,
6026002,27,Normal,0,Locale_Stage:6026002_name,Normal,Main,True,279,263,228,245300,40000,True,32200401,6026002,1000781,,,,,2009,2009,0,
6026003,27,Normal,0,Locale_Stage:6026003_name,Hard,Main,True,279,263,228,247000,40000,False,23100201,6026003,1000782,Dialog,d_main_26_01_s,Dialog,d_main_26_01_e,2009,2009,0,
6026004,27,Normal,0,Locale_Stage:6026004_name,Normal,Main,True,0,263,228,247300,40000,True,22200301,6026004,1000783,,,,,2009,2009,0,
6026005,27,Normal,0,Locale_Stage:6026005_name,Normal,Main,True,0,263,228,247600,40000,True,12200101,6026005,1000784,,,,,2009,2009,0,
6026006,27,Normal,0,Locale_Stage:6026006_name,Normal,Main,True,0,264,229,247900,40000,True,22100201,6026006,1000785,,,,,2009,2009,0,
6026007,27,Normal,0,Locale_Stage:6026007_name,Normal,Main,True,0,264,229,248200,40000,True,12100201,6026007,1000786,,,,,2009,2009,0,
6026008,27,Normal,0,Locale_Stage:6026008_name,Normal,Main,True,0,264,229,248500,40000,True,22100201,6026008,1000787,,,,,2009,2009,0,
6026009,27,Normal,0,Locale_Stage:6026009_name,Normal,Main,True,0,264,229,248800,40000,True,12200101,6026009,1000788,,,,,2009,2009,0,
6026010,27,Normal,0,Locale_Stage:6026010_name,Normal,Main,True,0,264,229,249100,40000,True,32200501,6026010,1000789,,,,,2009,2009,0,
6026011,27,Normal,0,Locale_Stage:6026011_name,Normal,Main,True,0,265,230,249400,40000,True,22100201,6026011,1000790,,,,,2009,2009,0,
6026012,27,Normal,0,Locale_Stage:6026012_name,Hard,Main,True,0,265,230,251400,40000,False,23100201,6026012,1000791,Dialog,d_main_26_02_s,Dialog,d_main_26_02_e,2009,2009,0,
6026013,27,Normal,1026001,Locale_Stage:6026013_name,Normal,Sub,True,0,265,230,251700,40000,False,22200301,6026013,50,,,,,2009,2009,0,
6026014,27,Normal,1026001,Locale_Stage:6026014_name,Normal,Sub,True,0,265,230,252000,40000,False,12200101,6026014,50,,,,,2009,2009,0,
6026015,27,Normal,1026001,Locale_Stage:6026015_name,Normal,Sub,True,0,266,231,252300,40000,False,32200501,6026015,50,,,,,2009,2009,0,
6026016,27,Normal,0,Locale_Stage:6026016_name,Normal,Main,True,0,266,231,252600,40000,True,32200401,6026016,1000792,,,,,2009,2009,0,
6026017,27,Normal,0,Locale_Stage:6026017_name,Normal,Main,True,0,266,231,252900,40000,True,12200101,6026017,1000793,,,,,2009,2009,0,
6026018,27,Normal,0,Locale_Stage:6026018_name,Normal,Main,True,0,266,231,253200,40000,True,32200501,6026018,1000794,,,,,2009,2009,0,
6026019,27,Normal,0,Locale_Stage:6026019_name,Normal,Main,True,0,267,232,253500,40000,True,22100201,6026019,1000795,,,,,2009,2009,0,
6026020,27,Normal,1026002,Locale_Stage:6026020_name,Normal,Sub,True,0,267,232,253800,40000,False,12200101,6026020,50,Dialog,d_subquest_1222_s,,,2009,2009,0,
6026021,27,Normal,1026002,Locale_Stage:6026021_name,Normal,Sub,True,0,267,232,254100,40000,False,22100201,6026021,50,Dialog,d_subquest_1222_s,,,2009,2009,0,
6026022,27,Normal,1026002,Locale_Stage:6026022_name,Normal,Sub,True,0,267,232,254400,40000,False,32200501,6026022,50,Dialog,d_subquest_1222_s,,,2009,2009,0,
6026023,27,Normal,0,Locale_Stage:6026023_name,Normal,Main,True,0,267,232,254700,40000,True,32200501,6026023,1000796,,,,,2009,2009,0,
6026024,27,Normal,0,Locale_Stage:6026024_name,Normal,Main,True,0,268,233,255000,40000,True,22200301,6026024,1000797,,,,,2009,2009,0,
6026025,27,Normal,0,Locale_Stage:6026025_name,Hard,Main,True,0,268,233,257000,40000,False,13200301,6026025,1000798,Dialog,d_main_26_03_s,Dialog,d_main_26_03_e,2009,2009,0,
6026026,27,Normal,0,Locale_Stage:6026026_name,Normal,Main,True,0,268,233,257300,40000,True,12200101,6026026,1000799,,,,,2009,2009,0,
6026027,27,Normal,0,Locale_Stage:6026027_name,Normal,Main,True,0,268,233,257600,40000,True,32200501,6026027,1000800,,,,,2009,2009,0,
6026028,27,Normal,0,Locale_Stage:6026028_name,Normal,Main,True,0,268,233,257900,40000,True,22100201,6026028,1000801,,,,,2009,2009,0,
6026029,27,Normal,0,Locale_Stage:6026029_name,Normal,Main,True,0,269,234,258200,40000,True,32200401,6026029,1000802,,,,,2009,2009,0,
6026030,27,Normal,0,Locale_Stage:6026030_name,Normal,Main,True,0,269,234,258500,40000,True,22100201,6026030,1000803,,,,,2009,2009,0,
6026031,27,Normal,0,Locale_Stage:6026031_name,Hard,Main,True,0,269,234,260500,40000,False,33200601,6026031,1000804,Dialog,d_main_26_04,,,2009,2009,0,
6026032,27,Normal,1026003,Locale_Stage:6026032_name,Normal,Sub,True,0,269,234,260800,40000,False,12200101,6026032,50,,,,,2009,2009,0,
6026033,27,Normal,1026003,Locale_Stage:6026033_name,Normal,Sub,True,0,269,234,261100,40000,False,32200501,6026033,50,,,,,2009,2009,0,
6026034,27,Normal,0,Locale_Stage:6026034_name,Normal,Main,True,0,270,235,261400,40000,True,32200401,6026034,1000805,,,,,2009,2009,0,
6026035,27,Normal,0,Locale_Stage:6026035_name,Normal,Main,True,0,270,235,261700,40000,True,12200101,6026035,1000806,,,,,2009,2009,0,
6026036,27,Normal,0,Locale_Stage:6026036_name,Hard,Main,True,0,270,235,263700,40000,False,23100201,6026036,1000807,Dialog,d_main_26_05_s,Dialog,d_main_26_05_e,2009,2009,0,
6026037,27,Normal,0,Locale_Stage:6026037_name,Normal,Main,True,0,270,235,264000,40000,True,32200401,6026037,1000808,,,,,2009,2009,0,
6026038,27,Normal,0,Locale_Stage:6026038_name,Normal,Main,True,0,270,235,264300,40000,True,22100201,6026038,1000809,,,,,2009,2009,0,
6026039,27,Normal,0,Locale_Stage:6026039_name,Normal,Main,True,0,271,236,264600,40000,True,32200501,6026039,1000810,,,,,2009,2009,0,
6026040,27,Normal,0,Locale_Stage:6026040_name,Normal,Main,True,0,271,236,264900,40000,True,22100201,6026040,1000811,,,,,2009,2009,0,
6026041,27,Normal,0,Locale_Stage:6026041_name,Hard,Main,True,0,271,236,266900,40000,False,33100101,6026041,1000812,Dialog,d_main_26_06,,,2009,2009,0,
6026042,27,Normal,0,Locale_Stage:6026042_name,Normal,Main,True,0,271,236,267200,40000,True,32200501,6026042,1000813,,,,,2009,2009,0,
6026043,27,Normal,0,Locale_Stage:6026043_name,Normal,Main,True,0,271,236,267500,40000,True,12200101,6026043,1000814,,,,,2009,2009,0,
