id,is_archive_data,field_type,field_id,field_difficulty,trigger_type,trigger_type_value,quest_type,is_awake_load,is_use_spawn_condition,spawn_condition_time,spawn_condition_stage,spawn_condition_mission,spawn_condition_interaction_action_trigger,spawn_condition_field_item,is_use_despawn_condition,despawn_condition_time,despawn_condition_stage,despawn_condition_mission,despawn_condition_interaction_action_trigger,despawn_condition_field_item,trigger_active_type,trigger_action_type,trigger_action_value,interaction_marker_resource,is_repeat_stop_on_overlap,is_use_camera_action,is_use_hud_hide,is_use_fade_in_out,fade_in_out_delay,outro_fade_in_out_start_time,story_event_id_list/0/story_event_id,story_event_id_list/1/story_event_id,story_event_id_list/2/story_event_id
300902,False,Event,10011,None,TimeLineAction,febg_coinrush_001_timeline_mirrorball_01,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,0,0,0
300903,False,Event,10011,None,TimeLineAction,febg_coinrush_001_timeline_bike,None,False,True,-1785946112,104810114,0,0,0,True,338774400,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40048,0,0
300904,False,Event,10011,None,TimeLineAction,febg_coinrush_001_timeline_bike_01,None,False,True,348774400,0,0,0,0,True,-207705728,104910101,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40049,0,0
300905,False,Event,10011,None,TimeLineAction,febg_coinrush_001_timeline_bunnygirl,None,False,True,10000000,104910115,0,0,0,True,-207705728,104920112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40049,0,0
300906,False,Event,10011,None,TimeLineAction,febg_coinrush_001_timeline_coin_drink_01,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,OncePerEnter,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
300907,False,Event,10011,None,TimeLineAction,febg_coinrush_001_timeline_coin_drink_02,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,OncePerEnter,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
300908,False,Event,10011,None,TimeLineAction,febg_coinrush_001_timeline_coin_drink_03,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,OncePerEnter,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
300909,False,Event,10011,None,TimeLineAction,febg_coinrush_001_timeline_coin_drink_04,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,OncePerEnter,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
400901,False,Event,10011,None,TimeLineAction,febg_coinrush_001_timeline_lasertrap_on,None,True,False,10000000,0,0,0,0,True,-207705728,104810106,0,0,0,Repeat,Auto,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,40048,0,0
400902,False,Event,10011,None,TimeLineAction,febg_coinrush_001_timeline_mirrorball_01,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,0,0,0
400903,False,Event,10011,None,TimeLineAction,febg_coinrush_001_timeline_bike,None,False,True,10000000,104810114,0,0,0,True,-207705728,104910101,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40048,40049,0
400904,False,Event,10011,None,TimeLineAction,febg_coinrush_001_timeline_bike_01,None,False,False,10000000,0,0,0,0,True,338774400,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40049,0,0
400905,False,Event,10011,None,TimeLineAction,febg_coinrush_001_timeline_bunnygirl,None,False,True,10000000,104910115,0,0,0,True,-207705728,104920112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40049,0,0
400906,False,Event,10011,None,TimeLineAction,febg_coinrush_001_timeline_coin_drink_01,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,OncePerEnter,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
400907,False,Event,10011,None,TimeLineAction,febg_coinrush_001_timeline_coin_drink_02,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,OncePerEnter,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
400908,False,Event,10011,None,TimeLineAction,febg_coinrush_001_timeline_coin_drink_03,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,OncePerEnter,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
400909,False,Event,10011,None,TimeLineAction,febg_coinrush_001_timeline_coin_drink_04,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,OncePerEnter,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
301001,False,Event,10012,None,NarrativeSign,28,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,0,0,0
301002,False,Event,10012,None,NarrativeSign,29,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,0,0,0
301003,False,Event,10012,None,NarrativeSign,30,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,0,0,0
301004,False,Event,10012,None,NarrativeSign,31,None,False,True,10000000,105110112,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,40051,0,0
301005,False,Event,10012,None,NarrativeSign,32,None,False,True,10000000,105210108,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,40052,0,0
301006,False,Event,10012,None,TimeLineAction,febg_tropical_003_timeline_clam,None,True,True,10000000,105110105,0,0,0,False,-207705728,0,0,0,0,OncePerDay,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40051,0,0
301007,False,Event,10012,None,TimeLineAction,febg_tropical_003_timeline_jetski,None,False,True,10000000,105210112,0,0,0,True,1608763776,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40052,0,0
401001,True,Event,10012,None,NarrativeSign,28,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,0,0,0
401002,True,Event,10012,None,NarrativeSign,29,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,0,0,0
401003,True,Event,10012,None,NarrativeSign,30,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,0,0,0
401004,True,Event,10012,None,NarrativeSign,31,None,False,True,10000000,105110112,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,40051,0,0
401005,True,Event,10012,None,NarrativeSign,32,None,False,True,10000000,105210108,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,40052,0,0
401006,True,Event,10012,None,TimeLineAction,febg_tropical_003_timeline_clam,None,True,True,10000000,105110105,0,0,0,False,-207705728,0,0,0,0,OncePerDay,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40051,0,0
401007,True,Event,10012,None,TimeLineAction,febg_tropical_003_timeline_jetski,None,False,True,10000000,105210112,0,0,0,True,-207705728,105220101,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40052,0,0
301101,False,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_command_main_03,None,False,True,10000000,105510110,0,0,0,True,-207705728,105510112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40055,0,0
301102,False,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_command_main_01,None,False,True,10000000,105510112,0,0,0,True,-207705728,105610110,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40055,0,0
301103,False,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_command_sub_01,None,False,True,10000000,105510112,0,0,0,True,-207705728,105610110,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40055,0,0
301104,False,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_command_main_02,None,False,True,10000000,105610110,0,0,0,True,-207705728,105710112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40056,0,0
301105,False,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_command_sub_02,None,False,True,10000000,105610110,0,0,0,True,-207705728,105710112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40056,0,0
301106,False,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_board_play,None,True,False,10000000,0,0,0,0,True,-207705728,105510105,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40055,0,0
301107,False,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_board_study,None,False,True,10000000,105510112,0,0,0,True,-207705728,105610101,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40055,0,0
301108,False,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_board_study_01,None,False,True,10000000,105610105,0,0,0,True,-207705728,105610110,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40056,0,0
301109,False,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_clean,None,False,True,10000000,105710112,0,0,0,True,-1492792960,105710112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40056,0,0
301110,False,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_board_clean,None,False,True,10000000,105710112,0,0,0,True,-1492792960,105710112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40057,0,0
301111,False,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_board_play_01,None,False,True,651927552,105710112,0,0,0,True,-1518319232,105710112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40057,0,0
301112,False,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_clean_01,None,False,True,626401280,105710112,0,0,0,True,2039548288,105710112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40057,0,0
301113,False,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_board_clean_01,None,False,True,626401280,105710112,0,0,0,True,2039548288,105710112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40057,0,0
301114,False,Event,10013,None,NarrativeSign,33,None,True,False,10000000,0,0,0,0,True,-207705728,105610101,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40056,0,0
301115,False,Event,10013,None,NarrativeSign,34,None,False,True,651927552,105710112,0,0,0,True,-1518319232,105710112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40057,0,0
301116,False,Event,10013,None,NarrativeSign,35,None,False,True,-1508319232,105710112,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40057,0,0
301117,False,Event,10013,None,NarrativeSign,36,None,False,True,10000000,105510110,0,0,0,True,-207705728,105610101,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40055,40057,0
301118,False,Event,10013,None,NarrativeSign,37,None,False,True,651927552,105710112,0,0,0,True,-1518319232,105710112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40057,0,0
301119,False,Event,10013,None,NarrativeSign,38,None,False,True,-1508319232,105710112,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40057,0,0
301120,False,Event,10013,None,NarrativeSign,39,None,True,False,10000000,0,0,0,0,True,-207705728,105610101,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40056,0,0
301121,False,Event,10013,None,NarrativeSign,40,None,False,True,10000000,105610101,0,0,0,True,-207705728,105710101,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40056,40057,0
301122,False,Event,10013,None,NarrativeSign,41,None,False,True,10000000,105710101,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40057,0,0
301123,False,Event,10013,None,NarrativeSign,42,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,0,0,0
301124,False,Event,10013,None,NarrativeSign,43,None,True,False,10000000,0,0,0,0,True,-207705728,105510110,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40055,0,0
301125,False,Event,10013,None,NarrativeSign,44,None,True,False,10000000,0,0,0,0,True,-207705728,105710112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40057,0,0
301126,False,Event,10013,None,NarrativeSign,45,None,False,True,651927552,105710112,0,0,0,True,-1518319232,105710112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40057,0,0
301127,False,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_command_main_03_01,None,False,True,10000000,105710112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40057,0,0
301128,False,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_study,None,False,True,10000000,105510112,0,0,0,True,-207705728,105610101,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40055,0,0
301129,False,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_study_01,None,False,True,10000000,105610105,0,0,0,True,-207705728,105610110,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40056,0,0
301130,False,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_play,None,True,False,10000000,0,0,0,0,True,-207705728,105510105,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40055,0,0
301131,False,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_play_01,None,False,True,651927552,105710112,0,0,0,True,-1518319232,105710112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40057,0,0
301132,False,Event,10013,None,TimeLineAction,febg_mmrschool_001_nk_timeline_researcher_001,None,False,True,10000000,105510110,0,0,0,True,-207705728,105710112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40055,0,0
301133,False,Event,10013,None,TimeLineAction,febg_mmrschool_001_nk_timeline_researcher_002,None,False,True,10000000,105510112,0,0,0,True,-207705728,105710112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40055,0,0
301134,False,Event,10013,None,TimeLineAction,febg_mmrschool_001_nk_timeline_researcher_003,None,False,True,10000000,105610110,0,0,0,True,-207705728,105710112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40056,0,0
301135,False,Event,10013,None,TimeLineAction,febg_mmrschool_001_nk_timeline_ether,None,False,True,10000000,105610110,0,0,0,True,-207705728,105710112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40056,0,0
301136,False,Event,10013,None,TimeLineAction,febg_mmrschool_001_nk_timeline_researcher_001_01,None,False,True,-1508319232,105710112,0,0,0,True,616401280,105710112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40057,0,0
301137,False,Event,10013,None,TimeLineAction,febg_mmrschool_001_nk_timeline_researcher_002_01,None,False,True,-1508319232,105710112,0,0,0,True,616401280,105710112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40057,0,0
401101,True,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_command_main_03,None,False,True,10000000,105510110,0,0,0,True,-207705728,105510112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40055,0,0
401102,True,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_command_main_01,None,False,True,10000000,105510112,0,0,0,True,-207705728,105610110,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40055,0,0
401103,True,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_command_sub_01,None,False,True,10000000,105510112,0,0,0,True,-207705728,105610110,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40055,0,0
401104,True,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_command_main_02,None,False,True,10000000,105610110,0,0,0,True,-207705728,105710112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40056,40057,0
401105,True,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_command_sub_02,None,False,True,10000000,105610110,0,0,0,True,-207705728,105710112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40056,40057,0
401106,True,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_board_play,None,True,False,10000000,0,0,0,0,True,-207705728,105510105,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40055,0,0
401107,True,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_board_study,None,False,True,10000000,105510112,0,0,0,True,-207705728,105610101,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40055,0,0
401108,True,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_board_study_01,None,False,True,10000000,105610105,0,0,0,True,-207705728,105610110,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40056,0,0
401109,True,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_clean,None,False,True,10000000,105710112,0,0,0,True,-207705728,105720101,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40056,0,0
401110,True,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_board_clean,None,False,True,10000000,105710112,0,0,0,True,-207705728,105720101,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40057,0,0
401111,True,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_board_play_01,None,False,True,10000000,105720105,0,0,0,True,-207705728,105720110,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40057,0,0
401112,True,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_clean_01,None,False,True,10000000,105720112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40057,0,0
401113,True,Event,10013,None,TimeLineAction,febg_mmrschool_001_timeline_board_clean_01,None,False,True,10000000,105720112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40057,0,0
401114,True,Event,10013,None,NarrativeSign,33,None,True,False,10000000,0,0,0,0,True,-207705728,105610101,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40056,0,0
401115,True,Event,10013,None,NarrativeSign,34,None,False,True,10000000,105720101,0,0,0,True,-207705728,105720105,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40057,0,0
401116,True,Event,10013,None,NarrativeSign,35,None,False,True,10000000,105720105,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40057,0,0
401117,True,Event,10013,None,NarrativeSign,36,None,False,True,10000000,105510110,0,0,0,True,-207705728,105610101,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40055,40057,0
401118,True,Event,10013,None,NarrativeSign,37,None,False,True,10000000,105720101,0,0,0,True,-207705728,105720105,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40057,0,0
401119,True,Event,10013,None,NarrativeSign,38,None,False,True,10000000,105720105,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40057,0,0
401120,True,Event,10013,None,NarrativeSign,39,None,True,False,10000000,0,0,0,0,True,-207705728,105610101,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40056,0,0
