id,is_dialogfirstpoint,group_id,priority,printtype,portrait_id,name_localkey,scenario_localkey,play_sound,play_bgm,duration,set_background,hide_background,set_background_cord_x,set_background_cord_y,set_background_scale,scenario_effect_type,scenario_effect_value,execute_delaytime,execute_rate,first_show_check,conditiondata/0/usecondition_type,conditiondata/1/usecondition_type,conditiondata/2/usecondition_type,conditiondata/3/usecondition_type,conditiondata/4/usecondition_type,conditiondata/5/usecondition_type,spinedata/0/show_spine_resource_id,spinedata/0/spine_anim_resource_id,spinedata/0/hide_spine_resource_id,spinedata/0/spine_resource_cord_x,spinedata/0/spine_resource_cord_y,spinedata/0/spine_resource_scale,spinedata/1/show_spine_resource_id,spinedata/1/spine_anim_resource_id,spinedata/1/hide_spine_resource_id,spinedata/1/spine_resource_cord_x,spinedata/1/spine_resource_cord_y,spinedata/1/spine_resource_scale,spinedata/2/show_spine_resource_id,spinedata/2/spine_anim_resource_id,spinedata/2/hide_spine_resource_id,spinedata/2/spine_resource_cord_x,spinedata/2/spine_resource_cord_y,spinedata/2/spine_resource_scale,spinedata/3/show_spine_resource_id,spinedata/3/spine_anim_resource_id,spinedata/3/hide_spine_resource_id,spinedata/3/spine_resource_cord_x,spinedata/3/spine_resource_cord_y,spinedata/3/spine_resource_scale,spinedata/4/show_spine_resource_id,spinedata/4/spine_anim_resource_id,spinedata/4/hide_spine_resource_id,spinedata/4/spine_resource_cord_x,spinedata/4/spine_resource_cord_y,spinedata/4/spine_resource_scale,spinedata/5/show_spine_resource_id,spinedata/5/spine_anim_resource_id,spinedata/5/hide_spine_resource_id,spinedata/5/spine_resource_cord_x,spinedata/5/spine_resource_cord_y,spinedata/5/spine_resource_scale,spinedata/6/show_spine_resource_id,spinedata/6/spine_anim_resource_id,spinedata/6/hide_spine_resource_id,spinedata/6/spine_resource_cord_x,spinedata/6/spine_resource_cord_y,spinedata/6/spine_resource_scale,spinedata/7/show_spine_resource_id,spinedata/7/spine_anim_resource_id,spinedata/7/hide_spine_resource_id,spinedata/7/spine_resource_cord_x,spinedata/7/spine_resource_cord_y,spinedata/7/spine_resource_scale,spinedata/8/show_spine_resource_id,spinedata/8/spine_anim_resource_id,spinedata/8/hide_spine_resource_id,spinedata/8/spine_resource_cord_x,spinedata/8/spine_resource_cord_y,spinedata/8/spine_resource_scale,spinedata/9/show_spine_resource_id,spinedata/9/spine_anim_resource_id,spinedata/9/hide_spine_resource_id,spinedata/9/spine_resource_cord_x,spinedata/9/spine_resource_cord_y,spinedata/9/spine_resource_scale,conditiondata/0/usecondition_value/0/name,conditiondata/0/usecondition_value/0/value,conditiondata/0/usecondition_value/1/name,conditiondata/0/usecondition_value/1/value,conditiondata/0/usecondition_value/2/name,conditiondata/0/usecondition_value/2/value,conditiondata/1/usecondition_value/0/name,conditiondata/1/usecondition_value/0/value
300403,False,1ann_mini_ending_dorothy,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_dorothy_3,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_04,characterDialog_sprite_00,,9,-127,0,NKS_characterDialog_c233_01,characterDialog_sprite_00,,61,-104,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,2.0,usecondition_value,102.0,usecondition_value,203.0,usecondition_value,110008.0
300404,False,1ann_mini_ending_dorothy,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_dorothy_4,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_04,characterDialog_sprite_00,,9,-127,0,NKS_characterDialog_c233_01,characterDialog_sprite_00,,61,-104,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,2.0,usecondition_value,102.0,usecondition_value,203.0,usecondition_value,110008.0
300405,False,1ann_mini_ending_dorothy,1,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_SubScenario:1ann_mini_ending_dorothy_5,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_04,characterDialog_sprite_00,,9,-127,0,NKS_characterDialog_c233_01,characterDialog_sprite_00,,61,-104,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,2.0,usecondition_value,102.0,usecondition_value,203.0,usecondition_value,110008.0
300406,False,1ann_mini_ending_dorothy,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_dorothy_6,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_04,characterDialog_sprite_00,,9,-127,0,NKS_characterDialog_c233_01,characterDialog_sprite_00,,61,-104,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,2.0,usecondition_value,102.0,usecondition_value,203.0,usecondition_value,110008.0
300407,False,1ann_mini_ending_dorothy,1,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_SubScenario:1ann_mini_ending_dorothy_7,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_04,characterDialog_sprite_00,,9,-127,0,NKS_characterDialog_c233_01,characterDialog_sprite_00,,61,-104,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,2.0,usecondition_value,102.0,usecondition_value,203.0,usecondition_value,110008.0
300408,False,1ann_mini_ending_dorothy,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_dorothy_8,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_04,characterDialog_sprite_00,,9,-127,0,NKS_characterDialog_c233_01,characterDialog_sprite_00,,61,-104,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,2.0,usecondition_value,102.0,usecondition_value,203.0,usecondition_value,110008.0
300409,False,1ann_mini_ending_dorothy,1,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_SubScenario:1ann_mini_ending_dorothy_9,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_04,characterDialog_sprite_00,,9,-127,0,NKS_characterDialog_c233_01,characterDialog_sprite_00,,61,-104,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,2.0,usecondition_value,102.0,usecondition_value,203.0,usecondition_value,110008.0
300410,False,1ann_mini_ending_dorothy,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_dorothy_10,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_04,characterDialog_sprite_00,,9,-127,0,NKS_characterDialog_c233_01,characterDialog_sprite_00,,61,-104,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,2.0,usecondition_value,102.0,usecondition_value,203.0,usecondition_value,110008.0
300411,False,1ann_mini_ending_dorothy,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_dorothy_11,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_04,characterDialog_sprite_00,,9,-127,0,NKS_characterDialog_c233_01,characterDialog_sprite_00,,61,-104,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,2.0,usecondition_value,102.0,usecondition_value,203.0,usecondition_value,110008.0
300412,False,1ann_mini_ending_dorothy,1,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_SubScenario:1ann_mini_ending_dorothy_12,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_04,characterDialog_sprite_00,,9,-127,0,NKS_characterDialog_c233_01,characterDialog_sprite_00,,61,-104,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,2.0,usecondition_value,102.0,usecondition_value,203.0,usecondition_value,110008.0
300413,False,1ann_mini_ending_dorothy,1,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_SubScenario:1ann_mini_ending_dorothy_13,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_04,characterDialog_sprite_00,,9,-127,0,NKS_characterDialog_c233_01,characterDialog_sprite_00,,61,-104,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,2.0,usecondition_value,102.0,usecondition_value,203.0,usecondition_value,110008.0
300414,False,1ann_mini_ending_dorothy,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_dorothy_14,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_04,characterDialog_sprite_00,,9,-127,0,NKS_characterDialog_c233_01,characterDialog_sprite_00,,61,-104,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,2.0,usecondition_value,102.0,usecondition_value,203.0,usecondition_value,110008.0
300415,False,1ann_mini_ending_dorothy,1,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_SubScenario:1ann_mini_ending_dorothy_15,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_04,characterDialog_sprite_00,,9,-127,0,NKS_characterDialog_c233_01,characterDialog_sprite_00,,61,-104,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,2.0,usecondition_value,102.0,usecondition_value,203.0,usecondition_value,110008.0
300416,False,1ann_mini_ending_dorothy,1,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_SubScenario:1ann_mini_ending_dorothy_16,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_04,characterDialog_sprite_00,,9,-127,0,NKS_characterDialog_c233_01,characterDialog_sprite_00,,61,-104,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,2.0,usecondition_value,102.0,usecondition_value,203.0,usecondition_value,110008.0
300417,False,1ann_mini_ending_dorothy,1,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_SubScenario:1ann_mini_ending_dorothy_17,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_04,characterDialog_sprite_00,,9,-127,0,NKS_characterDialog_c233_01,characterDialog_sprite_00,,61,-104,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,2.0,usecondition_value,102.0,usecondition_value,203.0,usecondition_value,110008.0
300418,False,1ann_mini_ending_dorothy,1,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_SubScenario:1ann_mini_ending_dorothy_18,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_04,characterDialog_sprite_00,,9,-127,0,NKS_characterDialog_c233_01,characterDialog_sprite_00,,61,-104,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,2.0,usecondition_value,102.0,usecondition_value,203.0,usecondition_value,110008.0
300419,False,1ann_mini_ending_dorothy,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_dorothy_19,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_04,characterDialog_sprite_00,,9,-127,0,NKS_characterDialog_c233_01,characterDialog_sprite_00,,61,-104,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,2.0,usecondition_value,102.0,usecondition_value,203.0,usecondition_value,110008.0
300420,False,1ann_mini_ending_dorothy,1,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_SubScenario:1ann_mini_ending_dorothy_20,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_04,characterDialog_sprite_00,,9,-127,0,NKS_characterDialog_c233_01,characterDialog_sprite_00,,61,-104,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,2.0,usecondition_value,102.0,usecondition_value,203.0,usecondition_value,110008.0
300421,False,1ann_mini_ending_dorothy,1,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_SubScenario:1ann_mini_ending_dorothy_21,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_04,characterDialog_sprite_00,,9,-127,0,NKS_characterDialog_c233_01,characterDialog_sprite_00,,61,-104,0,,,,0,0,0,NKS_characterDialog_emoji,characterDialog_emoji_05,,110,-28,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,2.0,usecondition_value,102.0,usecondition_value,203.0,usecondition_value,110008.0
300422,False,1ann_mini_ending_dorothy,1,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_SubScenario:1ann_mini_ending_dorothy_22,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_04,characterDialog_sprite_00,,9,-127,0,NKS_characterDialog_c233_01,characterDialog_sprite_00,,61,-104,0,,,,0,0,0,,,NKS_characterDialog_emoji,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,2.0,usecondition_value,102.0,usecondition_value,203.0,usecondition_value,110008.0
300423,False,1ann_mini_ending_dorothy,1,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_SubScenario:1ann_mini_ending_dorothy_23,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_04,characterDialog_sprite_00,,9,-127,0,NKS_characterDialog_c233_01,characterDialog_sprite_00,,61,-104,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,2.0,usecondition_value,102.0,usecondition_value,203.0,usecondition_value,110008.0
300424,False,1ann_mini_ending_dorothy,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_dorothy_24,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_04,characterDialog_sprite_00,,9,-127,0,NKS_characterDialog_c233_01,characterDialog_sprite_00,,61,-104,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,2.0,usecondition_value,102.0,usecondition_value,203.0,usecondition_value,110008.0
300425,False,1ann_mini_ending_dorothy,1,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_SubScenario:1ann_mini_ending_dorothy_25,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_04,characterDialog_sprite_00,,9,-127,0,NKS_characterDialog_c233_01,characterDialog_sprite_00,,61,-104,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,2.0,usecondition_value,102.0,usecondition_value,203.0,usecondition_value,110008.0
300426,False,1ann_mini_ending_dorothy,1,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_SubScenario:1ann_mini_ending_dorothy_26,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_04,characterDialog_sprite_00,,9,-127,0,NKS_characterDialog_c233_01,characterDialog_sprite_00,,61,-104,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,2.0,usecondition_value,102.0,usecondition_value,203.0,usecondition_value,110008.0
300427,False,1ann_mini_ending_dorothy,1,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_SubScenario:1ann_mini_ending_dorothy_27,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_04,characterDialog_sprite_00,,9,-127,0,NKS_characterDialog_c233_01,characterDialog_sprite_00,,61,-104,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,2.0,usecondition_value,102.0,usecondition_value,203.0,usecondition_value,110008.0
300428,False,1ann_mini_ending_dorothy,1,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_SubScenario:1ann_mini_ending_dorothy_28,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_04,characterDialog_sprite_00,,9,-127,0,NKS_characterDialog_c233_01,characterDialog_sprite_00,,61,-104,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,2.0,usecondition_value,102.0,usecondition_value,203.0,usecondition_value,110008.0
300429,False,1ann_mini_ending_dorothy,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_dorothy_29,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_04,characterDialog_sprite_00,,9,-127,0,NKS_characterDialog_c233_01,characterDialog_sprite_00,,61,-104,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,2.0,usecondition_value,102.0,usecondition_value,203.0,usecondition_value,110008.0
300430,False,1ann_mini_ending_dorothy,1,Stage,NKS_characterDialog_c233,Locale_Character:233_name,Locale_SubScenario:1ann_mini_ending_dorothy_30,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_04,characterDialog_sprite_00,,9,-127,0,NKS_characterDialog_c233_01,characterDialog_sprite_00,,61,-104,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,2.0,usecondition_value,102.0,usecondition_value,203.0,usecondition_value,110008.0
300431,False,1ann_mini_ending_dorothy,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_dorothy_31,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_04,characterDialog_sprite_00,,9,-127,0,NKS_characterDialog_c233_01,characterDialog_sprite_00,,61,-104,0,NKS_characterDialog_emoji,characterDialog_emoji_02,,9,-22,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,2.0,usecondition_value,102.0,usecondition_value,203.0,usecondition_value,110008.0
300501,True,1ann_mini_ending_redhood,1,Stage,,,Locale_SubScenario:1ann_mini_ending_redhood_1,,event_bgm_redash_minigame_story1,0,NKS_sbg_06,,0,165,0,Set_camera_shake,Low_1,0,10000,True,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_05,characterDialog_sprite_00,,73,126,0,NKS_characterDialog_c470_02,characterDialog_sprite_00,,-42,126,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,5.0,usecondition_value,105.0,usecondition_value,206.0,usecondition_value,110009.0
300502,False,1ann_mini_ending_redhood,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_redhood_2,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_05,characterDialog_sprite_00,,73,126,0,NKS_characterDialog_c470_02,characterDialog_sprite_00,,-42,126,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,5.0,usecondition_value,105.0,usecondition_value,206.0,usecondition_value,110009.0
300503,False,1ann_mini_ending_redhood,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_redhood_3,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_05,characterDialog_sprite_00,,73,126,0,NKS_characterDialog_c470_02,characterDialog_sprite_00,,-42,126,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,5.0,usecondition_value,105.0,usecondition_value,206.0,usecondition_value,110009.0
300504,False,1ann_mini_ending_redhood,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_redhood_4,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_05,characterDialog_sprite_00,,73,126,0,NKS_characterDialog_c470_02,characterDialog_sprite_00,,-42,126,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,5.0,usecondition_value,105.0,usecondition_value,206.0,usecondition_value,110009.0
300505,False,1ann_mini_ending_redhood,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_redhood_5,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_05,characterDialog_sprite_00,,73,126,0,NKS_characterDialog_c470_02,characterDialog_sprite_00,,-42,126,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,5.0,usecondition_value,105.0,usecondition_value,206.0,usecondition_value,110009.0
300506,False,1ann_mini_ending_redhood,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_redhood_6,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_05,characterDialog_sprite_00,,73,126,0,NKS_characterDialog_c470_02,characterDialog_sprite_00,,-42,126,0,,,,0,0,0,NKS_characterDialog_emoji,characterDialog_emoji_05,,-42,231,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,5.0,usecondition_value,105.0,usecondition_value,206.0,usecondition_value,110009.0
300507,False,1ann_mini_ending_redhood,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_redhood_7,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_05,characterDialog_sprite_00,,73,126,0,NKS_characterDialog_c470_02,characterDialog_sprite_00,,-42,126,0,,,,0,0,0,NKS_characterDialog_emoji,characterDialog_emoji_07,NKS_characterDialog_emoji,-42,231,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,5.0,usecondition_value,105.0,usecondition_value,206.0,usecondition_value,110009.0
300508,False,1ann_mini_ending_redhood,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_redhood_8,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_05,characterDialog_sprite_01,,73,126,0,NKS_characterDialog_c470_02,characterDialog_sprite_00,,-42,126,0,NKS_characterDialog_emoji,characterDialog_emoji_07,,73,231,0,,,NKS_characterDialog_emoji,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,5.0,usecondition_value,105.0,usecondition_value,206.0,usecondition_value,110009.0
300509,False,1ann_mini_ending_redhood,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_redhood_9,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_05,characterDialog_sprite_01,,73,126,0,NKS_characterDialog_c470_02,characterDialog_sprite_00,,-42,126,0,,,NKS_characterDialog_emoji,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,5.0,usecondition_value,105.0,usecondition_value,206.0,usecondition_value,110009.0
300510,False,1ann_mini_ending_redhood,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_redhood_10,,,0,,,0,0,0,None,,0,0,False,Check_CurCharacter,Check_ItemHold,None,None,None,None,NKS_characterDialog_c220_05,characterDialog_sprite_00,,73,126,0,NKS_characterDialog_c470_02,characterDialog_sprite_00,,-42,126,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,usecondition_value,5.0,usecondition_value,105.0,usecondition_value,206.0,usecondition_value,110009.0
