id,name_localkey,description_localkey,rank_type,grade,monster_range,class,element_id,model,size,model_scale,surface_prefer_target,statenhance_id,surface_battle_area,surface_battle_area_shielding_check,surface_monster_skill_group_id,surface_ai_id
1145241129,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Mid,Attacker,200001,bmg001,1,15000,Random,3121,2,1,10001,10002
1145241229,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Mid,Attacker,300001,bmg001,1,15000,Random,3121,2,1,10001,10002
1145241329,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Mid,Attacker,400001,bmg001,1,15000,Random,3121,2,1,10001,10002
1145241429,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Mid,Attacker,500001,bmg001,1,15000,Random,3121,2,1,10001,10002
1145242029,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Far,Attacker,100001,bmg001,1,15000,Random,3121,2,1,10001,10002
1145242129,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Far,Attacker,200001,bmg001,1,15000,Random,3121,2,1,10001,10002
1145242229,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Far,Attacker,300001,bmg001,1,15000,Random,3121,2,1,10001,10002
1145242329,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Far,Attacker,400001,bmg001,1,15000,Random,3121,2,1,10001,10002
1145242429,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Far,Attacker,500001,bmg001,1,15000,Random,3121,2,1,10001,10002
1145250029,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Near,Attacker,100001,bma002,1,17000,Random,3121,2,1,10001,10002
1145250129,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Near,Attacker,200001,bma002,1,17000,Random,3121,2,1,10001,10002
1145250229,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Near,Attacker,300001,bma002,1,17000,Random,3121,2,1,10001,10002
1145250329,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Near,Attacker,400001,bma002,1,17000,Random,3121,2,1,10001,10002
1145250429,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Near,Attacker,500001,bma002,1,17000,Random,3121,2,1,10001,10002
1145251029,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Mid,Attacker,100001,bma002,1,17000,Random,3121,2,1,10001,10002
1145251129,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Mid,Attacker,200001,bma002,1,17000,Random,3121,2,1,10001,10002
1145251229,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Mid,Attacker,300001,bma002,1,17000,Random,3121,2,1,10001,10002
1145251329,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Mid,Attacker,400001,bma002,1,17000,Random,3121,2,1,10001,10002
1145251429,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Mid,Attacker,500001,bma002,1,17000,Random,3121,2,1,10001,10002
1145252029,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Far,Attacker,100001,bma002,1,17000,Random,3121,2,1,10001,10002
1145252129,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Far,Attacker,200001,bma002,1,17000,Random,3121,2,1,10001,10002
1145252229,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Far,Attacker,300001,bma002,1,17000,Random,3121,2,1,10001,10002
1145252329,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Far,Attacker,400001,bma002,1,17000,Random,3121,2,1,10001,10002
1145252429,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Far,Attacker,500001,bma002,1,17000,Random,3121,2,1,10001,10002
1165260029,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Near,Defender,100001,mmg005,1,15000,Random,3123,2,1,10001,10002
1165260129,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Near,Defender,200001,mmg005,1,15000,Random,3123,2,1,10001,10002
1165260229,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Near,Defender,300001,mmg005,1,15000,Random,3123,2,1,10001,10002
1165260329,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Near,Defender,400001,mmg005,1,15000,Random,3123,2,1,10001,10002
1165260429,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Near,Defender,500001,mmg005,1,15000,Random,3123,2,1,10001,10002
1165261029,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Mid,Defender,100001,mmg005,1,15000,Random,3123,2,1,10001,10002
1165261129,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Mid,Defender,200001,mmg005,1,15000,Random,3123,2,1,10001,10002
1165261229,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Mid,Defender,300001,mmg005,1,15000,Random,3123,2,1,10001,10002
1165261329,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Mid,Defender,400001,mmg005,1,15000,Random,3123,2,1,10001,10002
1165261429,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Mid,Defender,500001,mmg005,1,15000,Random,3123,2,1,10001,10002
1165262029,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Far,Defender,100001,mmg005,1,15000,Random,3123,2,1,10001,10002
1165262129,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Far,Defender,200001,mmg005,1,15000,Random,3123,2,1,10001,10002
1165262229,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Far,Defender,300001,mmg005,1,15000,Random,3123,2,1,10001,10002
1165262329,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Far,Defender,400001,mmg005,1,15000,Random,3123,2,1,10001,10002
1165262429,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Far,Defender,500001,mmg005,1,15000,Random,3123,2,1,10001,10002
1165270029,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Near,Defender,100001,mma001,1,10000,Random,3123,2,1,10001,10002
1165270129,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Near,Defender,200001,mma001,1,10000,Random,3123,2,1,10001,10002
1165270229,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Near,Defender,300001,mma001,1,10000,Random,3123,2,1,10001,10002
1165270329,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Near,Defender,400001,mma001,1,10000,Random,3123,2,1,10001,10002
1165270429,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Near,Defender,500001,mma001,1,10000,Random,3123,2,1,10001,10002
1165271029,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Mid,Defender,100001,mma001,1,10000,Random,3123,2,1,10001,10002
1165271129,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Mid,Defender,200001,mma001,1,10000,Random,3123,2,1,10001,10002
1165271229,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Mid,Defender,300001,mma001,1,10000,Random,3123,2,1,10001,10002
1165271329,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Mid,Defender,400001,mma001,1,10000,Random,3123,2,1,10001,10002
1165271429,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Mid,Defender,500001,mma001,1,10000,Random,3123,2,1,10001,10002
1165272029,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Far,Defender,100001,mma001,1,10000,Random,3123,2,1,10001,10002
1165272129,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Far,Defender,200001,mma001,1,10000,Random,3123,2,1,10001,10002
1165272229,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Far,Defender,300001,mma001,1,10000,Random,3123,2,1,10001,10002
1165272329,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Far,Defender,400001,mma001,1,10000,Random,3123,2,1,10001,10002
1165272429,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Far,Defender,500001,mma001,1,10000,Random,3123,2,1,10001,10002
1155280029,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Near,Supporter,100001,emg003,1,15000,Random,3122,2,1,10001,10002
1155280129,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Near,Supporter,200001,emg003,1,15000,Random,3122,2,1,10001,10002
1155280229,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Near,Supporter,300001,emg003,1,15000,Random,3122,2,1,10001,10002
1155280329,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Near,Supporter,400001,emg003,1,15000,Random,3122,2,1,10001,10002
1155280429,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Near,Supporter,500001,emg003,1,15000,Random,3122,2,1,10001,10002
1155281029,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Mid,Supporter,100001,emg003,1,15000,Random,3122,2,1,10001,10002
1155281129,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Mid,Supporter,200001,emg003,1,15000,Random,3122,2,1,10001,10002
1155281229,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Mid,Supporter,300001,emg003,1,15000,Random,3122,2,1,10001,10002
1155281329,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Mid,Supporter,400001,emg003,1,15000,Random,3122,2,1,10001,10002
1155281429,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Mid,Supporter,500001,emg003,1,15000,Random,3122,2,1,10001,10002
1155282029,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Far,Supporter,100001,emg003,1,15000,Random,3122,2,1,10001,10002
1155282129,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Far,Supporter,200001,emg003,1,15000,Random,3122,2,1,10001,10002
1155282229,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Far,Supporter,300001,emg003,1,15000,Random,3122,2,1,10001,10002
1155282329,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Far,Supporter,400001,emg003,1,15000,Random,3122,2,1,10001,10002
1155282429,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Far,Supporter,500001,emg003,1,15000,Random,3122,2,1,10001,10002
1155290029,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Near,Supporter,100001,ema002,1,19000,Random,3122,2,1,10001,10002
1155290129,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Near,Supporter,200001,ema002,1,19000,Random,3122,2,1,10001,10002
1155290229,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Near,Supporter,300001,ema002,1,19000,Random,3122,2,1,10001,10002
1155290329,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Near,Supporter,400001,ema002,1,19000,Random,3122,2,1,10001,10002
1155290429,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Near,Supporter,500001,ema002,1,19000,Random,3122,2,1,10001,10002
1155291029,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Mid,Supporter,100001,ema002,1,19000,Random,3122,2,1,10001,10002
1155291129,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Mid,Supporter,200001,ema002,1,19000,Random,3122,2,1,10001,10002
1155291229,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Mid,Supporter,300001,ema002,1,19000,Random,3122,2,1,10001,10002
1155291329,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Mid,Supporter,400001,ema002,1,19000,Random,3122,2,1,10001,10002
1155291429,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Mid,Supporter,500001,ema002,1,19000,Random,3122,2,1,10001,10002
1155292029,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Far,Supporter,100001,ema002,1,19000,Random,3122,2,1,10001,10002
1155292129,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Far,Supporter,200001,ema002,1,19000,Random,3122,2,1,10001,10002
1155292229,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Far,Supporter,300001,ema002,1,19000,Random,3122,2,1,10001,10002
1155292329,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Far,Supporter,400001,ema002,1,19000,Random,3122,2,1,10001,10002
1155292429,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Far,Supporter,500001,ema002,1,19000,Random,3122,2,1,10001,10002
1245240029,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Near,Attacker,100001,beg003,1,24000,Random,3131,2,1,10001,10002
1245240129,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Near,Attacker,200001,beg003,1,24000,Random,3131,2,1,10001,10002
1245240229,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Near,Attacker,300001,beg003,1,24000,Random,3131,2,1,10001,10002
1245240329,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Near,Attacker,400001,beg003,1,24000,Random,3131,2,1,10001,10002
1245240429,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Near,Attacker,500001,beg003,1,24000,Random,3131,2,1,10001,10002
1245241029,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Mid,Attacker,100001,beg003,1,24000,Random,3131,2,1,10001,10002
1245241129,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Mid,Attacker,200001,beg003,1,24000,Random,3131,2,1,10001,10002
1245241229,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Mid,Attacker,300001,beg003,1,24000,Random,3131,2,1,10001,10002
1245241329,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Mid,Attacker,400001,beg003,1,24000,Random,3131,2,1,10001,10002
1245241429,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Mid,Attacker,500001,beg003,1,24000,Random,3131,2,1,10001,10002
1245242029,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Far,Attacker,100001,beg003,1,24000,Random,3131,2,1,10001,10002
1245242129,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Far,Attacker,200001,beg003,1,24000,Random,3131,2,1,10001,10002
1245242229,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Far,Attacker,300001,beg003,1,24000,Random,3131,2,1,10001,10002
1245242329,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Far,Attacker,400001,beg003,1,24000,Random,3131,2,1,10001,10002
1245242429,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Far,Attacker,500001,beg003,1,24000,Random,3131,2,1,10001,10002
1255250029,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Near,Supporter,100001,mea001,1,24000,Random,3132,2,1,10001,10002
1255250129,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Near,Supporter,200001,mea001,1,24000,Random,3132,2,1,10001,10002
1255250229,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Near,Supporter,300001,mea001,1,24000,Random,3132,2,1,10001,10002
1255250329,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Near,Supporter,400001,mea001,1,24000,Random,3132,2,1,10001,10002
1255250429,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Near,Supporter,500001,mea001,1,24000,Random,3132,2,1,10001,10002
1255251029,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Mid,Supporter,100001,mea001,1,24000,Random,3132,2,1,10001,10002
1255251129,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Mid,Supporter,200001,mea001,1,24000,Random,3132,2,1,10001,10002
1255251229,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Mid,Supporter,300001,mea001,1,24000,Random,3132,2,1,10001,10002
1255251329,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Mid,Supporter,400001,mea001,1,24000,Random,3132,2,1,10001,10002
1255251429,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Mid,Supporter,500001,mea001,1,24000,Random,3132,2,1,10001,10002
1255252029,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Far,Supporter,100001,mea001,1,24000,Random,3132,2,1,10001,10002
1255252129,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Far,Supporter,200001,mea001,1,24000,Random,3132,2,1,10001,10002
1255252229,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Far,Supporter,300001,mea001,1,24000,Random,3132,2,1,10001,10002
1255252329,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Far,Supporter,400001,mea001,1,24000,Random,3132,2,1,10001,10002
1255252429,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Far,Supporter,500001,mea001,1,24000,Random,3132,2,1,10001,10002
