id,event_system_type,event_shortcut_id,name_localkey,description_localkey,schedule_type,schedule_value,event_disable_locale,event_resource_id,event_thumbnail_resource_table,event_thumbnail_resource_id,thumbnail_color,event_banner_resource_table,event_banner_resource_id,event_order,is_popup,active_type,banner_print_type,is_hidden,parents_event_id,set_field
60064,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,76889576,False,None,PrintEventTime,True,81700.0,
60066,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,76887476,False,None,PrintEventTime,True,40066.0,
60068,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,75998476,False,None,PrintEventTime,True,40068.0,
60069,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,75997076,False,None,PrintEventTime,True,40069.0,
60070,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,75988076,False,None,PrintEventTime,True,81900.0,
60072,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,75978776,False,None,PrintEventTime,True,40072.0,
60073,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,75977376,False,None,PrintEventTime,True,40073.0,
60074,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,75969076,False,None,PrintEventTime,True,40074.0,
60075,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,75967676,False,None,PrintEventTime,True,82000.0,
60077,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,75958576,False,None,PrintEventTime,True,40077.0,
60078,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,75957176,False,None,PrintEventTime,True,40078.0,
60079,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,75948876,False,None,PrintEventTime,True,82100.0,
60081,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,75939776,False,None,PrintEventTime,True,40081.0,
60082,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,75939776,False,None,PrintEventTime,True,82300.0,
60084,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,75938376,False,None,PrintEventTime,True,82400.0,
60086,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,75929376,False,None,PrintEventTime,True,40086.0,
60088,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,75919676,False,None,PrintEventTime,True,82500.0,
70001,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C352,091627,event_old,EVENT_BANNER_GACHA_C352_S,78899068,False,None,PrintEventTime,,,
70004,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C100,000000,event_old,EVENT_BANNER_GACHA_C100_S,78897668,False,None,PrintEventTime,,,
70005,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C203,0F4421,event_old,EVENT_BANNER_GACHA_C203_S,78889268,False,None,PrintEventTime,,,
70006,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C121,1A2046,event_old,EVENT_BANNER_GACHA_C121_S,78888568,False,None,PrintEventTime,,,
70007,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C260,000000,event_old,EVENT_BANNER_GACHA_C260_S,77999968,False,None,PrintEventTime,,,
70008,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C111,00BFD1,event_old,EVENT_BANNER_GACHA_C111_S,77998868,False,None,PrintEventTime,,,
70009,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C112,CF007A,event_old,EVENT_BANNER_GACHA_C112_S,77998168,False,None,PrintEventTime,,,
70010,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C311,241F21,event_old,EVENT_BANNER_GACHA_C311_S,77989968,False,None,PrintEventTime,,,
70011,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C312,1A1719,event_old,EVENT_BANNER_GACHA_C312_S,77989268,False,None,PrintEventTime,,,
70012,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C800,280043,event_old,EVENT_BANNER_GACHA_C800_S,77987868,False,None,PrintEventTime,,,
70013,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C801,CB0013,event_old,EVENT_BANNER_GACHA_C801_S,77987868,False,None,PrintEventTime,,,
70014,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C381,1D1C0F,event_old,EVENT_BANNER_GACHA_C381_S,77978568,False,None,PrintEventTime,,,
70015,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C282,DE0075,event_old,EVENT_BANNER_GACHA_C282_S,77977068,False,None,PrintEventTime,,,
70016,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C040,111111,event_old,EVENT_BANNER_GACHA_C040_S,77968768,False,None,PrintEventTime,,,
70017,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C191,F6007A,event_old,EVENT_BANNER_GACHA_C191_S,77968768,False,None,PrintEventTime,,,
70018,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C233,3B0079,event_old,EVENT_BANNER_GACHA_C233_S,77967368,False,None,PrintEventTime,,,
70019,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C270,1D1D1D,event_old,EVENT_BANNER_GACHA_C270_S,77958268,False,None,PrintEventTime,,,
70020,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C271,2C1411,event_old,EVENT_BANNER_GACHA_C271_S,77957568,False,None,PrintEventTime,,,
70021,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C280,000000,event_old,EVENT_BANNER_GACHA_C280_S,77949968,False,None,PrintEventTime,,,
70022,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C132,0E61FF,event_old,EVENT_BANNER_GACHA_C132_S,77948568,False,None,PrintEventTime,,,
70023,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C014,FF4F7F,event_old,EVENT_BANNER_GACHA_C014_S,77947868,False,None,PrintEventTime,,,
70024,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C380,BF0063,event_old,EVENT_BANNER_GACHA_C380_S,77939468,False,None,PrintEventTime,,,
70025,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C350,D72047,event_old,EVENT_BANNER_GACHA_C350_S,77938068,False,None,PrintEventTime,,,
70026,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C015,FF7C00,event_old,EVENT_BANNER_GACHA_C015_S,77929768,False,None,PrintEventTime,,,
70027,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C353,003FCF,event_old,EVENT_BANNER_GACHA_C353_S,77929068,False,None,PrintEventTime,,,
70028,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C810,5e5b4b,event_old,EVENT_BANNER_GACHA_C810_S,77919968,False,None,PrintEventTime,,,
70029,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C811,1c1a20,event_old,EVENT_BANNER_GACHA_C811_S,77919268,False,None,PrintEventTime,,,
70030,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C321,2a46ba,event_old,EVENT_BANNER_GACHA_C321_S,77917968,False,None,PrintEventTime,,,
70031,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C450,691cc8,event_old,EVENT_BANNER_GACHA_C450_S,77909568,False,None,PrintEventTime,,,
70032,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C451,3052d3,event_old,EVENT_BANNER_GACHA_C451_S,77908868,False,None,PrintEventTime,,,
70033,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C033,99c707,event_old,EVENT_BANNER_GACHA_C033_S,77908168,False,None,PrintEventTime,,,
70034,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C470,cc0007,event_old,EVENT_BANNER_GACHA_C470_S,77899868,False,None,PrintEventTime,,,
70035,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C192,ffdc00,event_old,EVENT_BANNER_GACHA_C192_S,77897768,False,None,PrintEventTime,,,
70036,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C194,2909a2,event_old,EVENT_BANNER_GACHA_C194_S,77889368,False,None,PrintEventTime,,,
70037,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C062,04403d,event_old,EVENT_BANNER_GACHA_C062_S,77888668,False,None,PrintEventTime,,,
70038,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C255,cc0006,event_old,EVENT_BANNER_GACHA_C255_S,76999968,False,None,PrintEventTime,,,
70039,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_NEW_YEAR_02,0e0e0e,event_old,EVENT_BANNER_GACHA_NEW_YEAR_02_S,76999968,False,None,PrintEventTime,,,
70040,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_STEPUP_01,843e92,event_old,EVENT_BANNER_GACHA_STEPUP_01_S,76999968,False,None,PrintEventTime,,,
70041,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C382,ff9b98,event_old,EVENT_BANNER_GACHA_C382_S,76998968,False,None,PrintEventTime,,,
70042,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C281,bc0f0e,event_old,EVENT_BANNER_GACHA_C281_S,76997568,False,None,PrintEventTime,,,
70043,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C313,1b8bbc,event_old,EVENT_BANNER_GACHA_C313_S,76989568,False,None,PrintEventTime,,,
70044,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_C310,1b1b1e,event_old,EVENT_BANNER_GACHA_C310_S,76988568,False,None,PrintEventTime,,,
70045,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240321,EVENT_BANNER_GACHA_C500,ff5c00,event_240321,EVENT_BANNER_GACHA_C500_S,76987868,False,None,PrintEventTime,,,
70046,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240321,EVENT_BANNER_GACHA_C043,d31f5d,event_240321,EVENT_BANNER_GACHA_C043_S,76979368,False,None,PrintEventTime,,,
70047,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240321,EVENT_BANNER_GACHA_C821,6834a9,event_240321,EVENT_BANNER_GACHA_C821_S,76977968,False,None,PrintEventTime,,,
70048,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240321,EVENT_BANNER_GACHA_C820,8bcbfe,event_240321,EVENT_BANNER_GACHA_C820_S,76977268,False,None,PrintEventTime,,,
70049,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240411,EVENT_BANNER_GACHA_C550,eb344a,event_240411,EVENT_BANNER_GACHA_C550_S,76968968,False,None,PrintEventTime,,,
70050,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240425,EVENT_BANNER_GACHA_C330,2641b6,event_240425,EVENT_BANNER_GACHA_C330_S,76967568,False,None,PrintEventTime,,,
70051,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240516,EVENT_BANNER_GACHA_C501,ff6c00,event_240516,EVENT_BANNER_GACHA_C501_S,76958468,False,None,PrintEventTime,,,
70052,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240530,EVENT_BANNER_GACHA_C314,9cc003,event_240530,EVENT_BANNER_GACHA_C314_S,76957068,False,None,PrintEventTime,,,
70053,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240530,EVENT_BANNER_GACHA_C195,ff6aa4,event_240530,EVENT_BANNER_GACHA_C195_S,76949468,False,None,PrintEventTime,,,
70054,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240620,EVENT_BANNER_GACHA_C551,eb344a,event_240620,EVENT_BANNER_GACHA_C551_S,76948068,False,None,PrintEventTime,,,
70055,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240704,EVENT_BANNER_GACHA_C284,c31c11,event_240704,EVENT_BANNER_GACHA_C284_S,76939668,False,None,PrintEventTime,,,
70056,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240704,EVENT_BANNER_GACHA_C283,2d272a,event_240704,EVENT_BANNER_GACHA_C283_S,76938968,False,None,PrintEventTime,,,
70057,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240704,EVENT_BANNER_GACHA_RE_C132,0E61FF,event_240704,EVENT_BANNER_GACHA_RE_C132_S,76939668,False,None,PrintEventTime,,,
70058,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240704,EVENT_BANNER_GACHA_RE_C014,FF4F7F,event_240704,EVENT_BANNER_GACHA_RE_C014_S,76939668,False,None,PrintEventTime,,,
70059,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240725,EVENT_BANNER_GACHA_RE_C353,003FCF,event_240725,EVENT_BANNER_GACHA_RE_C353_S,76937568,False,None,PrintEventTime,,,
70060,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240725,EVENT_BANNER_GACHA_RE_C015,FF7C00,event_240725,EVENT_BANNER_GACHA_RE_C015_S,76937568,False,None,PrintEventTime,,,
70061,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240725,EVENT_BANNER_GACHA_C391,ec3ab9,event_240725,EVENT_BANNER_GACHA_C391_S,76937568,False,None,PrintEventTime,,,
70062,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240725,EVENT_BANNER_GACHA_C390,1b1b21,event_240725,EVENT_BANNER_GACHA_C390_S,76929268,False,None,PrintEventTime,,,
70063,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240822,EVENT_BANNER_GACHA_C830,008200,event_240822,EVENT_BANNER_GACHA_C830_S,76927868,False,None,PrintEventTime,,,
