id,skill_category,level,name_localkey,description_localkey,skill_icon,surfaceskill_function_1,surfaceskill_function_2,surfaceskill_function_3,surfaceskill_function_4,description_value_list/0/description_value,description_value_list/1/description_value,description_value_list/2/description_value,description_value_list/3/description_value,description_value_list/4/description_value,description_value_list/5/description_value
301191501,119,15,Locale_SurfaceSkill:119_skill_name,Locale_SurfaceSkill:30119_skill_desc,icn_surface_aroundheal_01,301191501,0,0,0,1,22.5,5,,,
301191601,119,16,Locale_SurfaceSkill:119_skill_name,Locale_SurfaceSkill:30119_skill_desc,icn_surface_aroundheal_01,301191601,0,0,0,1,24,5,,,
301191701,119,17,Locale_SurfaceSkill:119_skill_name,Locale_SurfaceSkill:30119_skill_desc,icn_surface_aroundheal_01,301191701,0,0,0,1,25.5,5,,,
301191801,119,18,Locale_SurfaceSkill:119_skill_name,Locale_SurfaceSkill:30119_skill_desc,icn_surface_aroundheal_01,301191801,0,0,0,1,27,5,,,
301191901,119,19,Locale_SurfaceSkill:119_skill_name,Locale_SurfaceSkill:30119_skill_desc,icn_surface_aroundheal_01,301191901,0,0,0,1,28.5,5,,,
301192001,119,20,Locale_SurfaceSkill:119_skill_name,Locale_SurfaceSkill:30119_skill_desc,icn_surface_aroundheal_01,301192001,0,0,0,1,30,5,,,
301200101,120,1,Locale_SurfaceSkill:120_skill_name,Locale_SurfaceSkill:30120_skill_desc,icn_surface_aroundshotrange_01,301200101,0,0,0,1,1,,,,
301200201,120,2,Locale_SurfaceSkill:120_skill_name,Locale_SurfaceSkill:30120_skill_desc,icn_surface_aroundshotrange_01,301200201,0,0,0,1,1,,,,
301200301,120,3,Locale_SurfaceSkill:120_skill_name,Locale_SurfaceSkill:30120_skill_desc,icn_surface_aroundshotrange_01,301200301,0,0,0,1,1,,,,
301200401,120,4,Locale_SurfaceSkill:120_skill_name,Locale_SurfaceSkill:30120_skill_desc,icn_surface_aroundshotrange_01,301200401,0,0,0,1,1,,,,
301200501,120,5,Locale_SurfaceSkill:120_skill_name,Locale_SurfaceSkill:30120_skill_desc,icn_surface_aroundshotrange_01,301200501,0,0,0,1,1,,,,
301200601,120,6,Locale_SurfaceSkill:120_skill_name,Locale_SurfaceSkill:30120_skill_desc,icn_surface_aroundshotrange_01,301200601,0,0,0,1,1,,,,
301200701,120,7,Locale_SurfaceSkill:120_skill_name,Locale_SurfaceSkill:30120_skill_desc,icn_surface_aroundshotrange_01,301200701,0,0,0,1,1,,,,
301200801,120,8,Locale_SurfaceSkill:120_skill_name,Locale_SurfaceSkill:30120_skill_desc,icn_surface_aroundshotrange_01,301200801,0,0,0,1,1,,,,
301200901,120,9,Locale_SurfaceSkill:120_skill_name,Locale_SurfaceSkill:30120_skill_desc,icn_surface_aroundshotrange_01,301200901,0,0,0,1,1,,,,
301201001,120,10,Locale_SurfaceSkill:120_skill_name,Locale_SurfaceSkill:30120_skill_desc,icn_surface_aroundshotrange_01,301201001,0,0,0,1,1,,,,
301201101,120,11,Locale_SurfaceSkill:120_skill_name,Locale_SurfaceSkill:30120_skill_desc,icn_surface_aroundshotrange_01,301201101,0,0,0,1,1,,,,
301201201,120,12,Locale_SurfaceSkill:120_skill_name,Locale_SurfaceSkill:30120_skill_desc,icn_surface_aroundshotrange_01,301201201,0,0,0,1,1,,,,
301201301,120,13,Locale_SurfaceSkill:120_skill_name,Locale_SurfaceSkill:30120_skill_desc,icn_surface_aroundshotrange_01,301201301,0,0,0,1,1,,,,
301201401,120,14,Locale_SurfaceSkill:120_skill_name,Locale_SurfaceSkill:30120_skill_desc,icn_surface_aroundshotrange_01,301201401,0,0,0,1,1,,,,
301201501,120,15,Locale_SurfaceSkill:120_skill_name,Locale_SurfaceSkill:30120_skill_desc,icn_surface_aroundshotrange_01,301201501,0,0,0,1,1,,,,
301201601,120,16,Locale_SurfaceSkill:120_skill_name,Locale_SurfaceSkill:30120_skill_desc,icn_surface_aroundshotrange_01,301201601,0,0,0,1,1,,,,
301201701,120,17,Locale_SurfaceSkill:120_skill_name,Locale_SurfaceSkill:30120_skill_desc,icn_surface_aroundshotrange_01,301201701,0,0,0,1,1,,,,
301201801,120,18,Locale_SurfaceSkill:120_skill_name,Locale_SurfaceSkill:30120_skill_desc,icn_surface_aroundshotrange_01,301201801,0,0,0,1,1,,,,
301201901,120,19,Locale_SurfaceSkill:120_skill_name,Locale_SurfaceSkill:30120_skill_desc,icn_surface_aroundshotrange_01,301201901,0,0,0,1,1,,,,
301202001,120,20,Locale_SurfaceSkill:120_skill_name,Locale_SurfaceSkill:30120_skill_desc,icn_surface_aroundshotrange_01,301202001,0,0,0,1,1,,,,
301210101,121,1,Locale_SurfaceSkill:121_skill_name,Locale_SurfaceSkill:30121_skill_desc,icn_surface_aroundstathp_01,301210101,0,0,0,1,5,,,,
301210201,121,2,Locale_SurfaceSkill:121_skill_name,Locale_SurfaceSkill:30121_skill_desc,icn_surface_aroundstathp_01,301210201,0,0,0,1,10,,,,
301210301,121,3,Locale_SurfaceSkill:121_skill_name,Locale_SurfaceSkill:30121_skill_desc,icn_surface_aroundstathp_01,301210301,0,0,0,1,15,,,,
301210401,121,4,Locale_SurfaceSkill:121_skill_name,Locale_SurfaceSkill:30121_skill_desc,icn_surface_aroundstathp_01,301210401,0,0,0,1,20,,,,
301210501,121,5,Locale_SurfaceSkill:121_skill_name,Locale_SurfaceSkill:30121_skill_desc,icn_surface_aroundstathp_01,301210501,0,0,0,1,25,,,,
301210601,121,6,Locale_SurfaceSkill:121_skill_name,Locale_SurfaceSkill:30121_skill_desc,icn_surface_aroundstathp_01,301210601,0,0,0,1,30,,,,
301210701,121,7,Locale_SurfaceSkill:121_skill_name,Locale_SurfaceSkill:30121_skill_desc,icn_surface_aroundstathp_01,301210701,0,0,0,1,35,,,,
301210801,121,8,Locale_SurfaceSkill:121_skill_name,Locale_SurfaceSkill:30121_skill_desc,icn_surface_aroundstathp_01,301210801,0,0,0,1,40,,,,
301210901,121,9,Locale_SurfaceSkill:121_skill_name,Locale_SurfaceSkill:30121_skill_desc,icn_surface_aroundstathp_01,301210901,0,0,0,1,45,,,,
301211001,121,10,Locale_SurfaceSkill:121_skill_name,Locale_SurfaceSkill:30121_skill_desc,icn_surface_aroundstathp_01,301211001,0,0,0,1,50,,,,
301211101,121,11,Locale_SurfaceSkill:121_skill_name,Locale_SurfaceSkill:30121_skill_desc,icn_surface_aroundstathp_01,301211101,0,0,0,1,55,,,,
301211201,121,12,Locale_SurfaceSkill:121_skill_name,Locale_SurfaceSkill:30121_skill_desc,icn_surface_aroundstathp_01,301211201,0,0,0,1,60,,,,
301211301,121,13,Locale_SurfaceSkill:121_skill_name,Locale_SurfaceSkill:30121_skill_desc,icn_surface_aroundstathp_01,301211301,0,0,0,1,65,,,,
301211401,121,14,Locale_SurfaceSkill:121_skill_name,Locale_SurfaceSkill:30121_skill_desc,icn_surface_aroundstathp_01,301211401,0,0,0,1,70,,,,
301211501,121,15,Locale_SurfaceSkill:121_skill_name,Locale_SurfaceSkill:30121_skill_desc,icn_surface_aroundstathp_01,301211501,0,0,0,1,75,,,,
301211601,121,16,Locale_SurfaceSkill:121_skill_name,Locale_SurfaceSkill:30121_skill_desc,icn_surface_aroundstathp_01,301211601,0,0,0,1,80,,,,
301211701,121,17,Locale_SurfaceSkill:121_skill_name,Locale_SurfaceSkill:30121_skill_desc,icn_surface_aroundstathp_01,301211701,0,0,0,1,85,,,,
301211801,121,18,Locale_SurfaceSkill:121_skill_name,Locale_SurfaceSkill:30121_skill_desc,icn_surface_aroundstathp_01,301211801,0,0,0,1,90,,,,
301211901,121,19,Locale_SurfaceSkill:121_skill_name,Locale_SurfaceSkill:30121_skill_desc,icn_surface_aroundstathp_01,301211901,0,0,0,1,95,,,,
301212001,121,20,Locale_SurfaceSkill:121_skill_name,Locale_SurfaceSkill:30121_skill_desc,icn_surface_aroundstathp_01,301212001,0,0,0,1,100,,,,
301220101,122,1,Locale_SurfaceSkill:122_skill_name,Locale_SurfaceSkill:30122_skill_desc,icn_surface_aroundskillrange,301220101,0,0,0,0,1,,,,
301220201,122,2,Locale_SurfaceSkill:122_skill_name,Locale_SurfaceSkill:30122_skill_desc,icn_surface_aroundskillrange,301220201,0,0,0,0,1,,,,
301220301,122,3,Locale_SurfaceSkill:122_skill_name,Locale_SurfaceSkill:30122_skill_desc,icn_surface_aroundskillrange,301220301,0,0,0,0,1,,,,
301220401,122,4,Locale_SurfaceSkill:122_skill_name,Locale_SurfaceSkill:30122_skill_desc,icn_surface_aroundskillrange,301220401,0,0,0,0,1,,,,
301220501,122,5,Locale_SurfaceSkill:122_skill_name,Locale_SurfaceSkill:30122_skill_desc,icn_surface_aroundskillrange,301220501,0,0,0,0,1,,,,
301220601,122,6,Locale_SurfaceSkill:122_skill_name,Locale_SurfaceSkill:30122_skill_desc,icn_surface_aroundskillrange,301220601,0,0,0,0,1,,,,
301220701,122,7,Locale_SurfaceSkill:122_skill_name,Locale_SurfaceSkill:30122_skill_desc,icn_surface_aroundskillrange,301220701,0,0,0,0,1,,,,
301220801,122,8,Locale_SurfaceSkill:122_skill_name,Locale_SurfaceSkill:30122_skill_desc,icn_surface_aroundskillrange,301220801,0,0,0,0,1,,,,
301220901,122,9,Locale_SurfaceSkill:122_skill_name,Locale_SurfaceSkill:30122_skill_desc,icn_surface_aroundskillrange,301220901,0,0,0,0,1,,,,
301221001,122,10,Locale_SurfaceSkill:122_skill_name,Locale_SurfaceSkill:30122_skill_desc,icn_surface_aroundskillrange,301221001,0,0,0,0,1,,,,
301221101,122,11,Locale_SurfaceSkill:122_skill_name,Locale_SurfaceSkill:30122_skill_desc,icn_surface_aroundskillrange,301221101,0,0,0,0,1,,,,
301221201,122,12,Locale_SurfaceSkill:122_skill_name,Locale_SurfaceSkill:30122_skill_desc,icn_surface_aroundskillrange,301221201,0,0,0,0,1,,,,
301221301,122,13,Locale_SurfaceSkill:122_skill_name,Locale_SurfaceSkill:30122_skill_desc,icn_surface_aroundskillrange,301221301,0,0,0,0,1,,,,
301221401,122,14,Locale_SurfaceSkill:122_skill_name,Locale_SurfaceSkill:30122_skill_desc,icn_surface_aroundskillrange,301221401,0,0,0,0,1,,,,
301221501,122,15,Locale_SurfaceSkill:122_skill_name,Locale_SurfaceSkill:30122_skill_desc,icn_surface_aroundskillrange,301221501,0,0,0,0,1,,,,
301221601,122,16,Locale_SurfaceSkill:122_skill_name,Locale_SurfaceSkill:30122_skill_desc,icn_surface_aroundskillrange,301221601,0,0,0,0,1,,,,
301221701,122,17,Locale_SurfaceSkill:122_skill_name,Locale_SurfaceSkill:30122_skill_desc,icn_surface_aroundskillrange,301221701,0,0,0,0,1,,,,
301221801,122,18,Locale_SurfaceSkill:122_skill_name,Locale_SurfaceSkill:30122_skill_desc,icn_surface_aroundskillrange,301221801,0,0,0,0,1,,,,
301221901,122,19,Locale_SurfaceSkill:122_skill_name,Locale_SurfaceSkill:30122_skill_desc,icn_surface_aroundskillrange,301221901,0,0,0,0,1,,,,
301222001,122,20,Locale_SurfaceSkill:122_skill_name,Locale_SurfaceSkill:30122_skill_desc,icn_surface_aroundskillrange,301222001,0,0,0,0,1,,,,
301240101,124,1,Locale_SurfaceSkill:124_skill_name,Locale_SurfaceSkill:30124_skill_desc,icn_surface_atkuplvup_01,301240101,0,0,0,0,1,,,,
301240201,124,2,Locale_SurfaceSkill:124_skill_name,Locale_SurfaceSkill:30124_skill_desc,icn_surface_atkuplvup_01,301240201,0,0,0,0,1,,,,
301240301,124,3,Locale_SurfaceSkill:124_skill_name,Locale_SurfaceSkill:30124_skill_desc,icn_surface_atkuplvup_01,301240301,0,0,0,0,1,,,,
301240401,124,4,Locale_SurfaceSkill:124_skill_name,Locale_SurfaceSkill:30124_skill_desc,icn_surface_atkuplvup_01,301240401,0,0,0,0,1,,,,
301240501,124,5,Locale_SurfaceSkill:124_skill_name,Locale_SurfaceSkill:30124_skill_desc,icn_surface_atkuplvup_01,301240501,0,0,0,0,1,,,,
301240601,124,6,Locale_SurfaceSkill:124_skill_name,Locale_SurfaceSkill:30124_skill_desc,icn_surface_atkuplvup_01,301240601,0,0,0,0,1,,,,
301240701,124,7,Locale_SurfaceSkill:124_skill_name,Locale_SurfaceSkill:30124_skill_desc,icn_surface_atkuplvup_01,301240701,0,0,0,0,1,,,,
301240801,124,8,Locale_SurfaceSkill:124_skill_name,Locale_SurfaceSkill:30124_skill_desc,icn_surface_atkuplvup_01,301240801,0,0,0,0,1,,,,
301240901,124,9,Locale_SurfaceSkill:124_skill_name,Locale_SurfaceSkill:30124_skill_desc,icn_surface_atkuplvup_01,301240901,0,0,0,0,1,,,,
301241001,124,10,Locale_SurfaceSkill:124_skill_name,Locale_SurfaceSkill:30124_skill_desc,icn_surface_atkuplvup_01,301241001,0,0,0,0,1,,,,
301241101,124,11,Locale_SurfaceSkill:124_skill_name,Locale_SurfaceSkill:30124_skill_desc,icn_surface_atkuplvup_01,301241101,0,0,0,0,1,,,,
301241201,124,12,Locale_SurfaceSkill:124_skill_name,Locale_SurfaceSkill:30124_skill_desc,icn_surface_atkuplvup_01,301241201,0,0,0,0,1,,,,
301241301,124,13,Locale_SurfaceSkill:124_skill_name,Locale_SurfaceSkill:30124_skill_desc,icn_surface_atkuplvup_01,301241301,0,0,0,0,1,,,,
301241401,124,14,Locale_SurfaceSkill:124_skill_name,Locale_SurfaceSkill:30124_skill_desc,icn_surface_atkuplvup_01,301241401,0,0,0,0,1,,,,
301241501,124,15,Locale_SurfaceSkill:124_skill_name,Locale_SurfaceSkill:30124_skill_desc,icn_surface_atkuplvup_01,301241501,0,0,0,0,1,,,,
301241601,124,16,Locale_SurfaceSkill:124_skill_name,Locale_SurfaceSkill:30124_skill_desc,icn_surface_atkuplvup_01,301241601,0,0,0,0,1,,,,
301241701,124,17,Locale_SurfaceSkill:124_skill_name,Locale_SurfaceSkill:30124_skill_desc,icn_surface_atkuplvup_01,301241701,0,0,0,0,1,,,,
301241801,124,18,Locale_SurfaceSkill:124_skill_name,Locale_SurfaceSkill:30124_skill_desc,icn_surface_atkuplvup_01,301241801,0,0,0,0,1,,,,
301241901,124,19,Locale_SurfaceSkill:124_skill_name,Locale_SurfaceSkill:30124_skill_desc,icn_surface_atkuplvup_01,301241901,0,0,0,0,1,,,,
301242001,124,20,Locale_SurfaceSkill:124_skill_name,Locale_SurfaceSkill:30124_skill_desc,icn_surface_atkuplvup_01,301242001,0,0,0,0,1,,,,
301230101,123,1,Locale_SurfaceSkill:123_skill_name,Locale_SurfaceSkill:30123_skill_desc,icn_surface_heallvup_01,301230101,0,0,0,0,1,,,,
301230201,123,2,Locale_SurfaceSkill:123_skill_name,Locale_SurfaceSkill:30123_skill_desc,icn_surface_heallvup_01,301230201,0,0,0,0,1,,,,
301230301,123,3,Locale_SurfaceSkill:123_skill_name,Locale_SurfaceSkill:30123_skill_desc,icn_surface_heallvup_01,301230301,0,0,0,0,1,,,,
301230401,123,4,Locale_SurfaceSkill:123_skill_name,Locale_SurfaceSkill:30123_skill_desc,icn_surface_heallvup_01,301230401,0,0,0,0,1,,,,
301230501,123,5,Locale_SurfaceSkill:123_skill_name,Locale_SurfaceSkill:30123_skill_desc,icn_surface_heallvup_01,301230501,0,0,0,0,1,,,,
301230601,123,6,Locale_SurfaceSkill:123_skill_name,Locale_SurfaceSkill:30123_skill_desc,icn_surface_heallvup_01,301230601,0,0,0,0,1,,,,
301230701,123,7,Locale_SurfaceSkill:123_skill_name,Locale_SurfaceSkill:30123_skill_desc,icn_surface_heallvup_01,301230701,0,0,0,0,1,,,,
301230801,123,8,Locale_SurfaceSkill:123_skill_name,Locale_SurfaceSkill:30123_skill_desc,icn_surface_heallvup_01,301230801,0,0,0,0,1,,,,
301230901,123,9,Locale_SurfaceSkill:123_skill_name,Locale_SurfaceSkill:30123_skill_desc,icn_surface_heallvup_01,301230901,0,0,0,0,1,,,,
301231001,123,10,Locale_SurfaceSkill:123_skill_name,Locale_SurfaceSkill:30123_skill_desc,icn_surface_heallvup_01,301231001,0,0,0,0,1,,,,
301231101,123,11,Locale_SurfaceSkill:123_skill_name,Locale_SurfaceSkill:30123_skill_desc,icn_surface_heallvup_01,301231101,0,0,0,0,1,,,,
301231201,123,12,Locale_SurfaceSkill:123_skill_name,Locale_SurfaceSkill:30123_skill_desc,icn_surface_heallvup_01,301231201,0,0,0,0,1,,,,
301231301,123,13,Locale_SurfaceSkill:123_skill_name,Locale_SurfaceSkill:30123_skill_desc,icn_surface_heallvup_01,301231301,0,0,0,0,1,,,,
301231401,123,14,Locale_SurfaceSkill:123_skill_name,Locale_SurfaceSkill:30123_skill_desc,icn_surface_heallvup_01,301231401,0,0,0,0,1,,,,
301231501,123,15,Locale_SurfaceSkill:123_skill_name,Locale_SurfaceSkill:30123_skill_desc,icn_surface_heallvup_01,301231501,0,0,0,0,1,,,,
301231601,123,16,Locale_SurfaceSkill:123_skill_name,Locale_SurfaceSkill:30123_skill_desc,icn_surface_heallvup_01,301231601,0,0,0,0,1,,,,
301231701,123,17,Locale_SurfaceSkill:123_skill_name,Locale_SurfaceSkill:30123_skill_desc,icn_surface_heallvup_01,301231701,0,0,0,0,1,,,,
301231801,123,18,Locale_SurfaceSkill:123_skill_name,Locale_SurfaceSkill:30123_skill_desc,icn_surface_heallvup_01,301231801,0,0,0,0,1,,,,
301231901,123,19,Locale_SurfaceSkill:123_skill_name,Locale_SurfaceSkill:30123_skill_desc,icn_surface_heallvup_01,301231901,0,0,0,0,1,,,,
301232001,123,20,Locale_SurfaceSkill:123_skill_name,Locale_SurfaceSkill:30123_skill_desc,icn_surface_heallvup_01,301232001,0,0,0,0,1,,,,
301250101,125,1,Locale_SurfaceSkill:125_skill_name,Locale_SurfaceSkill:30125_skill_desc,icn_surface_stathplvup_01,301250101,0,0,0,0,1,,,,
301250201,125,2,Locale_SurfaceSkill:125_skill_name,Locale_SurfaceSkill:30125_skill_desc,icn_surface_stathplvup_01,301250201,0,0,0,0,1,,,,
301250301,125,3,Locale_SurfaceSkill:125_skill_name,Locale_SurfaceSkill:30125_skill_desc,icn_surface_stathplvup_01,301250301,0,0,0,0,1,,,,
301250401,125,4,Locale_SurfaceSkill:125_skill_name,Locale_SurfaceSkill:30125_skill_desc,icn_surface_stathplvup_01,301250401,0,0,0,0,1,,,,
301250501,125,5,Locale_SurfaceSkill:125_skill_name,Locale_SurfaceSkill:30125_skill_desc,icn_surface_stathplvup_01,301250501,0,0,0,0,1,,,,
301250601,125,6,Locale_SurfaceSkill:125_skill_name,Locale_SurfaceSkill:30125_skill_desc,icn_surface_stathplvup_01,301250601,0,0,0,0,1,,,,
301250701,125,7,Locale_SurfaceSkill:125_skill_name,Locale_SurfaceSkill:30125_skill_desc,icn_surface_stathplvup_01,301250701,0,0,0,0,1,,,,
301250801,125,8,Locale_SurfaceSkill:125_skill_name,Locale_SurfaceSkill:30125_skill_desc,icn_surface_stathplvup_01,301250801,0,0,0,0,1,,,,
301250901,125,9,Locale_SurfaceSkill:125_skill_name,Locale_SurfaceSkill:30125_skill_desc,icn_surface_stathplvup_01,301250901,0,0,0,0,1,,,,
301251001,125,10,Locale_SurfaceSkill:125_skill_name,Locale_SurfaceSkill:30125_skill_desc,icn_surface_stathplvup_01,301251001,0,0,0,0,1,,,,
301251101,125,11,Locale_SurfaceSkill:125_skill_name,Locale_SurfaceSkill:30125_skill_desc,icn_surface_stathplvup_01,301251101,0,0,0,0,1,,,,
301251201,125,12,Locale_SurfaceSkill:125_skill_name,Locale_SurfaceSkill:30125_skill_desc,icn_surface_stathplvup_01,301251201,0,0,0,0,1,,,,
301251301,125,13,Locale_SurfaceSkill:125_skill_name,Locale_SurfaceSkill:30125_skill_desc,icn_surface_stathplvup_01,301251301,0,0,0,0,1,,,,
301251401,125,14,Locale_SurfaceSkill:125_skill_name,Locale_SurfaceSkill:30125_skill_desc,icn_surface_stathplvup_01,301251401,0,0,0,0,1,,,,
301251501,125,15,Locale_SurfaceSkill:125_skill_name,Locale_SurfaceSkill:30125_skill_desc,icn_surface_stathplvup_01,301251501,0,0,0,0,1,,,,
301251601,125,16,Locale_SurfaceSkill:125_skill_name,Locale_SurfaceSkill:30125_skill_desc,icn_surface_stathplvup_01,301251601,0,0,0,0,1,,,,
301251701,125,17,Locale_SurfaceSkill:125_skill_name,Locale_SurfaceSkill:30125_skill_desc,icn_surface_stathplvup_01,301251701,0,0,0,0,1,,,,
301251801,125,18,Locale_SurfaceSkill:125_skill_name,Locale_SurfaceSkill:30125_skill_desc,icn_surface_stathplvup_01,301251801,0,0,0,0,1,,,,
301251901,125,19,Locale_SurfaceSkill:125_skill_name,Locale_SurfaceSkill:30125_skill_desc,icn_surface_stathplvup_01,301251901,0,0,0,0,1,,,,
301252001,125,20,Locale_SurfaceSkill:125_skill_name,Locale_SurfaceSkill:30125_skill_desc,icn_surface_stathplvup_01,301252001,0,0,0,0,1,,,,
301260101,126,1,Locale_SurfaceSkill:126_skill_name,Locale_SurfaceSkill:30126_skill_desc,icn_surface_reloadtimelvup_01,301260101,0,0,0,0,1,,,,
301260201,126,2,Locale_SurfaceSkill:126_skill_name,Locale_SurfaceSkill:30126_skill_desc,icn_surface_reloadtimelvup_01,301260201,0,0,0,0,1,,,,
301260301,126,3,Locale_SurfaceSkill:126_skill_name,Locale_SurfaceSkill:30126_skill_desc,icn_surface_reloadtimelvup_01,301260301,0,0,0,0,1,,,,
301260401,126,4,Locale_SurfaceSkill:126_skill_name,Locale_SurfaceSkill:30126_skill_desc,icn_surface_reloadtimelvup_01,301260401,0,0,0,0,1,,,,
301260501,126,5,Locale_SurfaceSkill:126_skill_name,Locale_SurfaceSkill:30126_skill_desc,icn_surface_reloadtimelvup_01,301260501,0,0,0,0,1,,,,
301260601,126,6,Locale_SurfaceSkill:126_skill_name,Locale_SurfaceSkill:30126_skill_desc,icn_surface_reloadtimelvup_01,301260601,0,0,0,0,1,,,,
301260701,126,7,Locale_SurfaceSkill:126_skill_name,Locale_SurfaceSkill:30126_skill_desc,icn_surface_reloadtimelvup_01,301260701,0,0,0,0,1,,,,
301260801,126,8,Locale_SurfaceSkill:126_skill_name,Locale_SurfaceSkill:30126_skill_desc,icn_surface_reloadtimelvup_01,301260801,0,0,0,0,1,,,,
301260901,126,9,Locale_SurfaceSkill:126_skill_name,Locale_SurfaceSkill:30126_skill_desc,icn_surface_reloadtimelvup_01,301260901,0,0,0,0,1,,,,
301261001,126,10,Locale_SurfaceSkill:126_skill_name,Locale_SurfaceSkill:30126_skill_desc,icn_surface_reloadtimelvup_01,301261001,0,0,0,0,1,,,,
301261101,126,11,Locale_SurfaceSkill:126_skill_name,Locale_SurfaceSkill:30126_skill_desc,icn_surface_reloadtimelvup_01,301261101,0,0,0,0,1,,,,
301261201,126,12,Locale_SurfaceSkill:126_skill_name,Locale_SurfaceSkill:30126_skill_desc,icn_surface_reloadtimelvup_01,301261201,0,0,0,0,1,,,,
301261301,126,13,Locale_SurfaceSkill:126_skill_name,Locale_SurfaceSkill:30126_skill_desc,icn_surface_reloadtimelvup_01,301261301,0,0,0,0,1,,,,
301261401,126,14,Locale_SurfaceSkill:126_skill_name,Locale_SurfaceSkill:30126_skill_desc,icn_surface_reloadtimelvup_01,301261401,0,0,0,0,1,,,,
301261501,126,15,Locale_SurfaceSkill:126_skill_name,Locale_SurfaceSkill:30126_skill_desc,icn_surface_reloadtimelvup_01,301261501,0,0,0,0,1,,,,
301261601,126,16,Locale_SurfaceSkill:126_skill_name,Locale_SurfaceSkill:30126_skill_desc,icn_surface_reloadtimelvup_01,301261601,0,0,0,0,1,,,,
301261701,126,17,Locale_SurfaceSkill:126_skill_name,Locale_SurfaceSkill:30126_skill_desc,icn_surface_reloadtimelvup_01,301261701,0,0,0,0,1,,,,
301261801,126,18,Locale_SurfaceSkill:126_skill_name,Locale_SurfaceSkill:30126_skill_desc,icn_surface_reloadtimelvup_01,301261801,0,0,0,0,1,,,,
301261901,126,19,Locale_SurfaceSkill:126_skill_name,Locale_SurfaceSkill:30126_skill_desc,icn_surface_reloadtimelvup_01,301261901,0,0,0,0,1,,,,
301262001,126,20,Locale_SurfaceSkill:126_skill_name,Locale_SurfaceSkill:30126_skill_desc,icn_surface_reloadtimelvup_01,301262001,0,0,0,0,1,,,,
301000101,100,1,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:30100_skill_desc,icn_skil_atkup_01,301000101,0,0,0,0,2.1,,,,
301000201,100,2,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:30100_skill_desc,icn_skil_atkup_01,301000201,0,0,0,0,4.2,,,,
301000301,100,3,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:30100_skill_desc,icn_skil_atkup_01,301000301,0,0,0,0,6.3,,,,
301000401,100,4,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:30100_skill_desc,icn_skil_atkup_01,301000401,0,0,0,0,8.4,,,,
301000501,100,5,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:30100_skill_desc,icn_skil_atkup_01,301000501,0,0,0,0,10.5,,,,
301000601,100,6,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:30100_skill_desc,icn_skil_atkup_01,301000601,0,0,0,0,12.6,,,,
301000701,100,7,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:30100_skill_desc,icn_skil_atkup_01,301000701,0,0,0,0,14.7,,,,
301000801,100,8,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:30100_skill_desc,icn_skil_atkup_01,301000801,0,0,0,0,16.8,,,,
301000901,100,9,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:30100_skill_desc,icn_skil_atkup_01,301000901,0,0,0,0,18.9,,,,
301001001,100,10,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:30100_skill_desc,icn_skil_atkup_01,301001001,0,0,0,0,21,,,,
301001101,100,11,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:30100_skill_desc,icn_skil_atkup_01,301001101,0,0,0,0,23.1,,,,
301001201,100,12,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:30100_skill_desc,icn_skil_atkup_01,301001201,0,0,0,0,25.2,,,,
301001301,100,13,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:30100_skill_desc,icn_skil_atkup_01,301001301,0,0,0,0,27.3,,,,
301001401,100,14,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:30100_skill_desc,icn_skil_atkup_01,301001401,0,0,0,0,29.4,,,,
301001501,100,15,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:30100_skill_desc,icn_skil_atkup_01,301001501,0,0,0,0,31.5,,,,
301001601,100,16,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:30100_skill_desc,icn_skil_atkup_01,301001601,0,0,0,0,33.6,,,,
301001701,100,17,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:30100_skill_desc,icn_skil_atkup_01,301001701,0,0,0,0,35.7,,,,
301001801,100,18,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:30100_skill_desc,icn_skil_atkup_01,301001801,0,0,0,0,37.8,,,,
301001901,100,19,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:30100_skill_desc,icn_skil_atkup_01,301001901,0,0,0,0,39.9,,,,
301002001,100,20,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:30100_skill_desc,icn_skil_atkup_01,301002001,0,0,0,0,42,,,,
401010101,101,1,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:40101_skill_desc,icn_skill_atkup_01,401010101,0,0,0,5,,,,,
