id,conversation_id,room_id,speaker_type,member_id,message_type,jump_target,dialog_localkey,resource_id,reward_id,reward_expire_date,is_opener
m_ex_protocol_01_23,m_ex_protocol_01,protocol,They,novel,Text,,Locale_SuddenMessage:m_ex_protocol_01_23,,0,-639844352,False
m_ex_protocol_01_24,m_ex_protocol_01,protocol,They,novel,Text,,Locale_SuddenMessage:m_ex_protocol_01_24,,0,-639844352,False
m_ex_protocol_01_25,m_ex_protocol_01,protocol,They,exia,Text,,Locale_SuddenMessage:m_ex_protocol_01_25,,0,-639844352,False
m_ex_protocol_01_26,m_ex_protocol_01,protocol,They,exia,Text,,Locale_SuddenMessage:m_ex_protocol_01_26,,0,-639844352,False
m_ex_protocol_01_27,m_ex_protocol_01,protocol,They,exia,Text,,Locale_SuddenMessage:m_ex_protocol_01_27,,0,-639844352,False
m_ex_protocol_01_28,m_ex_protocol_01,protocol,They,exia,Text,,Locale_SuddenMessage:m_ex_protocol_01_28,,0,-639844352,False
m_ex_protocol_01_29,m_ex_protocol_01,protocol,Self,,Text,,Locale_SuddenMessage:m_ex_protocol_01_29,,0,-639844352,False
m_ex_protocol_01_30,m_ex_protocol_01,protocol,They,novel,Text,,Locale_SuddenMessage:m_ex_protocol_01_30,,0,-639844352,False
m_ex_protocol_01_31,m_ex_protocol_01,protocol,They,exia,Text,,Locale_SuddenMessage:m_ex_protocol_01_31,,0,-639844352,False
m_ex_protocol_01_32,m_ex_protocol_01,protocol,They,exia,Text,,Locale_SuddenMessage:m_ex_protocol_01_32,,0,-639844352,False
m_ex_protocol_01_33,m_ex_protocol_01,protocol,Self,,Text,,Locale_SuddenMessage:m_ex_protocol_01_33,,0,-639844352,False
m_ex_protocol_01_34,m_ex_protocol_01,protocol,They,exia,Text,,Locale_SuddenMessage:m_ex_protocol_01_34,,0,-639844352,False
m_ex_protocol_01_35,m_ex_protocol_01,protocol,They,novel,Text,,Locale_SuddenMessage:m_ex_protocol_01_35,,0,-639844352,False
m_ex_protocol_01_36,m_ex_protocol_01,protocol,They,exia,Text,,Locale_SuddenMessage:m_ex_protocol_01_36,,0,-639844352,False
m_ex_protocol_01_37,m_ex_protocol_01,protocol,They,exia,Text,,Locale_SuddenMessage:m_ex_protocol_01_37,,0,-639844352,False
m_ex_protocol_01_38,m_ex_protocol_01,protocol,They,novel,Text,,Locale_SuddenMessage:m_ex_protocol_01_38,,0,-639844352,False
m_ex_protocol_01_39,m_ex_protocol_01,protocol,They,exia,Text,,Locale_SuddenMessage:m_ex_protocol_01_39,,0,-639844352,False
m_ex_protocol_01_40,m_ex_protocol_01,protocol,Self,,Choice,m_ex_protocol_01_42,Locale_SuddenMessage:m_ex_protocol_01_40,,0,-639844352,False
m_ex_protocol_01_41,m_ex_protocol_01,protocol,Self,,Choice,m_ex_protocol_01_42,Locale_SuddenMessage:m_ex_protocol_01_41,,0,-639844352,False
m_ex_protocol_01_42,m_ex_protocol_01,protocol,They,exia,Text,,Locale_SuddenMessage:m_ex_protocol_01_42,,0,-639844352,False
m_ex_protocol_01_43,m_ex_protocol_01,protocol,They,exia,Text,,Locale_SuddenMessage:m_ex_protocol_01_43,,0,-639844352,False
m_ex_protocol_01_44,m_ex_protocol_01,protocol,They,exia,Text,,Locale_SuddenMessage:m_ex_protocol_01_44,,0,-639844352,False
m_ex_protocol_01_45,m_ex_protocol_01,protocol,They,exia,Text,,Locale_SuddenMessage:m_ex_protocol_01_45,,0,-639844352,False
m_ex_protocol_01_46,m_ex_protocol_01,protocol,They,exia,Text,,Locale_SuddenMessage:m_ex_protocol_01_46,,0,-639844352,False
m_ex_protocol_01_47,m_ex_protocol_01,protocol,They,exia,Text,,Locale_SuddenMessage:m_ex_protocol_01_47,,0,-639844352,False
m_ex_protocol_01_48,m_ex_protocol_01,protocol,They,exia,Text,,Locale_SuddenMessage:m_ex_protocol_01_48,,0,-639844352,False
m_ex_protocol_01_49,m_ex_protocol_01,protocol,They,exia,Text,,Locale_SuddenMessage:m_ex_protocol_01_49,,0,-639844352,False
m_ex_protocol_01_50,m_ex_protocol_01,protocol,They,novel,Text,,Locale_SuddenMessage:m_ex_protocol_01_50,,0,-639844352,False
m_ex_protocol_01_51,m_ex_protocol_01,protocol,They,novel,Text,,Locale_SuddenMessage:m_ex_protocol_01_51,,0,-639844352,False
m_ex_protocol_01_52,m_ex_protocol_01,protocol,They,exia,Text,,Locale_SuddenMessage:m_ex_protocol_01_52,,0,-639844352,False
m_ex_protocol_01_53,m_ex_protocol_01,protocol,They,novel,Text,,Locale_SuddenMessage:m_ex_protocol_01_53,,0,-639844352,False
m_ex_protocol_01_54,m_ex_protocol_01,protocol,They,novel,Text,,Locale_SuddenMessage:m_ex_protocol_01_54,,0,-639844352,False
m_ex_protocol_01_55,m_ex_protocol_01,protocol,They,exia,Text,,Locale_SuddenMessage:m_ex_protocol_01_55,,0,-639844352,False
m_ex_protocol_01_56,m_ex_protocol_01,protocol,They,exia,Text,,Locale_SuddenMessage:m_ex_protocol_01_56,,0,-639844352,False
m_ex_protocol_01_57,m_ex_protocol_01,protocol,They,exia,Text,,Locale_SuddenMessage:m_ex_protocol_01_57,,0,-639844352,False
m_ex_protocol_01_58,m_ex_protocol_01,protocol,They,exia,Text,,Locale_SuddenMessage:m_ex_protocol_01_58,,0,-639844352,False
m_ex_protocol_01_59,m_ex_protocol_01,protocol,They,exia,Text,,Locale_SuddenMessage:m_ex_protocol_01_59,,0,-639844352,False
m_ex_protocol_01_60,m_ex_protocol_01,protocol,Self,,Choice,m_ex_protocol_01_62,Locale_SuddenMessage:m_ex_protocol_01_60,,0,-639844352,False
m_ex_protocol_01_61,m_ex_protocol_01,protocol,Self,,Choice,m_ex_protocol_01_62,Locale_SuddenMessage:m_ex_protocol_01_61,,0,-639844352,False
m_ex_protocol_01_62,m_ex_protocol_01,protocol,They,exia,Text,,Locale_SuddenMessage:m_ex_protocol_01_62,,0,-639844352,False
m_ex_protocol_01_63,m_ex_protocol_01,protocol,They,exia,Text,,Locale_SuddenMessage:m_ex_protocol_01_63,,0,-639844352,False
m_ex_protocol_01_64,m_ex_protocol_01,protocol,They,exia,Text,,Locale_SuddenMessage:m_ex_protocol_01_64,,0,-639844352,False
m_ex_protocol_01_65,m_ex_protocol_01,protocol,They,exia,Text,,Locale_SuddenMessage:m_ex_protocol_01_65,,0,-639844352,False
m_ex_protocol_01_66,m_ex_protocol_01,protocol,Self,,Text,,Locale_SuddenMessage:m_ex_protocol_01_66,,0,-639844352,False
m_ex_triangle_01_1,m_ex_triangle_01,triangle,They,yulha,Text,,Locale_SuddenMessage:m_ex_triangle_01_1,,0,-639844352,True
m_ex_triangle_01_2,m_ex_triangle_01,triangle,They,yulha,Text,,Locale_SuddenMessage:m_ex_triangle_01_2,,0,-639844352,False
m_ex_triangle_01_3,m_ex_triangle_01,triangle,Self,,Text,,Locale_SuddenMessage:m_ex_triangle_01_3,,0,-639844352,False
m_ex_triangle_01_4,m_ex_triangle_01,triangle,They,yulha,Text,,Locale_SuddenMessage:m_ex_triangle_01_4,,0,-639844352,False
m_ex_triangle_01_5,m_ex_triangle_01,triangle,Self,,Text,,Locale_SuddenMessage:m_ex_triangle_01_5,,0,-639844352,False
m_ex_triangle_01_6,m_ex_triangle_01,triangle,They,yulha,Text,,Locale_SuddenMessage:m_ex_triangle_01_6,,0,-639844352,False
m_ex_triangle_01_7,m_ex_triangle_01,triangle,They,yulha,Text,,Locale_SuddenMessage:m_ex_triangle_01_7,,0,-639844352,False
m_ex_triangle_01_8,m_ex_triangle_01,triangle,Self,,Text,,Locale_SuddenMessage:m_ex_triangle_01_8,,0,-639844352,False
m_ex_triangle_01_9,m_ex_triangle_01,triangle,They,privaty,Text,,Locale_SuddenMessage:m_ex_triangle_01_9,,0,-639844352,False
m_ex_triangle_01_10,m_ex_triangle_01,triangle,They,yulha,Text,,Locale_SuddenMessage:m_ex_triangle_01_10,,0,-639844352,False
m_ex_triangle_01_11,m_ex_triangle_01,triangle,They,yulha,Text,,Locale_SuddenMessage:m_ex_triangle_01_11,,0,-639844352,False
m_ex_triangle_01_12,m_ex_triangle_01,triangle,They,yulha,Text,,Locale_SuddenMessage:m_ex_triangle_01_12,,0,-639844352,False
m_ex_triangle_01_13,m_ex_triangle_01,triangle,They,yulha,Text,,Locale_SuddenMessage:m_ex_triangle_01_13,,0,-639844352,False
m_ex_triangle_01_14,m_ex_triangle_01,triangle,They,yulha,Text,,Locale_SuddenMessage:m_ex_triangle_01_14,,0,-639844352,False
m_ex_triangle_01_15,m_ex_triangle_01,triangle,They,privaty,Text,,Locale_SuddenMessage:m_ex_triangle_01_15,,0,-639844352,False
m_ex_triangle_01_16,m_ex_triangle_01,triangle,They,privaty,Text,,Locale_SuddenMessage:m_ex_triangle_01_16,,0,-639844352,False
m_ex_triangle_01_17,m_ex_triangle_01,triangle,They,yulha,Text,,Locale_SuddenMessage:m_ex_triangle_01_17,,0,-639844352,False
m_ex_triangle_01_18,m_ex_triangle_01,triangle,They,privaty,Text,,Locale_SuddenMessage:m_ex_triangle_01_18,,0,-639844352,False
m_ex_triangle_01_19,m_ex_triangle_01,triangle,They,yulha,Text,,Locale_SuddenMessage:m_ex_triangle_01_19,,0,-639844352,False
m_ex_triangle_01_20,m_ex_triangle_01,triangle,They,yulha,Text,,Locale_SuddenMessage:m_ex_triangle_01_20,,0,-639844352,False
m_ex_triangle_01_21,m_ex_triangle_01,triangle,They,privaty,Text,,Locale_SuddenMessage:m_ex_triangle_01_21,,0,-639844352,False
m_ex_triangle_01_22,m_ex_triangle_01,triangle,They,privaty,Text,,Locale_SuddenMessage:m_ex_triangle_01_22,,0,-639844352,False
m_ex_triangle_01_23,m_ex_triangle_01,triangle,They,yulha,Text,,Locale_SuddenMessage:m_ex_triangle_01_23,,0,-639844352,False
m_ex_triangle_01_24,m_ex_triangle_01,triangle,They,yulha,Text,,Locale_SuddenMessage:m_ex_triangle_01_24,,0,-639844352,False
m_ex_triangle_01_25,m_ex_triangle_01,triangle,They,privaty,Text,,Locale_SuddenMessage:m_ex_triangle_01_25,,0,-639844352,False
m_ex_triangle_01_26,m_ex_triangle_01,triangle,They,yulha,Text,,Locale_SuddenMessage:m_ex_triangle_01_26,,0,-639844352,False
m_ex_triangle_01_27,m_ex_triangle_01,triangle,They,yulha,Text,,Locale_SuddenMessage:m_ex_triangle_01_27,,0,-639844352,False
m_ex_triangle_01_28,m_ex_triangle_01,triangle,Self,,Choice,m_ex_triangle_01_30,Locale_SuddenMessage:m_ex_triangle_01_28,,0,-639844352,False
m_ex_triangle_01_29,m_ex_triangle_01,triangle,Self,,Choice,m_ex_triangle_01_30,Locale_SuddenMessage:m_ex_triangle_01_29,,0,-639844352,False
m_ex_triangle_01_30,m_ex_triangle_01,triangle,They,privaty,Text,,Locale_SuddenMessage:m_ex_triangle_01_30,,0,-639844352,False
m_ex_triangle_01_31,m_ex_triangle_01,triangle,They,privaty,Text,,Locale_SuddenMessage:m_ex_triangle_01_31,,0,-639844352,False
m_ex_triangle_01_32,m_ex_triangle_01,triangle,They,admi,Text,,Locale_SuddenMessage:m_ex_triangle_01_32,,0,-639844352,False
m_ex_triangle_01_33,m_ex_triangle_01,triangle,They,admi,Text,,Locale_SuddenMessage:m_ex_triangle_01_33,,0,-639844352,False
m_ex_triangle_01_34,m_ex_triangle_01,triangle,They,admi,Text,,Locale_SuddenMessage:m_ex_triangle_01_34,,0,-639844352,False
m_ex_triangle_01_35,m_ex_triangle_01,triangle,They,admi,Text,,Locale_SuddenMessage:m_ex_triangle_01_35,,0,-639844352,False
m_ex_triangle_01_36,m_ex_triangle_01,triangle,They,yulha,Text,,Locale_SuddenMessage:m_ex_triangle_01_36,,0,-639844352,False
m_ex_triangle_01_37,m_ex_triangle_01,triangle,They,yulha,Text,,Locale_SuddenMessage:m_ex_triangle_01_37,,0,-639844352,False
m_ex_triangle_01_38,m_ex_triangle_01,triangle,They,yulha,Text,,Locale_SuddenMessage:m_ex_triangle_01_38,,0,-639844352,False
m_ex_triangle_01_39,m_ex_triangle_01,triangle,They,yulha,Text,,Locale_SuddenMessage:m_ex_triangle_01_39,,0,-639844352,False
m_ex_triangle_01_40,m_ex_triangle_01,triangle,They,yulha,Text,,Locale_SuddenMessage:m_ex_triangle_01_40,,0,-639844352,False
m_ex_triangle_01_41,m_ex_triangle_01,triangle,They,privaty,Text,,Locale_SuddenMessage:m_ex_triangle_01_41,,0,-639844352,False
m_ex_triangle_01_42,m_ex_triangle_01,triangle,They,privaty,Text,,Locale_SuddenMessage:m_ex_triangle_01_42,,0,-639844352,False
m_ex_triangle_01_43,m_ex_triangle_01,triangle,They,yulha,Text,,Locale_SuddenMessage:m_ex_triangle_01_43,,0,-639844352,False
m_ex_triangle_01_44,m_ex_triangle_01,triangle,They,yulha,Text,,Locale_SuddenMessage:m_ex_triangle_01_44,,0,-639844352,False
m_ex_triangle_01_45,m_ex_triangle_01,triangle,They,privaty,Text,,Locale_SuddenMessage:m_ex_triangle_01_45,,0,-639844352,False
m_ex_triangle_01_46,m_ex_triangle_01,triangle,They,privaty,Text,,Locale_SuddenMessage:m_ex_triangle_01_46,,0,-639844352,False
m_ex_triangle_01_47,m_ex_triangle_01,triangle,Self,,Text,,Locale_SuddenMessage:m_ex_triangle_01_47,,0,-639844352,False
m_ex_triangle_01_48,m_ex_triangle_01,triangle,They,privaty,Text,,Locale_SuddenMessage:m_ex_triangle_01_48,,0,-639844352,False
m_ex_triangle_01_49,m_ex_triangle_01,triangle,Self,,Text,,Locale_SuddenMessage:m_ex_triangle_01_49,,0,-639844352,False
m_ex_triangle_01_50,m_ex_triangle_01,triangle,They,privaty,Text,,Locale_SuddenMessage:m_ex_triangle_01_50,,0,-639844352,False
m_ex_triangle_01_51,m_ex_triangle_01,triangle,They,privaty,Text,,Locale_SuddenMessage:m_ex_triangle_01_51,,0,-639844352,False
m_ex_triangle_01_52,m_ex_triangle_01,triangle,They,yulha,Text,,Locale_SuddenMessage:m_ex_triangle_01_52,,0,-639844352,False
m_ex_triangle_01_53,m_ex_triangle_01,triangle,They,privaty,Text,,Locale_SuddenMessage:m_ex_triangle_01_53,,0,-639844352,False
m_ex_triangle_01_54,m_ex_triangle_01,triangle,They,yulha,Text,,Locale_SuddenMessage:m_ex_triangle_01_54,,0,-639844352,False
m_ex_triangle_01_55,m_ex_triangle_01,triangle,They,yulha,Text,,Locale_SuddenMessage:m_ex_triangle_01_55,,0,-639844352,False
m_ex_triangle_01_56,m_ex_triangle_01,triangle,They,privaty,Text,,Locale_SuddenMessage:m_ex_triangle_01_56,,0,-639844352,False
m_ex_seraphim_01_1,m_ex_seraphim_01,seraphim,They,pepper,Text,,Locale_SuddenMessage:m_ex_seraphim_01_1,,0,-639844352,True
m_ex_seraphim_01_2,m_ex_seraphim_01,seraphim,They,pepper,Text,,Locale_SuddenMessage:m_ex_seraphim_01_2,,0,-639844352,False
m_ex_seraphim_01_3,m_ex_seraphim_01,seraphim,Self,,Text,,Locale_SuddenMessage:m_ex_seraphim_01_3,,0,-639844352,False
m_ex_seraphim_01_4,m_ex_seraphim_01,seraphim,They,pepper,Text,,Locale_SuddenMessage:m_ex_seraphim_01_4,,0,-639844352,False
m_ex_seraphim_01_5,m_ex_seraphim_01,seraphim,They,pepper,Text,,Locale_SuddenMessage:m_ex_seraphim_01_5,,0,-639844352,False
m_ex_seraphim_01_6,m_ex_seraphim_01,seraphim,They,pepper,Text,,Locale_SuddenMessage:m_ex_seraphim_01_6,,0,-639844352,False
m_ex_seraphim_01_7,m_ex_seraphim_01,seraphim,They,mary,Text,,Locale_SuddenMessage:m_ex_seraphim_01_7,,0,-639844352,False
m_ex_seraphim_01_8,m_ex_seraphim_01,seraphim,They,mary,Text,,Locale_SuddenMessage:m_ex_seraphim_01_8,,0,-639844352,False
m_ex_seraphim_01_9,m_ex_seraphim_01,seraphim,They,pepper,Text,,Locale_SuddenMessage:m_ex_seraphim_01_9,,0,-639844352,False
m_ex_seraphim_01_10,m_ex_seraphim_01,seraphim,They,pepper,Text,,Locale_SuddenMessage:m_ex_seraphim_01_10,,0,-639844352,False
m_ex_seraphim_01_11,m_ex_seraphim_01,seraphim,Self,,Text,,Locale_SuddenMessage:m_ex_seraphim_01_11,,0,-639844352,False
m_ex_seraphim_01_12,m_ex_seraphim_01,seraphim,They,mary,Text,,Locale_SuddenMessage:m_ex_seraphim_01_12,,0,-639844352,False
m_ex_seraphim_01_13,m_ex_seraphim_01,seraphim,They,mary,Text,,Locale_SuddenMessage:m_ex_seraphim_01_13,,0,-639844352,False
m_ex_seraphim_01_14,m_ex_seraphim_01,seraphim,They,mary,Text,,Locale_SuddenMessage:m_ex_seraphim_01_14,,0,-639844352,False
m_ex_seraphim_01_15,m_ex_seraphim_01,seraphim,They,mary,Text,,Locale_SuddenMessage:m_ex_seraphim_01_15,,0,-639844352,False
m_ex_seraphim_01_16,m_ex_seraphim_01,seraphim,They,pepper,Text,,Locale_SuddenMessage:m_ex_seraphim_01_16,,0,-639844352,False
m_ex_seraphim_01_17,m_ex_seraphim_01,seraphim,They,pepper,Text,,Locale_SuddenMessage:m_ex_seraphim_01_17,,0,-639844352,False
m_ex_seraphim_01_18,m_ex_seraphim_01,seraphim,Self,,Text,,Locale_SuddenMessage:m_ex_seraphim_01_18,,0,-639844352,False
m_ex_seraphim_01_19,m_ex_seraphim_01,seraphim,They,pepper,Text,,Locale_SuddenMessage:m_ex_seraphim_01_19,,0,-639844352,False
m_ex_seraphim_01_20,m_ex_seraphim_01,seraphim,They,pepper,Text,,Locale_SuddenMessage:m_ex_seraphim_01_20,,0,-639844352,False
m_ex_seraphim_01_21,m_ex_seraphim_01,seraphim,They,pepper,Text,,Locale_SuddenMessage:m_ex_seraphim_01_21,,0,-639844352,False
m_ex_seraphim_01_22,m_ex_seraphim_01,seraphim,They,pepper,Text,,Locale_SuddenMessage:m_ex_seraphim_01_22,,0,-639844352,False
m_ex_seraphim_01_23,m_ex_seraphim_01,seraphim,They,mary,Text,,Locale_SuddenMessage:m_ex_seraphim_01_23,,0,-639844352,False
m_ex_seraphim_01_24,m_ex_seraphim_01,seraphim,They,mary,Text,,Locale_SuddenMessage:m_ex_seraphim_01_24,,0,-639844352,False
m_ex_seraphim_01_25,m_ex_seraphim_01,seraphim,They,mary,Text,,Locale_SuddenMessage:m_ex_seraphim_01_25,,0,-639844352,False
m_ex_seraphim_01_26,m_ex_seraphim_01,seraphim,They,mary,Text,,Locale_SuddenMessage:m_ex_seraphim_01_26,,0,-639844352,False
m_ex_seraphim_01_27,m_ex_seraphim_01,seraphim,They,mary,Text,,Locale_SuddenMessage:m_ex_seraphim_01_27,,0,-639844352,False
m_ex_seraphim_01_28,m_ex_seraphim_01,seraphim,Self,,Text,,Locale_SuddenMessage:m_ex_seraphim_01_28,,0,-639844352,False
m_ex_seraphim_01_29,m_ex_seraphim_01,seraphim,They,mary,Text,,Locale_SuddenMessage:m_ex_seraphim_01_29,,0,-639844352,False
m_ex_seraphim_01_30,m_ex_seraphim_01,seraphim,They,mary,Text,,Locale_SuddenMessage:m_ex_seraphim_01_30,,0,-639844352,False
m_ex_seraphim_01_31,m_ex_seraphim_01,seraphim,They,pepper,Text,,Locale_SuddenMessage:m_ex_seraphim_01_31,,0,-639844352,False
m_ex_seraphim_01_32,m_ex_seraphim_01,seraphim,They,pepper,Text,,Locale_SuddenMessage:m_ex_seraphim_01_32,,0,-639844352,False
m_ex_seraphim_01_33,m_ex_seraphim_01,seraphim,They,mary,Text,,Locale_SuddenMessage:m_ex_seraphim_01_33,,0,-639844352,False
m_ex_seraphim_01_34,m_ex_seraphim_01,seraphim,They,mary,Text,,Locale_SuddenMessage:m_ex_seraphim_01_34,,0,-639844352,False
m_ex_seraphim_01_35,m_ex_seraphim_01,seraphim,They,mary,Text,,Locale_SuddenMessage:m_ex_seraphim_01_35,,0,-639844352,False
m_ex_seraphim_01_36,m_ex_seraphim_01,seraphim,Self,,Text,,Locale_SuddenMessage:m_ex_seraphim_01_36,,0,-639844352,False
m_ex_seraphim_01_37,m_ex_seraphim_01,seraphim,They,pepper,Text,,Locale_SuddenMessage:m_ex_seraphim_01_37,,0,-639844352,False
m_ex_seraphim_01_38,m_ex_seraphim_01,seraphim,They,pepper,Text,,Locale_SuddenMessage:m_ex_seraphim_01_38,,0,-639844352,False
m_ex_seraphim_01_39,m_ex_seraphim_01,seraphim,Self,,Text,,Locale_SuddenMessage:m_ex_seraphim_01_39,,0,-639844352,False
m_ex_seraphim_01_40,m_ex_seraphim_01,seraphim,They,mary,Text,,Locale_SuddenMessage:m_ex_seraphim_01_40,,0,-639844352,False
m_ex_seraphim_01_41,m_ex_seraphim_01,seraphim,They,mary,Text,,Locale_SuddenMessage:m_ex_seraphim_01_41,,0,-639844352,False
m_ex_seraphim_01_42,m_ex_seraphim_01,seraphim,They,pepper,Text,,Locale_SuddenMessage:m_ex_seraphim_01_42,,0,-639844352,False
m_ex_seraphim_01_43,m_ex_seraphim_01,seraphim,Self,,Text,,Locale_SuddenMessage:m_ex_seraphim_01_43,,0,-639844352,False
m_ex_seraphim_01_44,m_ex_seraphim_01,seraphim,They,mary,Text,,Locale_SuddenMessage:m_ex_seraphim_01_44,,0,-639844352,False
m_ex_seraphim_01_45,m_ex_seraphim_01,seraphim,They,pepper,Text,,Locale_SuddenMessage:m_ex_seraphim_01_45,,0,-639844352,False
m_ex_matis_01_1,m_ex_matis_01,matis,They,maxwell,Text,,Locale_SuddenMessage:m_ex_matis_01_1,,0,-639844352,True
m_ex_matis_01_2,m_ex_matis_01,matis,They,drake,Text,,Locale_SuddenMessage:m_ex_matis_01_2,,0,-639844352,False
m_ex_matis_01_3,m_ex_matis_01,matis,They,maxwell,Text,,Locale_SuddenMessage:m_ex_matis_01_3,,0,-639844352,False
m_ex_matis_01_4,m_ex_matis_01,matis,They,drake,Text,,Locale_SuddenMessage:m_ex_matis_01_4,,0,-639844352,False
m_ex_matis_01_5,m_ex_matis_01,matis,They,maxwell,Text,,Locale_SuddenMessage:m_ex_matis_01_5,,0,-639844352,False
m_ex_matis_01_6,m_ex_matis_01,matis,Self,,Text,,Locale_SuddenMessage:m_ex_matis_01_6,,0,-639844352,False
m_ex_matis_01_7,m_ex_matis_01,matis,They,laplace,Text,,Locale_SuddenMessage:m_ex_matis_01_7,,0,-639844352,False
m_ex_matis_01_8,m_ex_matis_01,matis,They,maxwell,Text,,Locale_SuddenMessage:m_ex_matis_01_8,,0,-639844352,False
m_ex_matis_01_9,m_ex_matis_01,matis,They,maxwell,Text,,Locale_SuddenMessage:m_ex_matis_01_9,,0,-639844352,False
m_ex_matis_01_10,m_ex_matis_01,matis,They,laplace,Text,,Locale_SuddenMessage:m_ex_matis_01_10,,0,-639844352,False
m_ex_matis_01_11,m_ex_matis_01,matis,They,laplace,Text,,Locale_SuddenMessage:m_ex_matis_01_11,,0,-639844352,False
m_ex_matis_01_12,m_ex_matis_01,matis,They,maxwell,Text,,Locale_SuddenMessage:m_ex_matis_01_12,,0,-639844352,False
m_ex_matis_01_13,m_ex_matis_01,matis,They,laplace,Text,,Locale_SuddenMessage:m_ex_matis_01_13,,0,-639844352,False
m_ex_matis_01_14,m_ex_matis_01,matis,They,drake,Text,,Locale_SuddenMessage:m_ex_matis_01_14,,0,-639844352,False
m_ex_matis_01_15,m_ex_matis_01,matis,They,maxwell,Text,,Locale_SuddenMessage:m_ex_matis_01_15,,0,-639844352,False
m_ex_matis_01_16,m_ex_matis_01,matis,They,drake,Text,,Locale_SuddenMessage:m_ex_matis_01_16,,0,-639844352,False
m_ex_matis_01_17,m_ex_matis_01,matis,They,maxwell,Text,,Locale_SuddenMessage:m_ex_matis_01_17,,0,-639844352,False
m_ex_matis_01_18,m_ex_matis_01,matis,They,maxwell,Text,,Locale_SuddenMessage:m_ex_matis_01_18,,0,-639844352,False
m_ex_matis_01_19,m_ex_matis_01,matis,They,maxwell,Text,,Locale_SuddenMessage:m_ex_matis_01_19,,0,-639844352,False
m_ex_matis_01_20,m_ex_matis_01,matis,Self,,Text,,Locale_SuddenMessage:m_ex_matis_01_20,,0,-639844352,False
m_ex_matis_01_21,m_ex_matis_01,matis,They,laplace,Text,,Locale_SuddenMessage:m_ex_matis_01_21,,0,-639844352,False
m_ex_matis_01_22,m_ex_matis_01,matis,They,drake,Text,,Locale_SuddenMessage:m_ex_matis_01_22,,0,-639844352,False
m_ex_matis_01_23,m_ex_matis_01,matis,They,maxwell,Text,,Locale_SuddenMessage:m_ex_matis_01_23,,0,-639844352,False
m_ex_matis_01_24,m_ex_matis_01,matis,They,maxwell,Text,,Locale_SuddenMessage:m_ex_matis_01_24,,0,-639844352,False
m_ex_matis_01_25,m_ex_matis_01,matis,They,maxwell,Text,,Locale_SuddenMessage:m_ex_matis_01_25,,0,-639844352,False
m_ex_matis_01_26,m_ex_matis_01,matis,They,maxwell,Text,,Locale_SuddenMessage:m_ex_matis_01_26,,0,-639844352,False
m_ex_matis_01_27,m_ex_matis_01,matis,They,maxwell,Text,,Locale_SuddenMessage:m_ex_matis_01_27,,0,-639844352,False
m_ex_matis_01_28,m_ex_matis_01,matis,They,drake,Text,,Locale_SuddenMessage:m_ex_matis_01_28,,0,-639844352,False
m_ex_matis_01_29,m_ex_matis_01,matis,They,maxwell,Text,,Locale_SuddenMessage:m_ex_matis_01_29,,0,-639844352,False
m_ex_matis_01_30,m_ex_matis_01,matis,They,drake,Text,,Locale_SuddenMessage:m_ex_matis_01_30,,0,-639844352,False
m_ex_matis_01_31,m_ex_matis_01,matis,They,drake,Text,,Locale_SuddenMessage:m_ex_matis_01_31,,0,-639844352,False
m_ex_matis_01_32,m_ex_matis_01,matis,They,laplace,Text,,Locale_SuddenMessage:m_ex_matis_01_32,,0,-639844352,False
m_ex_matis_01_33,m_ex_matis_01,matis,They,laplace,Text,,Locale_SuddenMessage:m_ex_matis_01_33,,0,-639844352,False
m_ex_matis_01_34,m_ex_matis_01,matis,They,maxwell,Text,,Locale_SuddenMessage:m_ex_matis_01_34,,0,-639844352,False
m_ex_matis_01_35,m_ex_matis_01,matis,They,laplace,Text,,Locale_SuddenMessage:m_ex_matis_01_35,,0,-639844352,False
