id,type,floor,monster_stage_lv,dynamic_object_stage_lv,standard_battle_power,stage_stat_increase_group_id,is_use_quick_battle,spot_autocontrol,field_monster_id,bg,spot_id,reward_id
20516,ELYSION,516,551,521,1116040,40000,False,True,131002,sbg_tower_001_day,6220516,1220516
20517,ELYSION,517,552,522,1117551,40000,False,True,332003,sbg_tower_001_day,6220517,1220517
20518,ELYSION,518,552,522,1119062,40000,False,True,231004,sbg_tower_001_day,6220518,1220518
20519,ELYSION,519,553,523,1121663,40000,False,True,132003,sbg_tower_001_day,6220519,1220519
20520,ELYSION,520,553,523,1128663,40000,False,True,341003,sbg_tower_001_day,6220520,1220520
20521,ELYSION,521,554,524,1130174,40000,False,True,131003,sbg_tower_001_day,6220521,1220521
20522,ELYSION,522,554,524,1131685,40000,False,True,231002,sbg_tower_001_day,6220522,1220522
20523,ELYSION,523,555,525,1133196,40000,False,True,331004,sbg_tower_001_day,6220523,1220523
20524,ELYSION,524,555,525,1134707,40000,False,True,232007,sbg_tower_001_day,6220524,1220524
20525,ELYSION,525,556,526,1137308,40000,False,True,132004,sbg_tower_001_day,6220525,1220525
20526,ELYSION,526,556,526,1138819,40000,False,True,232002,sbg_tower_001_day,6220526,1220526
20527,ELYSION,527,557,527,1140330,40000,False,True,132003,sbg_tower_001_day,6220527,1220527
20528,ELYSION,528,557,527,1141841,40000,False,True,232003,sbg_tower_001_day,6220528,1220528
20529,ELYSION,529,558,528,1144442,40000,False,True,332008,sbg_tower_001_day,6220529,1220529
20530,ELYSION,530,558,528,1151442,40000,False,True,342101,sbg_tower_001_day,6220530,1220530
20531,ELYSION,531,559,529,1152953,40000,False,True,332002,sbg_tower_001_day,6220531,1220531
20532,ELYSION,532,559,529,1154464,40000,False,True,131003,sbg_tower_001_day,6220532,1220532
20533,ELYSION,533,560,530,1155975,40000,False,True,232002,sbg_tower_001_day,6220533,1220533
20534,ELYSION,534,560,530,1157486,40000,False,True,232002,sbg_tower_001_day,6220534,1220534
20535,ELYSION,535,561,531,1160087,40000,False,True,132003,sbg_tower_001_day,6220535,1220535
20536,ELYSION,536,561,531,1161598,40000,False,True,232003,sbg_tower_001_day,6220536,1220536
20537,ELYSION,537,562,532,1163109,40000,False,True,131002,sbg_tower_001_day,6220537,1220537
20538,ELYSION,538,562,532,1164620,40000,False,True,232006,sbg_tower_001_day,6220538,1220538
20539,ELYSION,539,563,533,1167221,40000,False,True,232007,sbg_tower_001_day,6220539,1220539
20540,ELYSION,540,563,533,1174221,40000,False,True,341001,sbg_tower_001_day,6220540,1220540
20541,ELYSION,541,564,534,1175732,40000,False,True,232002,sbg_tower_001_day,6220541,1220541
20542,ELYSION,542,564,534,1177243,40000,False,True,231002,sbg_tower_001_day,6220542,1220542
20543,ELYSION,543,565,535,1178754,40000,False,True,131002,sbg_tower_001_day,6220543,1220543
20544,ELYSION,544,566,536,1180265,40000,False,True,231004,sbg_tower_001_day,6220544,1220544
20545,ELYSION,545,567,537,1182866,40000,False,True,132003,sbg_tower_001_day,6220545,1220545
20546,ELYSION,546,568,538,1184377,40000,False,True,231004,sbg_tower_001_day,6220546,1220546
20547,ELYSION,547,569,539,1185888,40000,False,True,331004,sbg_tower_001_day,6220547,1220547
20548,ELYSION,548,570,540,1187399,40000,False,True,131002,sbg_tower_001_day,6220548,1220548
20549,ELYSION,549,571,541,1190000,40000,False,True,332002,sbg_tower_001_day,6220549,1220549
20550,ELYSION,550,572,542,1201000,40000,False,True,352004,sbg_tower_001_day,6220550,1220550
20551,ELYSION,551,573,543,1202519,40000,False,True,332001,sbg_tower_001_day,6220551,1220551
20552,ELYSION,552,573,543,1204038,40000,False,True,332002,sbg_tower_001_day,6220552,1220552
20553,ELYSION,553,573,543,1205556,40000,False,True,232001,sbg_tower_001_day,6220553,1220553
20554,ELYSION,554,573,543,1207075,40000,False,True,331002,sbg_tower_001_day,6220554,1220554
20555,ELYSION,555,574,544,1209680,40000,False,True,132003,sbg_tower_001_day,6220555,1220555
20556,ELYSION,556,574,544,1211198,40000,False,True,132006,sbg_tower_001_day,6220556,1220556
20557,ELYSION,557,574,544,1212717,40000,False,True,331005,sbg_tower_001_day,6220557,1220557
20558,ELYSION,558,574,544,1214235,40000,False,True,332001,sbg_tower_001_day,6220558,1220558
20559,ELYSION,559,575,545,1216840,40000,False,True,332008,sbg_tower_001_day,6220559,1220559
20560,ELYSION,560,576,546,1220674,40000,False,True,142101,sbg_tower_001_day,6220560,1220560
20561,ELYSION,561,576,546,1222192,40000,False,True,332002,sbg_tower_001_day,6220561,1220561
20562,ELYSION,562,576,546,1223711,40000,False,True,232006,sbg_tower_001_day,6220562,1220562
20563,ELYSION,563,576,546,1225230,40000,False,True,132001,sbg_tower_001_day,6220563,1220563
20564,ELYSION,564,576,546,1226748,40000,False,True,331005,sbg_tower_001_day,6220564,1220564
20565,ELYSION,565,577,547,1229353,40000,False,True,232005,sbg_tower_001_day,6220565,1220565
20566,ELYSION,566,577,547,1230872,40000,False,True,131001,sbg_tower_001_day,6220566,1220566
20567,ELYSION,567,577,547,1232390,40000,False,True,232003,sbg_tower_001_day,6220567,1220567
20568,ELYSION,568,577,547,1233909,40000,False,True,332002,sbg_tower_001_day,6220568,1220568
20569,ELYSION,569,578,548,1236514,40000,False,True,331004,sbg_tower_001_day,6220569,1220569
20570,ELYSION,570,580,550,1240347,40000,False,True,142103,sbg_tower_001_day,6220570,1220570
20571,ELYSION,571,580,550,1241866,40000,False,True,232006,sbg_tower_001_day,6220571,1220571
20572,ELYSION,572,580,550,1243384,40000,False,True,132001,sbg_tower_001_day,6220572,1220572
20573,ELYSION,573,580,550,1244903,40000,False,True,332006,sbg_tower_001_day,6220573,1220573
20574,ELYSION,574,580,550,1246421,40000,False,True,332005,sbg_tower_001_day,6220574,1220574
20575,ELYSION,575,581,551,1249026,40000,False,True,132003,sbg_tower_001_day,6220575,1220575
20576,ELYSION,576,581,551,1250545,40000,False,True,231002,sbg_tower_001_day,6220576,1220576
20577,ELYSION,577,581,551,1252064,40000,False,True,231001,sbg_tower_001_day,6220577,1220577
20578,ELYSION,578,581,551,1253582,40000,False,True,132003,sbg_tower_001_day,6220578,1220578
20579,ELYSION,579,582,552,1256187,40000,False,True,231005,sbg_tower_001_day,6220579,1220579
20580,ELYSION,580,584,554,1264962,40000,False,True,151001,sbg_tower_001_day,6220580,1220580
20581,ELYSION,581,584,554,1266481,40000,False,True,132006,sbg_tower_001_day,6220581,1220581
20582,ELYSION,582,584,554,1267999,40000,False,True,331001,sbg_tower_001_day,6220582,1220582
20583,ELYSION,583,584,554,1269518,40000,False,True,232001,sbg_tower_001_day,6220583,1220583
20584,ELYSION,584,584,554,1271036,40000,False,True,331002,sbg_tower_001_day,6220584,1220584
20585,ELYSION,585,585,555,1273641,40000,False,True,332005,sbg_tower_001_day,6220585,1220585
20586,ELYSION,586,585,555,1275160,40000,False,True,132006,sbg_tower_001_day,6220586,1220586
20587,ELYSION,587,585,555,1276679,40000,False,True,231004,sbg_tower_001_day,6220587,1220587
20588,ELYSION,588,585,555,1278197,40000,False,True,232002,sbg_tower_001_day,6220588,1220588
20589,ELYSION,589,586,556,1280802,40000,False,True,132006,sbg_tower_001_day,6220589,1220589
20590,ELYSION,590,588,558,1289577,40000,False,True,352001,sbg_tower_001_day,6220590,1220590
20591,ELYSION,591,588,558,1291096,40000,False,True,132004,sbg_tower_001_day,6220591,1220591
20592,ELYSION,592,588,558,1292614,40000,False,True,131002,sbg_tower_001_day,6220592,1220592
20593,ELYSION,593,588,558,1294133,40000,False,True,232006,sbg_tower_001_day,6220593,1220593
20594,ELYSION,594,588,558,1295651,40000,False,True,232003,sbg_tower_001_day,6220594,1220594
20595,ELYSION,595,589,559,1298256,40000,False,True,332005,sbg_tower_001_day,6220595,1220595
20596,ELYSION,596,589,559,1299775,40000,False,True,132001,sbg_tower_001_day,6220596,1220596
20597,ELYSION,597,589,559,1301294,40000,False,True,331004,sbg_tower_001_day,6220597,1220597
20598,ELYSION,598,589,559,1302812,40000,False,True,232005,sbg_tower_001_day,6220598,1220598
20599,ELYSION,599,590,560,1305417,40000,False,True,331004,sbg_tower_001_day,6220599,1220599
20600,ELYSION,600,592,562,1309250,40000,False,True,342006,sbg_tower_001_day,6220600,1220600
20601,ELYSION,601,592,562,1310769,40000,False,True,131003,sbg_tower_001_day,6220601,1220601
20602,ELYSION,602,592,562,1312288,40000,False,True,332007,sbg_tower_001_day,6220602,1220602
20603,ELYSION,603,592,562,1313806,40000,False,True,231001,sbg_tower_001_day,6220603,1220603
20604,ELYSION,604,592,562,1315325,40000,False,True,132004,sbg_tower_001_day,6220604,1220604
20605,ELYSION,605,593,563,1317930,40000,False,True,132002,sbg_tower_001_day,6220605,1220605
20606,ELYSION,606,593,563,1319448,40000,False,True,232003,sbg_tower_001_day,6220606,1220606
20607,ELYSION,607,593,563,1320967,40000,False,True,132006,sbg_tower_001_day,6220607,1220607
20608,ELYSION,608,593,563,1322485,40000,False,True,232002,sbg_tower_001_day,6220608,1220608
20609,ELYSION,609,594,564,1325090,40000,False,True,232003,sbg_tower_001_day,6220609,1220609
20610,ELYSION,610,596,566,1328924,40000,False,True,342003,sbg_tower_001_day,6220610,1220610
20611,ELYSION,611,596,566,1330442,40000,False,True,332002,sbg_tower_001_day,6220611,1220611
20612,ELYSION,612,596,566,1331961,40000,False,True,132004,sbg_tower_001_day,6220612,1220612
20613,ELYSION,613,596,566,1333480,40000,False,True,332003,sbg_tower_001_day,6220613,1220613
20614,ELYSION,614,596,566,1334998,40000,False,True,331005,sbg_tower_001_day,6220614,1220614
20615,ELYSION,615,597,567,1337603,40000,False,True,232006,sbg_tower_001_day,6220615,1220615
20616,ELYSION,616,597,567,1339122,40000,False,True,332003,sbg_tower_001_day,6220616,1220616
20617,ELYSION,617,597,567,1340640,40000,False,True,231001,sbg_tower_001_day,6220617,1220617
20618,ELYSION,618,597,567,1342159,40000,False,True,232002,sbg_tower_001_day,6220618,1220618
20619,ELYSION,619,598,568,1344764,40000,False,True,231004,sbg_tower_001_day,6220619,1220619
20620,ELYSION,620,600,570,1353539,40000,False,True,242007,sbg_tower_001_day,6220620,1220620
20621,ELYSION,621,600,570,1355057,40000,False,True,232003,sbg_tower_001_day,6220621,1220621
20622,ELYSION,622,600,570,1356576,40000,False,True,231002,sbg_tower_001_day,6220622,1220622
20623,ELYSION,623,600,570,1358095,40000,False,True,332008,sbg_tower_001_day,6220623,1220623
20624,ELYSION,624,600,570,1359613,40000,False,True,331005,sbg_tower_001_day,6220624,1220624
20625,ELYSION,625,601,571,1362218,40000,False,True,332003,sbg_tower_001_day,6220625,1220625
20626,ELYSION,626,601,571,1363737,40000,False,True,331004,sbg_tower_001_day,6220626,1220626
20627,ELYSION,627,601,571,1365255,40000,False,True,132001,sbg_tower_001_day,6220627,1220627
20628,ELYSION,628,601,571,1366774,40000,False,True,232002,sbg_tower_001_day,6220628,1220628
20629,ELYSION,629,602,572,1369379,40000,False,True,231005,sbg_tower_001_day,6220629,1220629
20630,ELYSION,630,604,574,1373212,40000,False,True,252001,sbg_tower_001_day,6220630,1220630
20631,ELYSION,631,604,574,1374731,40000,False,True,231002,sbg_tower_001_day,6220631,1220631
20632,ELYSION,632,604,574,1376249,40000,False,True,332007,sbg_tower_001_day,6220632,1220632
20633,ELYSION,633,604,574,1377768,40000,False,True,231004,sbg_tower_001_day,6220633,1220633
20634,ELYSION,634,604,574,1379286,40000,False,True,332001,sbg_tower_001_day,6220634,1220634
20635,ELYSION,635,605,575,1381891,40000,False,True,131001,sbg_tower_001_day,6220635,1220635
20636,ELYSION,636,605,575,1383410,40000,False,True,232005,sbg_tower_001_day,6220636,1220636
20637,ELYSION,637,605,575,1384929,40000,False,True,132003,sbg_tower_001_day,6220637,1220637
20638,ELYSION,638,605,575,1386447,40000,False,True,232007,sbg_tower_001_day,6220638,1220638
20639,ELYSION,639,606,576,1389052,40000,False,True,132006,sbg_tower_001_day,6220639,1220639
20640,ELYSION,640,609,579,1392885,40000,False,True,241001,sbg_tower_001_day,6220640,1220640
20641,ELYSION,641,609,579,1394404,40000,False,True,132004,sbg_tower_001_day,6220641,1220641
20642,ELYSION,642,609,579,1395923,40000,False,True,131002,sbg_tower_001_day,6220642,1220642
20643,ELYSION,643,609,579,1397441,40000,False,True,132006,sbg_tower_001_day,6220643,1220643
20644,ELYSION,644,609,579,1398960,40000,False,True,131002,sbg_tower_001_day,6220644,1220644
20645,ELYSION,645,610,580,1401565,40000,False,True,132003,sbg_tower_001_day,6220645,1220645
20646,ELYSION,646,610,580,1403083,40000,False,True,331004,sbg_tower_001_day,6220646,1220646
20647,ELYSION,647,610,580,1404602,40000,False,True,132003,sbg_tower_001_day,6220647,1220647
20648,ELYSION,648,610,580,1406120,40000,False,True,231003,sbg_tower_001_day,6220648,1220648
20649,ELYSION,649,611,581,1408725,40000,False,True,232007,sbg_tower_001_day,6220649,1220649
20650,ELYSION,650,615,585,1417500,40000,False,True,352002,sbg_tower_001_day,6220650,1220650
20651,ELYSION,651,616,586,1419101,40000,False,True,131003,sbg_tower_001_day,6220651,1220651
20652,ELYSION,652,616,586,1420702,40000,False,True,332001,sbg_tower_001_day,6220652,1220652
20653,ELYSION,653,616,586,1422304,40000,False,True,131002,sbg_tower_001_day,6220653,1220653
20654,ELYSION,654,617,587,1423564,40000,False,True,231004,sbg_tower_001_day,6220654,1220654
20655,ELYSION,655,617,587,1425165,40000,False,True,331005,sbg_tower_001_day,6220655,1220655
20656,ELYSION,656,617,587,1426767,40000,False,True,332002,sbg_tower_001_day,6220656,1220656
20657,ELYSION,657,617,587,1428368,40000,False,True,331004,sbg_tower_001_day,6220657,1220657
20658,ELYSION,658,618,588,1429628,40000,False,True,231005,sbg_tower_001_day,6220658,1220658
20659,ELYSION,659,618,588,1431230,40000,False,True,331004,sbg_tower_001_day,6220659,1220659
20660,ELYSION,660,619,589,1439096,40000,False,True,152002,sbg_tower_001_day,6220660,1220660
20661,ELYSION,661,619,589,1440698,40000,False,True,231004,sbg_tower_001_day,6220661,1220661
20662,ELYSION,662,619,589,1442299,40000,False,True,231002,sbg_tower_001_day,6220662,1220662
20663,ELYSION,663,619,589,1443900,40000,False,True,231004,sbg_tower_001_day,6220663,1220663
20664,ELYSION,664,620,590,1445160,40000,False,True,132001,sbg_tower_001_day,6220664,1220664
20665,ELYSION,665,620,590,1446762,40000,False,True,232005,sbg_tower_001_day,6220665,1220665
20666,ELYSION,666,620,590,1448363,40000,False,True,232001,sbg_tower_001_day,6220666,1220666
20667,ELYSION,667,620,590,1449965,40000,False,True,131003,sbg_tower_001_day,6220667,1220667
20668,ELYSION,668,621,591,1451225,40000,False,True,232003,sbg_tower_001_day,6220668,1220668
20669,ELYSION,669,621,591,1452826,40000,False,True,231005,sbg_tower_001_day,6220669,1220669
20670,ELYSION,670,623,593,1460693,40000,False,True,152046,sbg_tower_001_day,6220670,1220670
20671,ELYSION,671,623,593,1462294,40000,False,True,232006,sbg_tower_001_day,6220671,1220671
20672,ELYSION,672,623,593,1463896,40000,False,True,232001,sbg_tower_001_day,6220672,1220672
20673,ELYSION,673,623,593,1465497,40000,False,True,331004,sbg_tower_001_day,6220673,1220673
20674,ELYSION,674,624,594,1466757,40000,False,True,231002,sbg_tower_001_day,6220674,1220674
20675,ELYSION,675,624,594,1468359,40000,False,True,231006,sbg_tower_001_day,6220675,1220675
20676,ELYSION,676,624,594,1469960,40000,False,True,232002,sbg_tower_001_day,6220676,1220676
20677,ELYSION,677,624,594,1471561,40000,False,True,131002,sbg_tower_001_day,6220677,1220677
20678,ELYSION,678,625,595,1472821,40000,False,True,131003,sbg_tower_001_day,6220678,1220678
20679,ELYSION,679,625,595,1474423,40000,False,True,231004,sbg_tower_001_day,6220679,1220679
20680,ELYSION,680,627,597,1487481,40000,False,True,442002,sbg_tower_001_day,6220680,1220680
20681,ELYSION,681,627,597,1489082,40000,False,True,132001,sbg_tower_001_day,6220681,1220681
20682,ELYSION,682,627,597,1490684,40000,False,True,232006,sbg_tower_001_day,6220682,1220682
20683,ELYSION,683,627,597,1492285,40000,False,True,331002,sbg_tower_001_day,6220683,1220683
20684,ELYSION,684,628,598,1493545,40000,False,True,231002,sbg_tower_001_day,6220684,1220684
20685,ELYSION,685,628,598,1495147,40000,False,True,131002,sbg_tower_001_day,6220685,1220685
20686,ELYSION,686,628,598,1496748,40000,False,True,232002,sbg_tower_001_day,6220686,1220686
20687,ELYSION,687,628,598,1498349,40000,False,True,132003,sbg_tower_001_day,6220687,1220687
20688,ELYSION,688,629,599,1499609,40000,False,True,332002,sbg_tower_001_day,6220688,1220688
20689,ELYSION,689,629,599,1501211,40000,False,True,231005,sbg_tower_001_day,6220689,1220689
20690,ELYSION,690,631,601,1514269,40000,False,True,142004,sbg_tower_001_day,6220690,1220690
20691,ELYSION,691,631,601,1515870,40000,False,True,231004,sbg_tower_001_day,6220691,1220691
20692,ELYSION,692,631,601,1517472,40000,False,True,231002,sbg_tower_001_day,6220692,1220692
20693,ELYSION,693,631,601,1519073,40000,False,True,332007,sbg_tower_001_day,6220693,1220693
20694,ELYSION,694,632,602,1520333,40000,False,True,232006,sbg_tower_001_day,6220694,1220694
20695,ELYSION,695,632,602,1521935,40000,False,True,332005,sbg_tower_001_day,6220695,1220695
20696,ELYSION,696,632,602,1523536,40000,False,True,231004,sbg_tower_001_day,6220696,1220696
20697,ELYSION,697,632,602,1525137,40000,False,True,131003,sbg_tower_001_day,6220697,1220697
20698,ELYSION,698,633,603,1526397,40000,False,True,132006,sbg_tower_001_day,6220698,1220698
20699,ELYSION,699,633,603,1527999,40000,False,True,332006,sbg_tower_001_day,6220699,1220699
20700,ELYSION,700,635,605,1535866,40000,False,True,352004,sbg_tower_001_day,6220700,1220700
20701,ELYSION,701,635,605,1537467,40000,False,True,232005,sbg_tower_001_day,6220701,1220701
20702,ELYSION,702,635,605,1539068,40000,False,True,332006,sbg_tower_001_day,6220702,1220702
20703,ELYSION,703,635,605,1540670,40000,False,True,232002,sbg_tower_001_day,6220703,1220703
20704,ELYSION,704,636,606,1541930,40000,False,True,132003,sbg_tower_001_day,6220704,1220704
20705,ELYSION,705,636,606,1543531,40000,False,True,231006,sbg_tower_001_day,6220705,1220705
20706,ELYSION,706,636,606,1545133,40000,False,True,131004,sbg_tower_001_day,6220706,1220706
20707,ELYSION,707,636,606,1546734,40000,False,True,331005,sbg_tower_001_day,6220707,1220707
20708,ELYSION,708,637,607,1547994,40000,False,True,231001,sbg_tower_001_day,6220708,1220708
20709,ELYSION,709,637,607,1549596,40000,False,True,231005,sbg_tower_001_day,6220709,1220709
20710,ELYSION,710,639,609,1557462,40000,False,True,152003,sbg_tower_001_day,6220710,1220710
20711,ELYSION,711,639,609,1559064,40000,False,True,332002,sbg_tower_001_day,6220711,1220711
20712,ELYSION,712,639,609,1560665,40000,False,True,132006,sbg_tower_001_day,6220712,1220712
20713,ELYSION,713,639,609,1562266,40000,False,True,131002,sbg_tower_001_day,6220713,1220713
