id,wave_path_group_id,spawn_start_time,spawn_monster_id,spawn_count,spawn_delay,starting_point_group,starting_point_type,starting_point_min_order,starting_point_max_order,forced_starting_point_index
910270502,9102705,1180,1001110014,3,140,B,InOrder,4.0,6.0,
910270503,9102705,2260,1001110014,2,160,B,InOrder,4.0,6.0,
910270504,9102705,4020,1001112014,16,80,B,InOrder,4.0,6.0,
910270601,9102706,100,1001104014,3,140,B,InOrder,7.0,9.0,
910270602,9102706,1180,1001110014,3,140,B,InOrder,7.0,9.0,
910270603,9102706,2260,1001110014,2,160,B,InOrder,7.0,9.0,
910270604,9102706,4020,1001112014,16,80,B,InOrder,7.0,9.0,
910270701,9102707,100,1001104014,3,140,C,InOrder,1.0,3.0,
910270702,9102707,1180,1001110014,3,140,C,InOrder,1.0,3.0,
910270703,9102707,2260,1001110014,2,160,C,InOrder,1.0,3.0,
910270704,9102707,4020,1001112014,16,80,C,InOrder,1.0,3.0,
910270801,9102708,100,1001104014,3,140,C,InOrder,4.0,6.0,
910270802,9102708,1180,1001110014,3,140,C,InOrder,4.0,6.0,
910270803,9102708,2260,1001110014,2,160,C,InOrder,4.0,6.0,
910270804,9102708,4020,1001112014,16,80,C,InOrder,4.0,6.0,
910270901,9102709,100,1001104014,3,140,C,InOrder,7.0,9.0,
910270902,9102709,1180,1001110014,3,140,C,InOrder,7.0,9.0,
910270903,9102709,2260,1001110014,2,160,C,InOrder,7.0,9.0,
910270904,9102709,4020,1001112014,16,80,C,InOrder,7.0,9.0,
910271001,9102710,100,1001104014,3,140,D,InOrder,1.0,3.0,
910271002,9102710,1180,1001110014,3,140,D,InOrder,1.0,3.0,
910271003,9102710,2260,1001110014,2,160,D,InOrder,1.0,3.0,
910271004,9102710,4020,1001112014,16,80,D,InOrder,1.0,3.0,
910271101,9102711,100,1001104014,3,140,D,InOrder,4.0,6.0,
910271102,9102711,1180,1001110014,3,140,D,InOrder,4.0,6.0,
910271103,9102711,2260,1001110014,2,160,D,InOrder,4.0,6.0,
910271104,9102711,4020,1001112014,16,80,D,InOrder,4.0,6.0,
910271201,9102712,100,1001104014,3,140,D,InOrder,7.0,9.0,
910271202,9102712,1180,1001110014,3,140,D,InOrder,7.0,9.0,
910271203,9102712,2260,1001110014,2,160,D,InOrder,7.0,9.0,
910271204,9102712,4020,1001112014,16,80,D,InOrder,7.0,9.0,
910280101,9102801,100,1001113014,3,160,A,InOrder,1.0,3.0,
910280102,9102801,900,1001113014,3,160,A,InOrder,1.0,3.0,
910280103,9102801,1620,1001107014,11,120,A,InOrder,1.0,3.0,
910280104,9102801,2420,1001107014,11,120,A,InOrder,1.0,3.0,
910280201,9102802,100,1001113014,3,160,A,InOrder,4.0,6.0,
910280202,9102802,900,1001113014,3,160,A,InOrder,4.0,6.0,
910280203,9102802,1620,1001107014,11,120,A,InOrder,4.0,6.0,
910280204,9102802,2420,1001107014,11,120,A,InOrder,4.0,6.0,
910280301,9102803,100,1001113014,3,160,A,InOrder,7.0,9.0,
910280302,9102803,900,1001113014,3,160,A,InOrder,7.0,9.0,
910280303,9102803,1620,1001107014,11,120,A,InOrder,7.0,9.0,
910280304,9102803,2420,1001107014,11,120,A,InOrder,7.0,9.0,
910280401,9102804,100,1001113014,3,160,B,InOrder,1.0,3.0,
910280402,9102804,900,1001113014,3,160,B,InOrder,1.0,3.0,
910280403,9102804,1620,1001107014,11,120,B,InOrder,1.0,3.0,
910280404,9102804,2420,1001107014,11,120,B,InOrder,1.0,3.0,
910280501,9102805,100,1001113014,3,160,B,InOrder,4.0,6.0,
910280502,9102805,900,1001113014,3,160,B,InOrder,4.0,6.0,
910280503,9102805,1620,1001107014,11,120,B,InOrder,4.0,6.0,
910280504,9102805,2420,1001107014,11,120,B,InOrder,4.0,6.0,
910280601,9102806,100,1001113014,3,160,B,InOrder,7.0,9.0,
910280602,9102806,900,1001113014,3,160,B,InOrder,7.0,9.0,
910280603,9102806,1620,1001107014,11,120,B,InOrder,7.0,9.0,
910280604,9102806,2420,1001107014,11,120,B,InOrder,7.0,9.0,
910280701,9102807,100,1001113014,3,160,C,InOrder,1.0,3.0,
910280702,9102807,900,1001113014,3,160,C,InOrder,1.0,3.0,
910280703,9102807,1620,1001107014,11,120,C,InOrder,1.0,3.0,
910280704,9102807,2420,1001107014,11,120,C,InOrder,1.0,3.0,
910280801,9102808,100,1001113014,3,160,C,InOrder,4.0,6.0,
910280802,9102808,900,1001113014,3,160,C,InOrder,4.0,6.0,
910280803,9102808,1620,1001107014,11,120,C,InOrder,4.0,6.0,
910280804,9102808,2420,1001107014,11,120,C,InOrder,4.0,6.0,
910280901,9102809,100,1001113014,3,160,C,InOrder,7.0,9.0,
910280902,9102809,900,1001113014,3,160,C,InOrder,7.0,9.0,
910280903,9102809,1620,1001107014,11,120,C,InOrder,7.0,9.0,
910280904,9102809,2420,1001107014,11,120,C,InOrder,7.0,9.0,
910281001,9102810,100,1001113014,3,160,D,InOrder,1.0,3.0,
910281002,9102810,900,1001113014,3,160,D,InOrder,1.0,3.0,
910281003,9102810,1620,1001107014,11,120,D,InOrder,1.0,3.0,
910281004,9102810,2420,1001107014,11,120,D,InOrder,1.0,3.0,
910281101,9102811,100,1001113014,3,160,D,InOrder,4.0,6.0,
910281102,9102811,900,1001113014,3,160,D,InOrder,4.0,6.0,
910281103,9102811,1620,1001107014,11,120,D,InOrder,4.0,6.0,
910281104,9102811,2420,1001107014,11,120,D,InOrder,4.0,6.0,
910281201,9102812,100,1001113014,3,160,D,InOrder,7.0,9.0,
910281202,9102812,900,1001113014,3,160,D,InOrder,7.0,9.0,
910281203,9102812,1620,1001107014,11,120,D,InOrder,7.0,9.0,
910281204,9102812,2420,1001107014,11,120,D,InOrder,7.0,9.0,
910290101,9102901,100,1001115015,1,200,A,InOrder,1.0,3.0,
910290102,9102901,900,1001113015,3,160,A,InOrder,1.0,3.0,
910290103,9102901,2120,1001107015,5,100,A,InOrder,1.0,3.0,
910290104,9102901,3020,1001115015,1,200,A,InOrder,1.0,3.0,
910290105,9102901,3820,1001113015,3,160,A,InOrder,1.0,3.0,
910290106,9102901,5040,1001109015,5,100,A,InOrder,1.0,3.0,
910290201,9102902,100,1001115015,1,200,A,InOrder,4.0,6.0,
910290202,9102902,900,1001113015,3,160,A,InOrder,4.0,6.0,
910290203,9102902,2120,1001107015,5,100,A,InOrder,4.0,6.0,
910290204,9102902,3020,1001115015,1,200,A,InOrder,4.0,6.0,
910290205,9102902,3820,1001113015,3,160,A,InOrder,4.0,6.0,
910290206,9102902,5040,1001109015,5,100,A,InOrder,4.0,6.0,
910290301,9102903,100,1001115015,1,200,A,InOrder,7.0,9.0,
910290302,9102903,900,1001113015,3,160,A,InOrder,7.0,9.0,
910290303,9102903,2120,1001107015,5,100,A,InOrder,7.0,9.0,
910290304,9102903,3020,1001115015,1,200,A,InOrder,7.0,9.0,
910290305,9102903,3820,1001113015,3,160,A,InOrder,7.0,9.0,
910290306,9102903,5040,1001109015,5,100,A,InOrder,7.0,9.0,
910290401,9102904,100,1001115015,1,200,B,InOrder,1.0,3.0,
910290402,9102904,900,1001113015,3,160,B,InOrder,1.0,3.0,
910290403,9102904,2120,1001107015,5,100,B,InOrder,1.0,3.0,
910290404,9102904,3020,1001115015,1,200,B,InOrder,1.0,3.0,
910290405,9102904,3820,1001113015,3,160,B,InOrder,1.0,3.0,
910290406,9102904,5040,1001109015,5,100,B,InOrder,1.0,3.0,
910290501,9102905,100,1001115015,1,200,B,InOrder,4.0,6.0,
910290502,9102905,900,1001113015,3,160,B,InOrder,4.0,6.0,
910290503,9102905,2120,1001107015,5,100,B,InOrder,4.0,6.0,
910290504,9102905,3020,1001115015,1,200,B,InOrder,4.0,6.0,
910290505,9102905,3820,1001113015,3,160,B,InOrder,4.0,6.0,
910290506,9102905,5040,1001109015,5,100,B,InOrder,4.0,6.0,
910290601,9102906,100,1001115015,1,200,B,InOrder,7.0,9.0,
910290602,9102906,900,1001113015,3,160,B,InOrder,7.0,9.0,
910290603,9102906,2120,1001107015,5,100,B,InOrder,7.0,9.0,
910290604,9102906,3020,1001115015,1,200,B,InOrder,7.0,9.0,
910290605,9102906,3820,1001113015,3,160,B,InOrder,7.0,9.0,
910290606,9102906,5040,1001109015,5,100,B,InOrder,7.0,9.0,
910290701,9102907,100,1001115015,1,200,C,InOrder,1.0,3.0,
910290702,9102907,900,1001113015,3,160,C,InOrder,1.0,3.0,
910290703,9102907,2120,1001107015,5,100,C,InOrder,1.0,3.0,
910290704,9102907,3020,1001115015,1,200,C,InOrder,1.0,3.0,
910290705,9102907,3820,1001113015,3,160,C,InOrder,1.0,3.0,
910290706,9102907,5040,1001109015,5,100,C,InOrder,1.0,3.0,
910290801,9102908,100,1001115015,1,200,C,InOrder,4.0,6.0,
910290802,9102908,900,1001113015,3,160,C,InOrder,4.0,6.0,
910290803,9102908,2120,1001107015,5,100,C,InOrder,4.0,6.0,
910290804,9102908,3020,1001115015,1,200,C,InOrder,4.0,6.0,
910290805,9102908,3820,1001113015,3,160,C,InOrder,4.0,6.0,
910290806,9102908,5040,1001109015,5,100,C,InOrder,4.0,6.0,
910290901,9102909,100,1001115015,1,200,C,InOrder,7.0,9.0,
910290902,9102909,900,1001113015,3,160,C,InOrder,7.0,9.0,
910290903,9102909,2120,1001107015,5,100,C,InOrder,7.0,9.0,
910290904,9102909,3020,1001115015,1,200,C,InOrder,7.0,9.0,
910290905,9102909,3820,1001113015,3,160,C,InOrder,7.0,9.0,
910290906,9102909,5040,1001109015,5,100,C,InOrder,7.0,9.0,
910291001,9102910,100,1001115015,1,200,D,InOrder,1.0,3.0,
910291002,9102910,900,1001113015,3,160,D,InOrder,1.0,3.0,
910291003,9102910,2120,1001107015,5,100,D,InOrder,1.0,3.0,
910291004,9102910,3020,1001115015,1,200,D,InOrder,1.0,3.0,
910291005,9102910,3820,1001113015,3,160,D,InOrder,1.0,3.0,
910291006,9102910,5040,1001109015,5,100,D,InOrder,1.0,3.0,
910291101,9102911,100,1001115015,1,200,D,InOrder,4.0,6.0,
910291102,9102911,900,1001113015,3,160,D,InOrder,4.0,6.0,
910291103,9102911,2120,1001107015,5,100,D,InOrder,4.0,6.0,
910291104,9102911,3020,1001115015,1,200,D,InOrder,4.0,6.0,
910291105,9102911,3820,1001113015,3,160,D,InOrder,4.0,6.0,
910291106,9102911,5040,1001109015,5,100,D,InOrder,4.0,6.0,
910291201,9102912,100,1001115015,1,200,D,InOrder,7.0,9.0,
910291202,9102912,900,1001113015,3,160,D,InOrder,7.0,9.0,
910291203,9102912,2120,1001107015,5,100,D,InOrder,7.0,9.0,
910291204,9102912,3020,1001115015,1,200,D,InOrder,7.0,9.0,
910291205,9102912,3820,1001113015,3,160,D,InOrder,7.0,9.0,
910291206,9102912,5040,1001109015,5,100,D,InOrder,7.0,9.0,
910300101,9103001,300,1001202015,1,200,A,Forced,,,1.0
910300102,9103001,400,1001110015,2,160,A,InOrder,1.0,3.0,
910300103,9103001,1200,1001110015,2,160,A,InOrder,1.0,3.0,
910300104,9103001,1560,1001113015,2,160,A,InOrder,1.0,3.0,
910300105,9103001,2360,1001203015,1,160,A,InOrder,1.0,3.0,
910300106,9103001,3720,1001111015,18,100,A,InOrder,1.0,3.0,
910300107,9103001,4520,1001111015,18,100,A,InOrder,1.0,3.0,
910300201,9103002,300,1001202015,1,200,A,Forced,,,4.0
910300202,9103002,400,1001110015,2,160,A,InOrder,4.0,6.0,
910300203,9103002,1200,1001110015,2,160,A,InOrder,4.0,6.0,
910300204,9103002,1560,1001113015,2,160,A,InOrder,4.0,6.0,
910300205,9103002,2360,1001203015,1,160,A,InOrder,4.0,6.0,
910300206,9103002,3720,1001111015,18,100,A,InOrder,4.0,6.0,
910300207,9103002,4520,1001111015,18,100,A,InOrder,4.0,6.0,
910300301,9103003,300,1001202015,1,200,A,Forced,,,7.0
910300302,9103003,400,1001110015,2,160,A,InOrder,7.0,9.0,
910300303,9103003,1200,1001110015,2,160,A,InOrder,7.0,9.0,
910300304,9103003,1560,1001113015,2,160,A,InOrder,7.0,9.0,
910300305,9103003,2360,1001203015,1,160,A,InOrder,7.0,9.0,
910300306,9103003,3720,1001111015,18,100,A,InOrder,7.0,9.0,
910300307,9103003,4520,1001111015,18,100,A,InOrder,7.0,9.0,
910300401,9103004,300,1001202015,1,200,B,Forced,,,1.0
910300402,9103004,400,1001110015,2,160,B,InOrder,1.0,3.0,
910300403,9103004,1200,1001110015,2,160,B,InOrder,1.0,3.0,
910300404,9103004,1560,1001113015,2,160,B,InOrder,1.0,3.0,
910300405,9103004,2360,1001203015,1,160,B,InOrder,1.0,3.0,
910300406,9103004,3720,1001111015,18,100,B,InOrder,1.0,3.0,
910300407,9103004,4520,1001111015,18,100,B,InOrder,1.0,3.0,
910300501,9103005,300,1001202015,1,200,B,Forced,,,4.0
910300502,9103005,400,1001110015,2,160,B,InOrder,4.0,6.0,
910300503,9103005,1200,1001110015,2,160,B,InOrder,4.0,6.0,
910300504,9103005,1560,1001113015,2,160,B,InOrder,4.0,6.0,
910300505,9103005,2360,1001203015,1,160,B,InOrder,4.0,6.0,
910300506,9103005,3720,1001111015,18,100,B,InOrder,4.0,6.0,
910300507,9103005,4520,1001111015,18,100,B,InOrder,4.0,6.0,
910300601,9103006,300,1001202015,1,200,B,Forced,,,7.0
910300602,9103006,400,1001110015,2,160,B,InOrder,7.0,9.0,
910300603,9103006,1200,1001110015,2,160,B,InOrder,7.0,9.0,
910300604,9103006,1560,1001113015,2,160,B,InOrder,7.0,9.0,
910300605,9103006,2360,1001203015,1,160,B,InOrder,7.0,9.0,
910300606,9103006,3720,1001111015,18,100,B,InOrder,7.0,9.0,
910300607,9103006,4520,1001111015,18,100,B,InOrder,7.0,9.0,
910300701,9103007,300,1001202015,1,200,C,Forced,,,1.0
910300702,9103007,400,1001110015,2,160,C,InOrder,1.0,3.0,
910300703,9103007,1200,1001110015,2,160,C,InOrder,1.0,3.0,
910300704,9103007,1560,1001113015,2,160,C,InOrder,1.0,3.0,
910300705,9103007,2360,1001203015,1,160,C,InOrder,1.0,3.0,
910300706,9103007,3720,1001111015,18,100,C,InOrder,1.0,3.0,
910300707,9103007,4520,1001111015,18,100,C,InOrder,1.0,3.0,
910300801,9103008,300,1001202015,1,200,C,Forced,,,4.0
910300802,9103008,400,1001110015,2,160,C,InOrder,4.0,6.0,
910300803,9103008,1200,1001110015,2,160,C,InOrder,4.0,6.0,
910300804,9103008,1560,1001113015,2,160,C,InOrder,4.0,6.0,
910300805,9103008,2360,1001203015,1,160,C,InOrder,4.0,6.0,
910300806,9103008,3720,1001111015,18,100,C,InOrder,4.0,6.0,
910300807,9103008,4520,1001111015,18,100,C,InOrder,4.0,6.0,
910300901,9103009,300,1001202015,1,200,C,Forced,,,7.0
910300902,9103009,400,1001110015,2,160,C,InOrder,7.0,9.0,
910300903,9103009,1200,1001110015,2,160,C,InOrder,7.0,9.0,
910300904,9103009,1560,1001113015,2,160,C,InOrder,7.0,9.0,
910300905,9103009,2360,1001203015,1,160,C,InOrder,7.0,9.0,
910300906,9103009,3720,1001111015,18,100,C,InOrder,7.0,9.0,
910300907,9103009,4520,1001111015,18,100,C,InOrder,7.0,9.0,
910301001,9103010,300,1001202015,1,200,D,Forced,,,1.0
910301002,9103010,400,1001110015,2,160,D,InOrder,1.0,3.0,
910301003,9103010,1200,1001110015,2,160,D,InOrder,1.0,3.0,
910301004,9103010,1560,1001113015,2,160,D,InOrder,1.0,3.0,
910301005,9103010,2360,1001203015,1,160,D,InOrder,1.0,3.0,
910301006,9103010,3720,1001111015,18,100,D,InOrder,1.0,3.0,
910301007,9103010,4520,1001111015,18,100,D,InOrder,1.0,3.0,
910301101,9103011,300,1001202015,1,200,D,Forced,,,4.0
910301102,9103011,400,1001110015,2,160,D,InOrder,4.0,6.0,
910301103,9103011,1200,1001110015,2,160,D,InOrder,4.0,6.0,
910301104,9103011,1560,1001113015,2,160,D,InOrder,4.0,6.0,
910301105,9103011,2360,1001203015,1,160,D,InOrder,4.0,6.0,
910301106,9103011,3720,1001111015,18,100,D,InOrder,4.0,6.0,
910301107,9103011,4520,1001111015,18,100,D,InOrder,4.0,6.0,
910301201,9103012,300,1001202015,1,200,D,Forced,,,7.0
910301202,9103012,400,1001110015,2,160,D,InOrder,7.0,9.0,
910301203,9103012,1200,1001110015,2,160,D,InOrder,7.0,9.0,
910301204,9103012,1560,1001113015,2,160,D,InOrder,7.0,9.0,
910301205,9103012,2360,1001203015,1,160,D,InOrder,7.0,9.0,
910301206,9103012,3720,1001111015,18,100,D,InOrder,7.0,9.0,
910301207,9103012,4520,1001111015,18,100,D,InOrder,7.0,9.0,
910310101,9103101,100,1001113016,3,140,A,InOrder,1.0,3.0,
910310102,9103101,780,1001102016,2,160,A,InOrder,1.0,3.0,
910310103,9103101,1300,1001113016,3,140,A,InOrder,1.0,3.0,
910310104,9103101,1980,1001102016,2,160,A,InOrder,1.0,3.0,
910310105,9103101,3640,1001113016,3,140,A,InOrder,1.0,3.0,
910310106,9103101,3740,1001113016,3,140,A,InOrder,1.0,3.0,
910310201,9103102,100,1001113016,3,140,A,InOrder,4.0,6.0,
910310202,9103102,780,1001102016,2,160,A,InOrder,4.0,6.0,
910310203,9103102,1300,1001113016,3,140,A,InOrder,4.0,6.0,
910310204,9103102,1980,1001102016,2,160,A,InOrder,4.0,6.0,
910310205,9103102,3640,1001113016,3,140,A,InOrder,4.0,6.0,
910310206,9103102,3740,1001113016,3,140,A,InOrder,4.0,6.0,
910310301,9103103,100,1001113016,3,140,A,InOrder,7.0,9.0,
910310302,9103103,780,1001102016,2,160,A,InOrder,7.0,9.0,
910310303,9103103,1300,1001113016,3,140,A,InOrder,7.0,9.0,
910310304,9103103,1980,1001102016,2,160,A,InOrder,7.0,9.0,
910310305,9103103,3640,1001113016,3,140,A,InOrder,7.0,9.0,
910310306,9103103,3740,1001113016,3,140,A,InOrder,7.0,9.0,
910310401,9103104,100,1001113016,3,140,B,InOrder,1.0,3.0,
910310402,9103104,780,1001102016,2,160,B,InOrder,1.0,3.0,
910310403,9103104,1300,1001113016,3,140,B,InOrder,1.0,3.0,
910310404,9103104,1980,1001102016,2,160,B,InOrder,1.0,3.0,
910310405,9103104,3640,1001113016,3,140,B,InOrder,1.0,3.0,
910310406,9103104,3740,1001113016,3,140,B,InOrder,1.0,3.0,
910310501,9103105,100,1001113016,3,140,B,InOrder,4.0,6.0,
910310502,9103105,780,1001102016,2,160,B,InOrder,4.0,6.0,
910310503,9103105,1300,1001113016,3,140,B,InOrder,4.0,6.0,
910310504,9103105,1980,1001102016,2,160,B,InOrder,4.0,6.0,
910310505,9103105,3640,1001113016,3,140,B,InOrder,4.0,6.0,
910310506,9103105,3740,1001113016,3,140,B,InOrder,4.0,6.0,
910310601,9103106,100,1001113016,3,140,B,InOrder,7.0,9.0,
910310602,9103106,780,1001102016,2,160,B,InOrder,7.0,9.0,
910310603,9103106,1300,1001113016,3,140,B,InOrder,7.0,9.0,
910310604,9103106,1980,1001102016,2,160,B,InOrder,7.0,9.0,
910310605,9103106,3640,1001113016,3,140,B,InOrder,7.0,9.0,
910310606,9103106,3740,1001113016,3,140,B,InOrder,7.0,9.0,
910310701,9103107,100,1001113016,3,140,C,InOrder,1.0,3.0,
910310702,9103107,780,1001102016,2,160,C,InOrder,1.0,3.0,
910310703,9103107,1300,1001113016,3,140,C,InOrder,1.0,3.0,
910310704,9103107,1980,1001102016,2,160,C,InOrder,1.0,3.0,
910310705,9103107,3640,1001113016,3,140,C,InOrder,1.0,3.0,
910310706,9103107,3740,1001113016,3,140,C,InOrder,1.0,3.0,
910310801,9103108,100,1001113016,3,140,C,InOrder,4.0,6.0,
910310802,9103108,780,1001102016,2,160,C,InOrder,4.0,6.0,
910310803,9103108,1300,1001113016,3,140,C,InOrder,4.0,6.0,
910310804,9103108,1980,1001102016,2,160,C,InOrder,4.0,6.0,
910310805,9103108,3640,1001113016,3,140,C,InOrder,4.0,6.0,
910310806,9103108,3740,1001113016,3,140,C,InOrder,4.0,6.0,
910310901,9103109,100,1001113016,3,140,C,InOrder,7.0,9.0,
910310902,9103109,780,1001102016,2,160,C,InOrder,7.0,9.0,
910310903,9103109,1300,1001113016,3,140,C,InOrder,7.0,9.0,
910310904,9103109,1980,1001102016,2,160,C,InOrder,7.0,9.0,
910310905,9103109,3640,1001113016,3,140,C,InOrder,7.0,9.0,
910310906,9103109,3740,1001113016,3,140,C,InOrder,7.0,9.0,
910311001,9103110,100,1001113016,3,140,D,InOrder,1.0,3.0,
910311002,9103110,780,1001102016,2,160,D,InOrder,1.0,3.0,
910311003,9103110,1300,1001113016,3,140,D,InOrder,1.0,3.0,
910311004,9103110,1980,1001102016,2,160,D,InOrder,1.0,3.0,
910311005,9103110,3640,1001113016,3,140,D,InOrder,1.0,3.0,
910311006,9103110,3740,1001113016,3,140,D,InOrder,1.0,3.0,
910311101,9103111,100,1001113016,3,140,D,InOrder,4.0,6.0,
910311102,9103111,780,1001102016,2,160,D,InOrder,4.0,6.0,
910311103,9103111,1300,1001113016,3,140,D,InOrder,4.0,6.0,
910311104,9103111,1980,1001102016,2,160,D,InOrder,4.0,6.0,
910311105,9103111,3640,1001113016,3,140,D,InOrder,4.0,6.0,
910311106,9103111,3740,1001113016,3,140,D,InOrder,4.0,6.0,
910311201,9103112,100,1001113016,3,140,D,InOrder,7.0,9.0,
910311202,9103112,780,1001102016,2,160,D,InOrder,7.0,9.0,
910311203,9103112,1300,1001113016,3,140,D,InOrder,7.0,9.0,
910311204,9103112,1980,1001102016,2,160,D,InOrder,7.0,9.0,
910311205,9103112,3640,1001113016,3,140,D,InOrder,7.0,9.0,
910311206,9103112,3740,1001113016,3,140,D,InOrder,7.0,9.0,
910320101,9103201,100,1001104016,1,200,A,InOrder,1.0,3.0,
910320102,9103201,1100,1001112016,8,120,A,InOrder,1.0,3.0,
910320103,9103201,1300,1001104016,1,200,A,InOrder,1.0,3.0,
910320104,9103201,2300,1001112016,8,120,A,InOrder,1.0,3.0,
910320105,9103201,2940,1001110016,3,160,A,InOrder,1.0,3.0,
910320106,9103201,4260,1001109016,5,140,A,InOrder,1.0,3.0,
910320107,9103201,4140,1001110016,3,160,A,InOrder,1.0,3.0,
910320108,9103201,5460,1001109016,5,140,A,InOrder,1.0,3.0,
910320201,9103202,100,1001104016,1,200,A,InOrder,4.0,6.0,
910320202,9103202,1100,1001112016,8,120,A,InOrder,4.0,6.0,
910320203,9103202,1300,1001104016,1,200,A,InOrder,4.0,6.0,
910320204,9103202,2300,1001112016,8,120,A,InOrder,4.0,6.0,
910320205,9103202,2940,1001110016,3,160,A,InOrder,4.0,6.0,
910320206,9103202,4260,1001109016,5,140,A,InOrder,4.0,6.0,
910320207,9103202,4140,1001110016,3,160,A,InOrder,4.0,6.0,
910320208,9103202,5460,1001109016,5,140,A,InOrder,4.0,6.0,
910320301,9103203,100,1001104016,1,200,A,InOrder,7.0,9.0,
910320302,9103203,1100,1001112016,8,120,A,InOrder,7.0,9.0,
910320303,9103203,1300,1001104016,1,200,A,InOrder,7.0,9.0,
910320304,9103203,2300,1001112016,8,120,A,InOrder,7.0,9.0,
910320305,9103203,2940,1001110016,3,160,A,InOrder,7.0,9.0,
910320306,9103203,4260,1001109016,5,140,A,InOrder,7.0,9.0,
910320307,9103203,4140,1001110016,3,160,A,InOrder,7.0,9.0,
910320308,9103203,5460,1001109016,5,140,A,InOrder,7.0,9.0,
910320401,9103204,100,1001104016,1,200,B,InOrder,1.0,3.0,
910320402,9103204,1100,1001112016,8,120,B,InOrder,1.0,3.0,
910320403,9103204,1300,1001104016,1,200,B,InOrder,1.0,3.0,
910320404,9103204,2300,1001112016,8,120,B,InOrder,1.0,3.0,
910320405,9103204,2940,1001110016,3,160,B,InOrder,1.0,3.0,
910320406,9103204,4260,1001109016,5,140,B,InOrder,1.0,3.0,
910320407,9103204,4140,1001110016,3,160,B,InOrder,1.0,3.0,
910320408,9103204,5460,1001109016,5,140,B,InOrder,1.0,3.0,
910320501,9103205,100,1001104016,1,200,B,InOrder,4.0,6.0,
910320502,9103205,1100,1001112016,8,120,B,InOrder,4.0,6.0,
910320503,9103205,1300,1001104016,1,200,B,InOrder,4.0,6.0,
910320504,9103205,2300,1001112016,8,120,B,InOrder,4.0,6.0,
910320505,9103205,2940,1001110016,3,160,B,InOrder,4.0,6.0,
910320506,9103205,4260,1001109016,5,140,B,InOrder,4.0,6.0,
910320507,9103205,4140,1001110016,3,160,B,InOrder,4.0,6.0,
910320508,9103205,5460,1001109016,5,140,B,InOrder,4.0,6.0,
910320601,9103206,100,1001104016,1,200,B,InOrder,7.0,9.0,
910320602,9103206,1100,1001112016,8,120,B,InOrder,7.0,9.0,
910320603,9103206,1300,1001104016,1,200,B,InOrder,7.0,9.0,
910320604,9103206,2300,1001112016,8,120,B,InOrder,7.0,9.0,
910320605,9103206,2940,1001110016,3,160,B,InOrder,7.0,9.0,
910320606,9103206,4260,1001109016,5,140,B,InOrder,7.0,9.0,
910320607,9103206,4140,1001110016,3,160,B,InOrder,7.0,9.0,
910320608,9103206,5460,1001109016,5,140,B,InOrder,7.0,9.0,
910320701,9103207,100,1001104016,1,200,C,InOrder,1.0,3.0,
910320702,9103207,1100,1001112016,8,120,C,InOrder,1.0,3.0,
910320703,9103207,1300,1001104016,1,200,C,InOrder,1.0,3.0,
910320704,9103207,2300,1001112016,8,120,C,InOrder,1.0,3.0,
910320705,9103207,2940,1001110016,3,160,C,InOrder,1.0,3.0,
910320706,9103207,4260,1001109016,5,140,C,InOrder,1.0,3.0,
910320707,9103207,4140,1001110016,3,160,C,InOrder,1.0,3.0,
910320708,9103207,5460,1001109016,5,140,C,InOrder,1.0,3.0,
910320801,9103208,100,1001104016,1,200,C,InOrder,4.0,6.0,
910320802,9103208,1100,1001112016,8,120,C,InOrder,4.0,6.0,
910320803,9103208,1300,1001104016,1,200,C,InOrder,4.0,6.0,
910320804,9103208,2300,1001112016,8,120,C,InOrder,4.0,6.0,
910320805,9103208,2940,1001110016,3,160,C,InOrder,4.0,6.0,
910320806,9103208,4260,1001109016,5,140,C,InOrder,4.0,6.0,
910320807,9103208,4140,1001110016,3,160,C,InOrder,4.0,6.0,
910320808,9103208,5460,1001109016,5,140,C,InOrder,4.0,6.0,
910320901,9103209,100,1001104016,1,200,C,InOrder,7.0,9.0,
910320902,9103209,1100,1001112016,8,120,C,InOrder,7.0,9.0,
910320903,9103209,1300,1001104016,1,200,C,InOrder,7.0,9.0,
910320904,9103209,2300,1001112016,8,120,C,InOrder,7.0,9.0,
910320905,9103209,2940,1001110016,3,160,C,InOrder,7.0,9.0,
910320906,9103209,4260,1001109016,5,140,C,InOrder,7.0,9.0,
