id,reaction_type,attractive_level_min,attractive_level_max,resource_id,costume_index,eventlobby_id,animation_clip,speech_localkey,rection_voice,probability,special_lobby_change_step,camera_shake
836,touch,10.0,0.0,310,0,0,expression_0,Locale_Character:310_speech_04,c310_Lobby_Touch_Love_1,0.3,,
837,touch,10.0,0.0,310,0,0,expression_0,Locale_Character:310_speech_05,c310_Lobby_Touch_Love_2,0.3,,
838,touch,10.0,0.0,310,0,0,expression_0,Locale_Character:310_speech_06,c310_Lobby_Touch_Love_3,0.4,,
839,stay,1.0,9.0,310,0,0,expression_0,Locale_Character:310_stay_01,c310_Lobby_Stay_1,1.0,,
840,stay,10.0,0.0,310,0,0,expression_0,Locale_Character:310_stay_02,c310_Lobby_Stay_Love_1,1.0,,
841,touch,1.0,9.0,500,0,0,expression_0,Locale_Character:500_speech_01,c500_Lobby_Touch_1,0.3,,
842,touch,1.0,9.0,500,0,0,expression_0,Locale_Character:500_speech_02,c500_Lobby_Touch_2,0.3,,
843,touch,1.0,9.0,500,0,0,expression_0,Locale_Character:500_speech_03,c500_Lobby_Touch_3,0.4,,
844,touch,10.0,0.0,500,0,0,expression_0,Locale_Character:500_speech_04,c500_Lobby_Touch_Love_1,0.3,,
845,touch,10.0,0.0,500,0,0,expression_0,Locale_Character:500_speech_05,c500_Lobby_Touch_Love_2,0.3,,
846,touch,10.0,0.0,500,0,0,expression_0,Locale_Character:500_speech_06,c500_Lobby_Touch_Love_3,0.4,,
847,stay,1.0,9.0,500,0,0,expression_0,Locale_Character:500_stay_01,c500_Lobby_Stay_1,1.0,,
848,stay,10.0,0.0,500,0,0,expression_0,Locale_Character:500_stay_02,c500_Lobby_Stay_Love_1,1.0,,
849,touch,1.0,9.0,43,0,0,expression_0,Locale_Character:43_speech_01,c043_Lobby_Touch_1,0.3,,
850,touch,1.0,9.0,43,0,0,expression_0,Locale_Character:43_speech_02,c043_Lobby_Touch_2,0.3,,
851,touch,1.0,9.0,43,0,0,expression_0,Locale_Character:43_speech_03,c043_Lobby_Touch_3,0.4,,
852,touch,10.0,0.0,43,0,0,expression_0,Locale_Character:43_speech_04,c043_Lobby_Touch_Love_1,0.3,,
853,touch,10.0,0.0,43,0,0,expression_0,Locale_Character:43_speech_05,c043_Lobby_Touch_Love_2,0.3,,
854,touch,10.0,0.0,43,0,0,expression_0,Locale_Character:43_speech_06,c043_Lobby_Touch_Love_3,0.4,,
855,stay,1.0,9.0,43,0,0,expression_0,Locale_Character:43_stay_01,c043_Lobby_Stay_1,1.0,,
856,stay,10.0,0.0,43,0,0,expression_0,Locale_Character:43_stay_02,c043_Lobby_Stay_Love_1,1.0,,
857,touch,1.0,9.0,820,0,0,expression_0,Locale_Character:820_speech_01,c820_Lobby_Touch_1,0.3,,
858,touch,1.0,9.0,820,0,0,expression_0,Locale_Character:820_speech_02,c820_Lobby_Touch_2,0.3,,
859,touch,1.0,9.0,820,0,0,expression_0,Locale_Character:820_speech_03,c820_Lobby_Touch_3,0.4,,
860,touch,10.0,0.0,820,0,0,expression_0,Locale_Character:820_speech_04,c820_Lobby_Touch_Love_1,0.3,,
861,touch,10.0,0.0,820,0,0,expression_0,Locale_Character:820_speech_05,c820_Lobby_Touch_Love_2,0.3,,
862,touch,10.0,0.0,820,0,0,expression_0,Locale_Character:820_speech_06,c820_Lobby_Touch_Love_3,0.4,,
863,stay,1.0,9.0,820,0,0,expression_0,Locale_Character:820_stay_01,c820_Lobby_Stay_1,1.0,,
864,stay,10.0,0.0,820,0,0,expression_0,Locale_Character:820_stay_02,c820_Lobby_Stay_Love_1,1.0,,
865,touch,1.0,9.0,821,0,0,expression_0,Locale_Character:821_speech_01,c821_Lobby_Touch_1,0.3,,
866,touch,1.0,9.0,821,0,0,expression_0,Locale_Character:821_speech_02,c821_Lobby_Touch_2,0.3,,
867,touch,1.0,9.0,821,0,0,expression_0,Locale_Character:821_speech_03,c821_Lobby_Touch_3,0.4,,
868,touch,10.0,0.0,821,0,0,expression_0,Locale_Character:821_speech_04,c821_Lobby_Touch_Love_1,0.3,,
869,touch,10.0,0.0,821,0,0,expression_0,Locale_Character:821_speech_05,c821_Lobby_Touch_Love_2,0.3,,
870,touch,10.0,0.0,821,0,0,expression_0,Locale_Character:821_speech_06,c821_Lobby_Touch_Love_3,0.4,,
871,stay,1.0,9.0,821,0,0,expression_0,Locale_Character:821_stay_01,c821_Lobby_Stay_1,1.0,,
872,stay,10.0,0.0,821,0,0,expression_0,Locale_Character:821_stay_02,c821_Lobby_Stay_Love_1,1.0,,
873,touch,1.0,9.0,822,0,0,expression_0,Locale_Character:822_speech_01,c822_Lobby_Touch_1,0.3,,
874,touch,1.0,9.0,822,0,0,expression_0,Locale_Character:822_speech_02,c822_Lobby_Touch_2,0.3,,
875,touch,1.0,9.0,822,0,0,expression_0,Locale_Character:822_speech_03,c822_Lobby_Touch_3,0.4,,
876,touch,10.0,0.0,822,0,0,expression_0,Locale_Character:822_speech_04,c822_Lobby_Touch_Love_1,0.3,,
877,touch,10.0,0.0,822,0,0,expression_0,Locale_Character:822_speech_05,c822_Lobby_Touch_Love_2,0.3,,
878,touch,10.0,0.0,822,0,0,expression_0,Locale_Character:822_speech_06,c822_Lobby_Touch_Love_3,0.4,,
879,stay,1.0,9.0,822,0,0,expression_0,Locale_Character:822_stay_01,c822_Lobby_Stay_1,1.0,,
880,stay,10.0,0.0,822,0,0,expression_0,Locale_Character:822_stay_02,c822_Lobby_Stay_Love_1,1.0,,
881,touch,1.0,10.0,901,0,0,expression_0,Locale_Character:901_speech_01,c901_Lobby_Touch_1,0.2,,
882,touch,1.0,10.0,901,0,0,expression_0,Locale_Character:901_speech_02,c901_Lobby_Touch_2,0.2,,
883,touch,1.0,10.0,901,0,0,expression_0,Locale_Character:901_speech_03,c901_Lobby_Touch_3,0.2,,
884,touch,1.0,10.0,901,0,0,expression_0,Locale_Character:901_speech_04,c901_Lobby_Touch_Love_1,0.2,,
885,touch,1.0,10.0,901,0,0,expression_0,Locale_Character:901_speech_05,c901_Lobby_Touch_Love_2,0.1,,
886,touch,1.0,10.0,901,0,0,expression_0,Locale_Character:901_speech_06,c901_Lobby_Touch_Love_3,0.1,,
887,stay,1.0,10.0,901,0,0,expression_0,Locale_Character:901_stay_01,c901_Lobby_Stay_1,0.5,,
888,stay,1.0,10.0,901,0,0,expression_0,Locale_Character:901_stay_02,c901_Lobby_Stay_Love_1,0.5,,
889,special_lobby_change,1.0,10.0,901,0,0,expression_0,Locale_Character:901_lobby_change_01,c901_Lobby_Out_1,1.0,1.0,1.0
890,special_lobby_change,1.0,10.0,901,0,0,expression_0,Locale_Character:901_lobby_change_02,c901_Lobby_Out_2,1.0,2.0,2.0
891,special_lobby_change,1.0,10.0,901,0,0,expression_0,Locale_Character:901_lobby_change_03,c901_Lobby_Out_3,1.0,3.0,2.0
892,special_lobby_change,1.0,10.0,901,0,0,expression_0,Locale_Character:901_lobby_change_04,c901_Lobby_Out_4,1.0,4.0,3.0
893,special_lobby_change,1.0,10.0,901,0,0,expression_0,Locale_Character:901_lobby_change_05,c901_Lobby_Out_5,1.0,5.0,
894,touch,1.0,9.0,550,0,0,expression_0,Locale_Character:550_speech_01,c550_Lobby_Touch_1,0.3,,
895,touch,1.0,9.0,550,0,0,expression_0,Locale_Character:550_speech_02,c550_Lobby_Touch_2,0.3,,
896,touch,1.0,9.0,550,0,0,expression_0,Locale_Character:550_speech_03,c550_Lobby_Touch_3,0.4,,
897,touch,10.0,0.0,550,0,0,expression_0,Locale_Character:550_speech_04,c550_Lobby_Touch_Love_1,0.3,,
898,touch,10.0,0.0,550,0,0,expression_0,Locale_Character:550_speech_05,c550_Lobby_Touch_Love_2,0.3,,
899,touch,10.0,0.0,550,0,0,expression_0,Locale_Character:550_speech_06,c550_Lobby_Touch_Love_3,0.4,,
900,stay,1.0,9.0,550,0,0,expression_0,Locale_Character:550_stay_01,c550_Lobby_Stay_1,1.0,,
901,stay,10.0,0.0,550,0,0,expression_0,Locale_Character:550_stay_02,c550_Lobby_Stay_Love_1,1.0,,
902,touch,1.0,9.0,330,0,0,expression_0,Locale_Character:330_speech_01,c330_Lobby_Touch_1,0.3,,
903,touch,1.0,9.0,330,0,0,expression_0,Locale_Character:330_speech_02,c330_Lobby_Touch_2,0.3,,
904,touch,1.0,9.0,330,0,0,expression_0,Locale_Character:330_speech_03,c330_Lobby_Touch_3,0.4,,
905,touch,10.0,0.0,330,0,0,expression_0,Locale_Character:330_speech_04,c330_Lobby_Touch_Love_1,0.3,,
906,touch,10.0,0.0,330,0,0,expression_0,Locale_Character:330_speech_05,c330_Lobby_Touch_Love_2,0.3,,
907,touch,10.0,0.0,330,0,0,expression_0,Locale_Character:330_speech_06,c330_Lobby_Touch_Love_3,0.4,,
908,stay,1.0,9.0,330,0,0,expression_0,Locale_Character:330_stay_01,c330_Lobby_Stay_1,1.0,,
909,stay,10.0,0.0,330,0,0,expression_0,Locale_Character:330_stay_02,c330_Lobby_Stay_Love_1,1.0,,
910,touch,1.0,9.0,361,0,0,expression_0,Locale_Character:361_speech_01,c361_Lobby_Touch_1,0.3,,
911,touch,1.0,9.0,361,0,0,expression_0,Locale_Character:361_speech_02,c361_Lobby_Touch_2,0.3,,
912,touch,1.0,9.0,361,0,0,expression_0,Locale_Character:361_speech_03,c361_Lobby_Touch_3,0.4,,
913,touch,10.0,0.0,361,0,0,expression_0,Locale_Character:361_speech_04,c361_Lobby_Touch_Love_1,0.3,,
914,touch,10.0,0.0,361,0,0,expression_0,Locale_Character:361_speech_05,c361_Lobby_Touch_Love_2,0.3,,
915,touch,10.0,0.0,361,0,0,expression_0,Locale_Character:361_speech_06,c361_Lobby_Touch_Love_3,0.4,,
916,stay,1.0,9.0,361,0,0,expression_0,Locale_Character:361_stay_01,c361_Lobby_Stay_1,1.0,,
917,stay,10.0,0.0,361,0,0,expression_0,Locale_Character:361_stay_02,c361_Lobby_Stay_Love_1,1.0,,
918,touch,1.0,9.0,501,0,0,expression_0,Locale_Character:501_speech_01,c501_Lobby_Touch_1,0.3,,
919,touch,1.0,9.0,501,0,0,expression_0,Locale_Character:501_speech_02,c501_Lobby_Touch_2,0.3,,
920,touch,1.0,9.0,501,0,0,expression_0,Locale_Character:501_speech_03,c501_Lobby_Touch_3,0.4,,
921,touch,10.0,0.0,501,0,0,expression_0,Locale_Character:501_speech_04,c501_Lobby_Touch_Love_1,0.3,,
922,touch,10.0,0.0,501,0,0,expression_0,Locale_Character:501_speech_05,c501_Lobby_Touch_Love_2,0.3,,
923,touch,10.0,0.0,501,0,0,expression_0,Locale_Character:501_speech_06,c501_Lobby_Touch_Love_3,0.4,,
924,stay,1.0,9.0,501,0,0,expression_0,Locale_Character:501_stay_01,c501_Lobby_Stay_1,1.0,,
925,stay,10.0,0.0,501,0,0,expression_0,Locale_Character:501_stay_02,c501_Lobby_Stay_Love_1,1.0,,
926,touch,1.0,9.0,314,0,0,expression_0,Locale_Character:314_speech_01,c314_Lobby_Touch_1,0.3,,
927,touch,1.0,9.0,314,0,0,expression_0,Locale_Character:314_speech_02,c314_Lobby_Touch_2,0.3,,
928,touch,1.0,9.0,314,0,0,expression_0,Locale_Character:314_speech_03,c314_Lobby_Touch_3,0.4,,
929,touch,10.0,0.0,314,0,0,expression_0,Locale_Character:314_speech_04,c314_Lobby_Touch_Love_1,0.3,,
930,touch,10.0,0.0,314,0,0,expression_0,Locale_Character:314_speech_05,c314_Lobby_Touch_Love_2,0.3,,
931,touch,10.0,0.0,314,0,0,expression_0,Locale_Character:314_speech_06,c314_Lobby_Touch_Love_3,0.4,,
932,stay,1.0,9.0,314,0,0,expression_0,Locale_Character:314_stay_01,c314_Lobby_Stay_1,1.0,,
933,stay,10.0,0.0,314,0,0,expression_0,Locale_Character:314_stay_02,c314_Lobby_Stay_Love_1,1.0,,
934,touch,1.0,9.0,195,0,0,expression_0,Locale_Character:195_speech_01,c195_Lobby_Touch_1,0.3,,
935,touch,1.0,9.0,195,0,0,expression_0,Locale_Character:195_speech_02,c195_Lobby_Touch_2,0.3,,
936,touch,1.0,9.0,195,0,0,expression_0,Locale_Character:195_speech_03,c195_Lobby_Touch_3,0.4,,
937,touch,10.0,0.0,195,0,0,expression_0,Locale_Character:195_speech_04,c195_Lobby_Touch_Love_1,0.3,,
938,touch,10.0,0.0,195,0,0,expression_0,Locale_Character:195_speech_05,c195_Lobby_Touch_Love_2,0.3,,
939,touch,10.0,0.0,195,0,0,expression_0,Locale_Character:195_speech_06,c195_Lobby_Touch_Love_3,0.4,,
940,stay,1.0,9.0,195,0,0,expression_0,Locale_Character:195_stay_01,c195_Lobby_Stay_1,1.0,,
941,stay,10.0,0.0,195,0,0,expression_0,Locale_Character:195_stay_02,c195_Lobby_Stay_Love_1,1.0,,
942,touch,1.0,9.0,551,0,0,expression_0,Locale_Character:551_speech_01,c551_Lobby_Touch_1,0.3,,
943,touch,1.0,9.0,551,0,0,expression_0,Locale_Character:551_speech_02,c551_Lobby_Touch_2,0.3,,
944,touch,1.0,9.0,551,0,0,expression_0,Locale_Character:551_speech_03,c551_Lobby_Touch_3,0.4,,
945,touch,10.0,0.0,551,0,0,expression_0,Locale_Character:551_speech_04,c551_Lobby_Touch_Love_1,0.3,,
946,touch,10.0,0.0,551,0,0,expression_0,Locale_Character:551_speech_05,c551_Lobby_Touch_Love_2,0.3,,
947,touch,10.0,0.0,551,0,0,expression_0,Locale_Character:551_speech_06,c551_Lobby_Touch_Love_3,0.4,,
948,stay,1.0,9.0,551,0,0,expression_0,Locale_Character:551_stay_01,c551_Lobby_Stay_1,1.0,,
949,stay,10.0,0.0,551,0,0,expression_0,Locale_Character:551_stay_02,c551_Lobby_Stay_Love_1,1.0,,
950,touch,1.0,9.0,283,0,0,expression_0,Locale_Character:283_speech_01,c283_Lobby_Touch_1,0.3,,
951,touch,1.0,9.0,283,0,0,expression_0,Locale_Character:283_speech_02,c283_Lobby_Touch_2,0.3,,
952,touch,1.0,9.0,283,0,0,expression_0,Locale_Character:283_speech_03,c283_Lobby_Touch_3,0.4,,
953,touch,10.0,0.0,283,0,0,expression_0,Locale_Character:283_speech_04,c283_Lobby_Touch_Love_1,0.3,,
954,touch,10.0,0.0,283,0,0,expression_0,Locale_Character:283_speech_05,c283_Lobby_Touch_Love_2,0.3,,
955,touch,10.0,0.0,283,0,0,expression_0,Locale_Character:283_speech_06,c283_Lobby_Touch_Love_3,0.4,,
956,stay,1.0,9.0,283,0,0,expression_0,Locale_Character:283_stay_01,c283_Lobby_Stay_1,1.0,,
957,stay,10.0,0.0,283,0,0,expression_0,Locale_Character:283_stay_02,c283_Lobby_Stay_Love_1,1.0,,
958,touch,1.0,9.0,284,0,0,expression_0,Locale_Character:284_speech_01,c284_Lobby_Touch_1,0.3,,
959,touch,1.0,9.0,284,0,0,expression_0,Locale_Character:284_speech_02,c284_Lobby_Touch_2,0.3,,
960,touch,1.0,9.0,284,0,0,expression_0,Locale_Character:284_speech_03,c284_Lobby_Touch_3,0.4,,
961,touch,10.0,0.0,284,0,0,expression_0,Locale_Character:284_speech_04,c284_Lobby_Touch_Love_1,0.3,,
962,touch,10.0,0.0,284,0,0,expression_0,Locale_Character:284_speech_05,c284_Lobby_Touch_Love_2,0.3,,
963,touch,10.0,0.0,284,0,0,expression_0,Locale_Character:284_speech_06,c284_Lobby_Touch_Love_3,0.4,,
964,stay,1.0,9.0,284,0,0,expression_0,Locale_Character:284_stay_01,c284_Lobby_Stay_1,1.0,,
965,stay,10.0,0.0,284,0,0,expression_0,Locale_Character:284_stay_02,c284_Lobby_Stay_Love_1,1.0,,
966,touch,1.0,9.0,391,0,0,expression_0,Locale_Character:391_speech_01,c391_Lobby_Touch_1,0.3,,
967,touch,1.0,9.0,391,0,0,expression_0,Locale_Character:391_speech_02,c391_Lobby_Touch_2,0.3,,
968,touch,1.0,9.0,391,0,0,expression_0,Locale_Character:391_speech_03,c391_Lobby_Touch_3,0.4,,
969,touch,10.0,0.0,391,0,0,expression_0,Locale_Character:391_speech_04,c391_Lobby_Touch_Love_1,0.3,,
970,touch,10.0,0.0,391,0,0,expression_0,Locale_Character:391_speech_05,c391_Lobby_Touch_Love_2,0.3,,
971,touch,10.0,0.0,391,0,0,expression_0,Locale_Character:391_speech_06,c391_Lobby_Touch_Love_3,0.4,,
972,stay,1.0,9.0,391,0,0,expression_0,Locale_Character:391_stay_01,c391_Lobby_Stay_1,1.0,,
973,stay,10.0,0.0,391,0,0,expression_0,Locale_Character:391_stay_02,c391_Lobby_Stay_Love_1,1.0,,
974,touch,1.0,9.0,390,0,0,expression_0,Locale_Character:390_speech_01,c390_Lobby_Touch_1,0.3,,
975,touch,1.0,9.0,390,0,0,expression_0,Locale_Character:390_speech_02,c390_Lobby_Touch_2,0.3,,
976,touch,1.0,9.0,390,0,0,expression_0,Locale_Character:390_speech_03,c390_Lobby_Touch_3,0.4,,
977,touch,10.0,0.0,390,0,0,expression_0,Locale_Character:390_speech_04,c390_Lobby_Touch_Love_1,0.3,,
978,touch,10.0,0.0,390,0,0,expression_0,Locale_Character:390_speech_05,c390_Lobby_Touch_Love_2,0.3,,
979,touch,10.0,0.0,390,0,0,expression_0,Locale_Character:390_speech_06,c390_Lobby_Touch_Love_3,0.4,,
980,stay,1.0,9.0,390,0,0,expression_0,Locale_Character:390_stay_01,c390_Lobby_Stay_1,1.0,,
981,stay,10.0,0.0,390,0,0,expression_0,Locale_Character:390_stay_02,c390_Lobby_Stay_Love_1,1.0,,
982,touch,1.0,9.0,830,0,0,expression_0,Locale_Character:830_speech_01,c830_Lobby_Touch_1,0.3,,
983,touch,1.0,9.0,830,0,0,expression_0,Locale_Character:830_speech_02,c830_Lobby_Touch_2,0.3,,
984,touch,1.0,9.0,830,0,0,expression_0,Locale_Character:830_speech_03,c830_Lobby_Touch_3,0.4,,
985,touch,10.0,0.0,830,0,0,expression_0,Locale_Character:830_speech_04,c830_Lobby_Touch_Love_1,0.3,,
986,touch,10.0,0.0,830,0,0,expression_0,Locale_Character:830_speech_05,c830_Lobby_Touch_Love_2,0.3,,
987,touch,10.0,0.0,830,0,0,expression_0,Locale_Character:830_speech_06,c830_Lobby_Touch_Love_3,0.4,,
988,stay,1.0,9.0,830,0,0,expression_0,Locale_Character:830_stay_01,c830_Lobby_Stay_1,1.0,,
989,stay,10.0,0.0,830,0,0,expression_0,Locale_Character:830_stay_02,c830_Lobby_Stay_Love_1,1.0,,
990,touch,1.0,9.0,831,0,0,expression_0,Locale_Character:831_speech_01,c831_Lobby_Touch_1,0.3,,
991,touch,1.0,9.0,831,0,0,expression_0,Locale_Character:831_speech_02,c831_Lobby_Touch_2,0.3,,
992,touch,1.0,9.0,831,0,0,expression_0,Locale_Character:831_speech_03,c831_Lobby_Touch_3,0.4,,
993,touch,10.0,0.0,831,0,0,expression_0,Locale_Character:831_speech_04,c831_Lobby_Touch_Love_1,0.3,,
994,touch,10.0,0.0,831,0,0,expression_0,Locale_Character:831_speech_05,c831_Lobby_Touch_Love_2,0.3,,
995,touch,10.0,0.0,831,0,0,expression_0,Locale_Character:831_speech_06,c831_Lobby_Touch_Love_3,0.4,,
996,stay,1.0,9.0,831,0,0,expression_0,Locale_Character:831_stay_01,c831_Lobby_Stay_1,1.0,,
997,stay,10.0,0.0,831,0,0,expression_0,Locale_Character:831_stay_02,c831_Lobby_Stay_Love_1,1.0,,
998,touch,1.0,9.0,832,0,0,expression_0,Locale_Character:832_speech_01,c832_Lobby_Touch_1,0.3,,
999,touch,1.0,9.0,832,0,0,expression_0,Locale_Character:832_speech_02,c832_Lobby_Touch_2,0.3,,
1000,touch,1.0,9.0,832,0,0,expression_0,Locale_Character:832_speech_03,c832_Lobby_Touch_3,0.4,,
1001,touch,10.0,0.0,832,0,0,expression_0,Locale_Character:832_speech_04,c832_Lobby_Touch_Love_1,0.3,,
1002,touch,10.0,0.0,832,0,0,expression_0,Locale_Character:832_speech_05,c832_Lobby_Touch_Love_2,0.3,,
1003,touch,10.0,0.0,832,0,0,expression_0,Locale_Character:832_speech_06,c832_Lobby_Touch_Love_3,0.4,,
1004,stay,1.0,9.0,832,0,0,expression_0,Locale_Character:832_stay_01,c832_Lobby_Stay_1,1.0,,
1005,stay,10.0,0.0,832,0,0,expression_0,Locale_Character:832_stay_02,c832_Lobby_Stay_Love_1,1.0,,
1006,touch,1.0,9.0,833,0,0,expression_0,Locale_Character:833_speech_01,c833_Lobby_Touch_1,0.3,,
1007,touch,1.0,9.0,833,0,0,expression_0,Locale_Character:833_speech_02,c833_Lobby_Touch_2,0.3,,
1008,touch,1.0,9.0,833,0,0,expression_0,Locale_Character:833_speech_03,c833_Lobby_Touch_3,0.4,,
1009,touch,10.0,0.0,833,0,0,expression_0,Locale_Character:833_speech_04,c833_Lobby_Touch_Love_1,0.3,,
1010,touch,10.0,0.0,833,0,0,expression_0,Locale_Character:833_speech_05,c833_Lobby_Touch_Love_2,0.3,,
1011,touch,10.0,0.0,833,0,0,expression_0,Locale_Character:833_speech_06,c833_Lobby_Touch_Love_3,0.4,,
1012,stay,1.0,9.0,833,0,0,expression_0,Locale_Character:833_stay_01,c833_Lobby_Stay_1,1.0,,
1013,stay,10.0,0.0,833,0,0,expression_0,Locale_Character:833_stay_02,c833_Lobby_Stay_Love_1,1.0,,
1014,touch,1.0,9.0,272,0,0,expression_0,Locale_Character:272_speech_01,c272_Lobby_Touch_1,0.3,,
1015,touch,1.0,9.0,272,0,0,expression_0,Locale_Character:272_speech_02,c272_Lobby_Touch_2,0.3,,
1016,touch,1.0,9.0,272,0,0,expression_0,Locale_Character:272_speech_03,c272_Lobby_Touch_3,0.4,,
1017,touch,10.0,0.0,272,0,0,expression_0,Locale_Character:272_speech_04,c272_Lobby_Touch_Love_1,0.3,,
1018,touch,10.0,0.0,272,0,0,expression_0,Locale_Character:272_speech_05,c272_Lobby_Touch_Love_2,0.3,,
1019,touch,10.0,0.0,272,0,0,expression_0,Locale_Character:272_speech_06,c272_Lobby_Touch_Love_3,0.4,,
1020,stay,1.0,9.0,272,0,0,expression_0,Locale_Character:272_stay_01,c272_Lobby_Stay_1,1.0,,
1021,stay,10.0,0.0,272,0,0,expression_0,Locale_Character:272_stay_02,c272_Lobby_Stay_Love_1,1.0,,
1022,touch,1.0,9.0,580,0,0,expression_0,Locale_Character:580_speech_01,c580_Lobby_Touch_1,0.3,,
1023,touch,1.0,9.0,580,0,0,expression_0,Locale_Character:580_speech_02,c580_Lobby_Touch_2,0.3,,
1024,touch,1.0,9.0,580,0,0,expression_0,Locale_Character:580_speech_03,c580_Lobby_Touch_3,0.4,,
1025,touch,10.0,0.0,580,0,0,expression_0,Locale_Character:580_speech_04,c580_Lobby_Touch_Love_1,0.3,,
1026,touch,10.0,0.0,580,0,0,expression_0,Locale_Character:580_speech_05,c580_Lobby_Touch_Love_2,0.3,,
1027,touch,10.0,0.0,580,0,0,expression_0,Locale_Character:580_speech_06,c580_Lobby_Touch_Love_3,0.4,,
1028,stay,1.0,9.0,580,0,0,expression_0,Locale_Character:580_stay_01,c580_Lobby_Stay_1,1.0,,
1029,stay,10.0,0.0,580,0,0,expression_0,Locale_Character:580_stay_02,c580_Lobby_Stay_Love_1,1.0,,
1030,touch,1.0,9.0,403,0,0,expression_0,Locale_Character:403_speech_01,c403_Lobby_Touch_1,0.1,,
1031,touch,1.0,9.0,403,0,0,expression_0,Locale_Character:403_speech_02,c403_Lobby_Touch_2,0.1,,
1032,touch,1.0,9.0,403,0,0,expression_0,Locale_Character:403_speech_03,c403_Lobby_Touch_3,0.1,,
1033,touch,1.0,9.0,403,0,0,expression_0,Locale_Character:403_speech_01,c403_Lobby_Touch_1,0.1,,
1034,touch,1.0,9.0,403,0,0,expression_0,Locale_Character:403_speech_02,c403_Lobby_Touch_2,0.1,,
1035,touch,1.0,9.0,403,0,0,expression_0,Locale_Character:403_speech_03,c403_Lobby_Touch_3,0.1,,
1036,touch,1.0,9.0,403,0,0,expression_1,Locale_Character:403_speech_02,c403_Lobby_Touch_2,0.1,,
1037,touch,1.0,9.0,403,0,0,expression_0,Locale_Character:403_speech_01,c403_Lobby_Touch_1,0.1,,
1038,touch,1.0,9.0,403,0,0,expression_0,Locale_Character:403_speech_03,c403_Lobby_Touch_3,0.2,,
1039,touch,10.0,0.0,403,0,0,expression_0,Locale_Character:403_speech_04,c403_Lobby_Touch_Love_1,0.1,,
1040,touch,10.0,0.0,403,0,0,expression_0,Locale_Character:403_speech_05,c403_Lobby_Touch_Love_2,0.1,,
1041,touch,10.0,0.0,403,0,0,expression_0,Locale_Character:403_speech_06,c403_Lobby_Touch_Love_3,0.1,,
1042,touch,10.0,0.0,403,0,0,expression_0,Locale_Character:403_speech_04,c403_Lobby_Touch_Love_1,0.1,,
1043,touch,10.0,0.0,403,0,0,expression_0,Locale_Character:403_speech_05,c403_Lobby_Touch_Love_2,0.1,,
1044,touch,10.0,0.0,403,0,0,expression_0,Locale_Character:403_speech_06,c403_Lobby_Touch_Love_3,0.1,,
1045,touch,10.0,0.0,403,0,0,expression_1,Locale_Character:403_speech_06,c403_Lobby_Touch_Love_3,0.1,,
1046,touch,10.0,0.0,403,0,0,expression_0,Locale_Character:403_speech_05,c403_Lobby_Touch_Love_2,0.1,,
1047,touch,10.0,0.0,403,0,0,expression_0,Locale_Character:403_speech_04,c403_Lobby_Touch_Love_1,0.2,,
1048,stay,1.0,9.0,403,0,0,expression_0,Locale_Character:403_stay_01,c403_Lobby_Stay_1,0.4,,
1049,stay,1.0,9.0,403,0,0,expression_0,Locale_Character:403_stay_01,c403_Lobby_Stay_1,0.3,,
1050,stay,1.0,9.0,403,0,0,expression_1,Locale_Character:403_stay_01,c403_Lobby_Stay_1,0.3,,
1051,stay,10.0,0.0,403,0,0,expression_0,Locale_Character:403_stay_02,c403_Lobby_Stay_Love_1,0.4,,
1052,stay,10.0,0.0,403,0,0,expression_0,Locale_Character:403_stay_02,c403_Lobby_Stay_Love_1,0.3,,
1053,stay,10.0,0.0,403,0,0,expression_1,Locale_Character:403_stay_02,c403_Lobby_Stay_Love_1,0.3,,
1054,touch,1.0,9.0,240,0,0,expression_0,Locale_Character:240_speech_01,c240_Lobby_Touch_1,0.3,,
1055,touch,1.0,9.0,240,0,0,expression_0,Locale_Character:240_speech_02,c240_Lobby_Touch_2,0.3,,
1056,touch,1.0,9.0,240,0,0,expression_0,Locale_Character:240_speech_03,c240_Lobby_Touch_3,0.4,,
1057,touch,10.0,0.0,240,0,0,expression_0,Locale_Character:240_speech_04,c240_Lobby_Touch_Love_1,0.3,,
1058,touch,10.0,0.0,240,0,0,expression_0,Locale_Character:240_speech_05,c240_Lobby_Touch_Love_2,0.3,,
1059,touch,10.0,0.0,240,0,0,expression_0,Locale_Character:240_speech_06,c240_Lobby_Touch_Love_3,0.4,,
1060,stay,1.0,9.0,240,0,0,expression_0,Locale_Character:240_stay_01,c240_Lobby_Stay_1,1.0,,
1061,stay,10.0,0.0,240,0,0,expression_0,Locale_Character:240_stay_02,c240_Lobby_Stay_Love_1,1.0,,
1062,touch,1.0,9.0,511,0,0,expression_0,Locale_Character:511_speech_01,c511_Lobby_Touch_1,0.3,,
1063,touch,1.0,9.0,511,0,0,expression_0,Locale_Character:511_speech_02,c511_Lobby_Touch_2,0.3,,
1064,touch,1.0,9.0,511,0,0,expression_0,Locale_Character:511_speech_03,c511_Lobby_Touch_3,0.4,,
1065,touch,10.0,0.0,511,0,0,expression_0,Locale_Character:511_speech_04,c511_Lobby_Touch_Love_1,0.3,,
