id,group_id,balloon_type,speaker,scenario_localkey
event_neverland_balloon_67_02,event_neverland_balloon_67,Normal,signal,Locale_SubScenario:event_neverland_balloon_67_02
event_neverland_balloon_68_01,event_neverland_balloon_68,Normal,ludmilla,Locale_SubScenario:event_neverland_balloon_68_01
event_neverland_balloon_68_02,event_neverland_balloon_68,Normal,ludmilla,Locale_SubScenario:event_neverland_balloon_68_02
event_neverland_balloon_69_01,event_neverland_balloon_69,Normal,mica,Locale_SubScenario:event_neverland_balloon_69_01
event_neverland_balloon_69_02,event_neverland_balloon_69,Normal,mica,Locale_SubScenario:event_neverland_balloon_69_02
event_neverland_balloon_70_01,event_neverland_balloon_70,Normal,belorta,Locale_SubScenario:event_neverland_balloon_70_01
event_neverland_balloon_70_02,event_neverland_balloon_70,Normal,belorta,Locale_SubScenario:event_neverland_balloon_70_02
event_neverland_balloon_71_01,event_neverland_balloon_71,Normal,noir,Locale_SubScenario:event_neverland_balloon_71_01
event_neverland_balloon_71_02,event_neverland_balloon_71,Normal,noir,Locale_SubScenario:event_neverland_balloon_71_02
event_neverland_balloon_72_01,event_neverland_balloon_72,Normal,blanc,Locale_SubScenario:event_neverland_balloon_72_01
event_neverland_balloon_72_02,event_neverland_balloon_72,Normal,blanc,Locale_SubScenario:event_neverland_balloon_72_02
event_neverland_balloon_73_01,event_neverland_balloon_73,Normal,emma,Locale_SubScenario:event_neverland_balloon_73_01
event_neverland_balloon_73_02,event_neverland_balloon_73,Normal,emma,Locale_SubScenario:event_neverland_balloon_73_02
event_neverland_balloon_74_01,event_neverland_balloon_74,Normal,eunhwa,Locale_SubScenario:event_neverland_balloon_74_01
event_neverland_balloon_74_02,event_neverland_balloon_74,Normal,eunhwa,Locale_SubScenario:event_neverland_balloon_74_02
event_neverland_balloon_75_01,event_neverland_balloon_75,Normal,vesti,Locale_SubScenario:event_neverland_balloon_75_01
event_neverland_balloon_75_02,event_neverland_balloon_75,Normal,vesti,Locale_SubScenario:event_neverland_balloon_75_02
event_neverland_balloon_76_01,event_neverland_balloon_76,Normal,signal,Locale_SubScenario:event_neverland_balloon_76_01
event_neverland_balloon_76_02,event_neverland_balloon_76,Normal,signal,Locale_SubScenario:event_neverland_balloon_76_02
event_neverland_balloon_77_01,event_neverland_balloon_77,Normal,delta,Locale_SubScenario:event_neverland_balloon_77_01
event_neverland_balloon_77_02,event_neverland_balloon_77,Normal,delta,Locale_SubScenario:event_neverland_balloon_77_02
event_neverland_balloon_78_01,event_neverland_balloon_78,Normal,mica,Locale_SubScenario:event_neverland_balloon_78_01
event_neverland_balloon_78_02,event_neverland_balloon_78,Normal,mica,Locale_SubScenario:event_neverland_balloon_78_02
event_neverland_balloon_79_01,event_neverland_balloon_79,Normal,belorta,Locale_SubScenario:event_neverland_balloon_79_01
event_neverland_balloon_79_02,event_neverland_balloon_79,Normal,belorta,Locale_SubScenario:event_neverland_balloon_79_02
event_neverland_balloon_80_01,event_neverland_balloon_80,Normal,noir,Locale_SubScenario:event_neverland_balloon_80_01
event_neverland_balloon_80_02,event_neverland_balloon_80,Normal,noir,Locale_SubScenario:event_neverland_balloon_80_02
event_neverland_balloon_81_01,event_neverland_balloon_81,Normal,blanc,Locale_SubScenario:event_neverland_balloon_81_01
event_neverland_balloon_81_02,event_neverland_balloon_81,Normal,blanc,Locale_SubScenario:event_neverland_balloon_81_02
event_neverland_balloon_82_01,event_neverland_balloon_82,Normal,emma,Locale_SubScenario:event_neverland_balloon_82_01
event_neverland_balloon_82_02,event_neverland_balloon_82,Normal,emma,Locale_SubScenario:event_neverland_balloon_82_02
event_neverland_balloon_83_01,event_neverland_balloon_83,Normal,eunhwa,Locale_SubScenario:event_neverland_balloon_83_01
event_neverland_balloon_83_02,event_neverland_balloon_83,Normal,eunhwa,Locale_SubScenario:event_neverland_balloon_83_02
event_neverland_balloon_84_01,event_neverland_balloon_84,Normal,vesti,Locale_SubScenario:event_neverland_balloon_84_01
event_neverland_balloon_84_02,event_neverland_balloon_84,Normal,vesti,Locale_SubScenario:event_neverland_balloon_84_02
event_neverland_balloon_85_01,event_neverland_balloon_85,Normal,signal,Locale_SubScenario:event_neverland_balloon_85_01
event_neverland_balloon_85_02,event_neverland_balloon_85,Normal,signal,Locale_SubScenario:event_neverland_balloon_85_02
event_neverland_balloon_86_01,event_neverland_balloon_86,Normal,delta,Locale_SubScenario:event_neverland_balloon_86_01
event_neverland_balloon_86_02,event_neverland_balloon_86,Normal,delta,Locale_SubScenario:event_neverland_balloon_86_02
event_neverland_balloon_87_01,event_neverland_balloon_87,Normal,ludmilla,Locale_SubScenario:event_neverland_balloon_87_01
event_neverland_balloon_87_02,event_neverland_balloon_87,Normal,ludmilla,Locale_SubScenario:event_neverland_balloon_87_02
event_neverland_balloon_88_01,event_neverland_balloon_88,Normal,mica,Locale_SubScenario:event_neverland_balloon_88_01
event_neverland_balloon_88_02,event_neverland_balloon_88,Normal,mica,Locale_SubScenario:event_neverland_balloon_88_02
event_neverland_balloon_89_01,event_neverland_balloon_89,Normal,belorta,Locale_SubScenario:event_neverland_balloon_89_01
event_neverland_balloon_89_02,event_neverland_balloon_89,Normal,belorta,Locale_SubScenario:event_neverland_balloon_89_02
event_neverland_balloon_90_01,event_neverland_balloon_90,Normal,noir,Locale_SubScenario:event_neverland_balloon_90_01
event_neverland_balloon_90_02,event_neverland_balloon_90,Normal,noir,Locale_SubScenario:event_neverland_balloon_90_02
event_neverland_balloon_91_01,event_neverland_balloon_91,Normal,blanc,Locale_SubScenario:event_neverland_balloon_91_01
event_neverland_balloon_91_02,event_neverland_balloon_91,Normal,blanc,Locale_SubScenario:event_neverland_balloon_91_02
event_neverland_balloon_92_01,event_neverland_balloon_92,Normal,emma,Locale_SubScenario:event_neverland_balloon_92_01
event_neverland_balloon_92_02,event_neverland_balloon_92,Normal,emma,Locale_SubScenario:event_neverland_balloon_92_02
event_neverland_balloon_93_01,event_neverland_balloon_93,Normal,eunhwa,Locale_SubScenario:event_neverland_balloon_93_01
event_neverland_balloon_93_02,event_neverland_balloon_93,Normal,eunhwa,Locale_SubScenario:event_neverland_balloon_93_02
event_neverland_balloon_94_01,event_neverland_balloon_94,Normal,vesti,Locale_SubScenario:event_neverland_balloon_94_01
event_neverland_balloon_94_02,event_neverland_balloon_94,Normal,vesti,Locale_SubScenario:event_neverland_balloon_94_02
event_neverland_balloon_95_01,event_neverland_balloon_95,Normal,signal,Locale_SubScenario:event_neverland_balloon_95_01
event_neverland_balloon_95_02,event_neverland_balloon_95,Normal,signal,Locale_SubScenario:event_neverland_balloon_95_02
event_neverland_balloon_96_01,event_neverland_balloon_96,Normal,delta,Locale_SubScenario:event_neverland_balloon_96_01
event_neverland_balloon_96_02,event_neverland_balloon_96,Normal,delta,Locale_SubScenario:event_neverland_balloon_96_02
event_neverland_balloon_97_01,event_neverland_balloon_97,Normal,alice,Locale_SubScenario:event_neverland_balloon_97_01
event_neverland_balloon_97_02,event_neverland_balloon_97,Normal,alice,Locale_SubScenario:event_neverland_balloon_97_02
event_neverland_balloon_98_01,event_neverland_balloon_98,Normal,neve,Locale_SubScenario:event_neverland_balloon_98_01
event_neverland_balloon_98_02,event_neverland_balloon_98,Normal,neve,Locale_SubScenario:event_neverland_balloon_98_02
event_neverland_balloon_99_01,event_neverland_balloon_99,Normal,tove,Locale_SubScenario:event_neverland_balloon_99_01
event_neverland_balloon_99_02,event_neverland_balloon_99,Normal,tove,Locale_SubScenario:event_neverland_balloon_99_02
event_neverland_balloon_100_01,event_neverland_balloon_100,Normal,alice,Locale_SubScenario:event_neverland_balloon_100_01
event_neverland_balloon_100_02,event_neverland_balloon_100,Normal,alice,Locale_SubScenario:event_neverland_balloon_100_02
event_neverland_balloon_101_01,event_neverland_balloon_101,Normal,neve,Locale_SubScenario:event_neverland_balloon_101_01
event_neverland_balloon_101_02,event_neverland_balloon_101,Normal,neve,Locale_SubScenario:event_neverland_balloon_101_02
event_neverland_balloon_102_01,event_neverland_balloon_102,Normal,tove,Locale_SubScenario:event_neverland_balloon_102_01
event_neverland_balloon_102_02,event_neverland_balloon_102,Normal,tove,Locale_SubScenario:event_neverland_balloon_102_02
event_neverland_balloon_103_01,event_neverland_balloon_103,Normal,ludmilla,Locale_SubScenario:event_neverland_balloon_103_01
event_neverland_balloon_103_02,event_neverland_balloon_103,Normal,ludmilla,Locale_SubScenario:event_neverland_balloon_103_02
event_neverland_balloon_104_01,event_neverland_balloon_104,Normal,alice,Locale_SubScenario:event_neverland_balloon_104_01
event_neverland_balloon_104_02,event_neverland_balloon_104,Normal,alice,Locale_SubScenario:event_neverland_balloon_104_02
event_neverland_balloon_105_01,event_neverland_balloon_105,Normal,neve,Locale_SubScenario:event_neverland_balloon_105_01
event_neverland_balloon_105_02,event_neverland_balloon_105,Normal,neve,Locale_SubScenario:event_neverland_balloon_105_02
event_neverland_balloon_106_01,event_neverland_balloon_106,Normal,tove,Locale_SubScenario:event_neverland_balloon_106_01
event_neverland_balloon_106_02,event_neverland_balloon_106,Normal,tove,Locale_SubScenario:event_neverland_balloon_106_02
event_ce003_balloon_00_01,event_ce003_balloon_00,Thinking,citizen,Locale_SubScenario:event_ce003_balloon_citizen_00_01
event_ce003_balloon_00_02,event_ce003_balloon_00,Thinking,citizen,Locale_SubScenario:event_ce003_balloon_citizen_00_02
event_ce003_balloon_01_01,event_ce003_balloon_01,Thinking,citizen,Locale_SubScenario:event_ce003_balloon_citizen_01_01
event_ce003_balloon_01_02,event_ce003_balloon_01,Thinking,citizen,Locale_SubScenario:event_ce003_balloon_citizen_01_02
event_ce003_balloon_02_01,event_ce003_balloon_02,Thinking,citizen,Locale_SubScenario:event_ce003_balloon_citizen_02_01
event_ce003_balloon_02_02,event_ce003_balloon_02,Thinking,citizen,Locale_SubScenario:event_ce003_balloon_citizen_02_02
event_ce003_balloon_03_01,event_ce003_balloon_03,Thinking,citizen,Locale_SubScenario:event_ce003_balloon_citizen_03_01
event_ce003_balloon_03_02,event_ce003_balloon_03,Thinking,citizen,Locale_SubScenario:event_ce003_balloon_citizen_03_02
event_ce003_balloon_soda_00_01,event_ce003_balloon_soda_00,Normal,soda,Locale_SubScenario:event_ce003_balloon_soda_00_01
event_ce003_balloon_soda_00_02,event_ce003_balloon_soda_00,Normal,soda,Locale_SubScenario:event_ce003_balloon_soda_00_02
event_ce003_balloon_soda_01_01,event_ce003_balloon_soda_01,Normal,soda,Locale_SubScenario:event_ce003_balloon_soda_01_01
event_ce003_balloon_soda_01_02,event_ce003_balloon_soda_01,Normal,soda,Locale_SubScenario:event_ce003_balloon_soda_01_02
event_ce003_balloon_soda_02_01,event_ce003_balloon_soda_02,Normal,soda,Locale_SubScenario:event_ce003_balloon_soda_02_01
event_ce003_balloon_cocoa_00_01,event_ce003_balloon_cocoa_00,Normal,cocoa,Locale_SubScenario:event_ce003_balloon_cocoa_00_01
event_ce003_balloon_cocoa_00_02,event_ce003_balloon_cocoa_00,Normal,cocoa,Locale_SubScenario:event_ce003_balloon_cocoa_00_02
event_ce003_balloon_cocoa_01_01,event_ce003_balloon_cocoa_01,Normal,cocoa,Locale_SubScenario:event_ce003_balloon_cocoa_01_01
event_ce003_balloon_cocoa_01_02,event_ce003_balloon_cocoa_01,Normal,cocoa,Locale_SubScenario:event_ce003_balloon_cocoa_01_02
event_ce003_balloon_cocoa_02_01,event_ce003_balloon_cocoa_02,Normal,cocoa,Locale_SubScenario:event_ce003_balloon_cocoa_02_01
event_ce003_balloon_male_citizenB_00_01,event_ce003_balloon_male_citizenB_00,Thinking,citizen,Locale_SubScenario:event_ce003_balloon_male_citizenB_00_01
event_ce003_balloon_male_citizenB_01_01,event_ce003_balloon_male_citizenB_01,Normal,citizen,Locale_SubScenario:event_ce003_balloon_male_citizenB_01_01
event_ce003_balloon_male_citizenB_02_01,event_ce003_balloon_male_citizenB_02,Thinking,citizen,Locale_SubScenario:event_ce003_balloon_male_citizenB_02_01
event_ce003_balloon_male_citizenB_03_01,event_ce003_balloon_male_citizenB_03,Thinking,citizen,Locale_SubScenario:event_ce003_balloon_male_citizenB_03_01
event_ce003_balloon_male_citizenB_04_01,event_ce003_balloon_male_citizenB_04,Thinking,citizen,Locale_SubScenario:event_ce003_balloon_male_citizenB_04_01
event_ce003_balloon_male_citizenB_05_01,event_ce003_balloon_male_citizenB_05,Thinking,citizen,Locale_SubScenario:event_ce003_balloon_male_citizenB_05_01
event_ce003_balloon_male_citizenC_00_01,event_ce003_balloon_male_citizenC_00,Normal,citizen,Locale_SubScenario:event_ce003_balloon_male_citizenC_00_01
event_ce003_balloon_male_citizenC_01_01,event_ce003_balloon_male_citizenC_01,Normal,citizen,Locale_SubScenario:event_ce003_balloon_male_citizenC_01_01
event_ce003_balloon_male_citizenC_02_01,event_ce003_balloon_male_citizenC_02,Normal,citizen,Locale_SubScenario:event_ce003_balloon_male_citizenC_02_01
event_ce003_balloon_male_citizenC_03_01,event_ce003_balloon_male_citizenC_03,Thinking,citizen,Locale_SubScenario:event_ce003_balloon_male_citizenC_03_01
event_ce003_balloon_male_citizenC_03_02,event_ce003_balloon_male_citizenC_03,Thinking,citizen,Locale_SubScenario:event_ce003_balloon_male_citizenC_03_02
event_ce003_balloon_male_citizenC_03_03,event_ce003_balloon_male_citizenC_03,Thinking,citizen,Locale_SubScenario:event_ce003_balloon_male_citizenC_03_03
event_ce003_balloon_male_citizenC_04_01,event_ce003_balloon_male_citizenC_04,Normal,citizen,Locale_SubScenario:event_ce003_balloon_male_citizenC_04_01
event_ce003_balloon_male_citizenC_04_02,event_ce003_balloon_male_citizenC_04,Normal,citizen,Locale_SubScenario:event_ce003_balloon_male_citizenC_04_02
event_ce003_balloon_male_citizenC_04_03,event_ce003_balloon_male_citizenC_04,Normal,citizen,Locale_SubScenario:event_ce003_balloon_male_citizenC_04_03
event_ce003_balloon_male_citizenD_00_01,event_ce003_balloon_male_citizenD_00,Shouting,citizen,Locale_SubScenario:event_ce003_balloon_male_citizenD_00_01
event_ce003_balloon_male_citizenD_01_01,event_ce003_balloon_male_citizenD_01,Normal,citizen,Locale_SubScenario:event_ce003_balloon_male_citizenD_01_01
event_ce003_balloon_male_citizenD_02_01,event_ce003_balloon_male_citizenD_02,Normal,citizen,Locale_SubScenario:event_ce003_balloon_male_citizenD_02_01
event_ce003_balloon_male_citizenD_03_01,event_ce003_balloon_male_citizenD_03,Normal,citizen,Locale_SubScenario:event_ce003_balloon_male_citizenD_03_01
event_ce003_balloon_male_citizenD_04_01,event_ce003_balloon_male_citizenD_04,Normal,citizen,Locale_SubScenario:event_ce003_balloon_male_citizenD_04_01
event_ce003_balloon_female_citizenA_00_01,event_ce003_balloon_female_citizenA_00,Normal,citizen,Locale_SubScenario:event_ce003_balloon_female_citizenA_00_01
event_ce003_balloon_female_citizenA_01_01,event_ce003_balloon_female_citizenA_01,Thinking,citizen,Locale_SubScenario:event_ce003_balloon_female_citizenA_01_01
event_ce003_balloon_female_citizenA_01_02,event_ce003_balloon_female_citizenA_01,Thinking,citizen,Locale_SubScenario:event_ce003_balloon_female_citizenA_01_02
event_ce003_balloon_female_citizenA_02_01,event_ce003_balloon_female_citizenA_02,Thinking,citizen,Locale_SubScenario:event_ce003_balloon_female_citizenA_02_01
event_ce003_balloon_female_citizenA_03_01,event_ce003_balloon_female_citizenA_03,Normal,citizen,Locale_SubScenario:event_ce003_balloon_female_citizenA_03_01
event_ce003_balloon_female_citizenB_00_01,event_ce003_balloon_female_citizenB_00,Shouting,citizen,Locale_SubScenario:event_ce003_balloon_female_citizenB_00_01
event_ce003_balloon_female_citizenB_00_02,event_ce003_balloon_female_citizenB_00,Normal,citizen,Locale_SubScenario:event_ce003_balloon_female_citizenB_00_02
event_ce003_balloon_female_citizenB_01_01,event_ce003_balloon_female_citizenB_01,Normal,citizen,Locale_SubScenario:event_ce003_balloon_female_citizenB_01_01
event_ce003_balloon_female_citizenB_02_01,event_ce003_balloon_female_citizenB_02,Thinking,citizen,Locale_SubScenario:event_ce003_balloon_female_citizenB_02_01
event_ce003_balloon_female_citizenB_02_02,event_ce003_balloon_female_citizenB_02,Thinking,citizen,Locale_SubScenario:event_ce003_balloon_female_citizenB_02_02
event_ce003_balloon_female_citizenB_03_01,event_ce003_balloon_female_citizenB_03,Thinking,citizen,Locale_SubScenario:event_ce003_balloon_female_citizenB_03_01
